Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Jamie Athas*,22,123,526,466,65,117,15,7,1,40,14,6,48,124,.251,.328,.320,.647,149,7,6,4,2,4,,0
Derek Bell#,25,12,45,38,6,6,1,0,0,3,0,0,6,6,.158,.273,.184,.457,7,0,0,1,0,0,,0
Angel Chavez,20,130,520,471,61,121,20,5,8,62,21,7,28,83,.257,.303,.372,.674,175,12,6,8,7,1,,1
Julio Cordido,21,61,250,226,32,54,6,0,3,23,3,1,17,31,.239,.294,.305,.599,69,4,1,5,1,1,,0
Jason Ellison,24,81,355,322,40,87,13,0,5,40,9,9,25,37,.270,.325,.357,.682,115,10,2,4,2,2,,1
Branden Florence,24,5,22,21,5,8,1,0,1,5,0,0,0,3,.381,.381,.571,.952,12,1,0,1,0,0,,0
Tomas Garrido,20,16,43,39,2,0,0,0,0,1,0,0,2,7,.000,.049,.000,.049,0,2,0,2,0,1,,0
Micah Holst,25,117,488,447,66,132,25,6,7,49,15,6,21,71,.295,.342,.425,.767,190,5,13,2,5,1,,0
Trey Lunsford,23,16,57,51,7,13,3,0,1,5,2,0,3,5,.255,.321,.373,.694,19,2,2,1,0,0,,1
Jeremy Luster#,25,49,204,187,23,41,9,1,3,23,3,3,12,40,.219,.275,.326,.601,61,2,3,0,2,0,,0
Ryan Luther,25,32,104,94,6,23,3,2,1,8,2,1,6,38,.245,.301,.351,.652,33,3,2,1,1,0,,0
Edwin Maldonado,23,120,469,439,39,99,21,3,5,51,3,8,13,100,.226,.251,.321,.572,141,6,4,7,6,0,,0
Sean McGowan,25,55,234,212,22,64,12,0,4,31,0,1,15,34,.302,.363,.415,.778,88,4,6,0,1,0,,0
Aaron Nieckula,25,45,172,147,26,36,7,0,1,18,3,1,12,35,.245,.345,.313,.658,46,2,11,1,1,0,,0
Guillermo Rodriguez,24,42,164,152,24,55,15,1,1,20,2,1,10,26,.362,.405,.493,.898,75,4,1,1,0,0,,1
Manny Santana*,21,4,14,11,1,3,0,0,0,0,0,0,2,2,.273,.385,.273,.657,3,0,0,1,0,0,,0
Adam Shabala*,24,73,289,244,42,80,18,2,7,45,11,7,36,64,.328,.412,.504,.916,123,2,1,5,3,0,,1
Dan Trumble,22,117,464,412,60,89,21,0,15,53,8,2,44,185,.216,.298,.376,.674,155,3,5,1,2,0,,0
Carlos Valderrama,24,74,333,299,65,94,19,6,15,45,14,5,34,60,.314,.384,.569,.953,170,5,0,0,0,4,,1
Mark Walker,23,21,81,66,4,8,0,0,0,3,0,1,11,42,.121,.263,.121,.384,8,0,2,1,1,0,,0
Nick Wilfong*,23,105,403,353,48,66,19,2,9,46,8,5,36,130,.187,.266,.329,.595,116,4,4,5,5,1,,0
Jonny Williams*,23,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Mike Wright,26,35,128,109,19,25,5,2,5,16,0,0,16,35,.229,.333,.450,.783,49,1,1,2,0,0,,0
23 Players,23.2,140,5367,4808,663,1221,233,37,92,587,118,64,397,1159,.254,.318,.375,.693,1804,79,70,53,39,15,,0
