Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Nick Additon*,21,2,3,.400,3.19,8,8,0,0,0,0,48.0,36,21,17,5,21,1,26,2,0,1,199,1.188,6.8,0.9,3.9,4.9,1.24,0
Brian Broderick,22,0,5,.000,5.90,7,5,0,0,0,0,29.0,43,27,19,4,8,0,12,0,0,1,135,1.759,13.3,1.2,2.5,3.7,1.50,1
Gary Daley,23,0,2,.000,4.76,9,0,4,0,0,0,11.1,9,6,6,1,7,0,7,1,0,3,50,1.412,7.1,0.8,5.6,5.6,1.00,0
Eddie Degerman,25,2,2,.500,7.42,26,0,15,0,0,0,30.1,29,26,25,2,40,1,23,1,0,6,150,2.275,8.6,0.6,11.9,6.8,0.58,0
Brandon Dickson,24,8,10,.444,3.78,28,20,2,1,1,0,147.2,160,75,62,12,50,3,112,7,0,9,637,1.422,9.8,0.7,3.0,6.8,2.24,1
C.J. Fick,23,1,2,.333,1.50,10,3,5,0,0,1,24.0,19,5,4,1,10,1,12,2,0,2,100,1.208,7.1,0.4,3.8,4.5,1.20,1
Justin Fiske*,24,1,1,.500,5.06,12,3,4,0,0,0,26.2,30,18,15,2,14,1,23,0,0,2,125,1.650,10.1,0.7,4.7,7.8,1.64,0
Mike Folli,23,0,0,,0.00,2,0,2,0,0,0,1.2,0,0,0,0,4,0,0,0,0,0,9,2.400,0.0,0.0,21.6,0.0,0.00,0
Sam Freeman*,22,0,1,.000,3.52,15,0,6,0,0,1,23.0,19,9,9,6,14,3,17,1,0,2,97,1.435,7.4,2.3,5.5,6.7,1.21,1
Brad Furnish*,24,2,2,.500,9.14,19,8,4,0,0,0,42.1,57,44,43,5,40,0,29,4,0,5,219,2.291,12.1,1.1,8.5,6.2,0.73,0
Marco Gonzalez,25,0,5,.000,4.84,44,0,7,0,0,0,57.2,66,34,31,5,25,3,20,3,0,4,252,1.578,10.3,0.8,3.9,3.1,0.80,0
Scott Gorgen,22,4,5,.444,5.20,11,11,0,0,0,0,55.1,52,38,32,8,36,1,46,3,0,5,249,1.590,8.5,1.3,5.9,7.5,1.28,0
Trey Hearne,25,12,3,.800,2.82,24,18,1,1,1,0,127.2,113,44,40,7,43,0,81,1,0,9,526,1.222,8.0,0.5,3.0,5.7,1.88,0
Elvis Hernandez,24,3,2,.600,4.91,11,0,2,0,0,0,14.2,13,9,8,1,14,1,8,0,0,1,68,1.841,8.0,0.6,8.6,4.9,0.57,0
Tyler Herron,22,2,4,.333,4.34,9,9,0,0,0,0,45.2,48,27,22,2,22,3,37,3,0,5,207,1.533,9.5,0.4,4.3,7.3,1.68,0
Blake King,22,0,0,,10.80,3,0,1,0,0,0,3.1,7,4,4,0,5,0,6,0,0,0,21,3.600,18.9,0.0,13.5,16.2,1.20,0
David Kopp,23,1,1,.500,6.43,5,5,0,0,0,0,21.0,29,18,15,3,11,0,6,0,0,1,97,1.905,12.4,1.3,4.7,2.6,0.55,0
Ryan Kulik*,23,6,10,.375,5.40,24,23,0,0,0,0,125.0,156,83,75,17,43,2,54,4,0,6,562,1.592,11.2,1.2,3.1,3.9,1.26,0
Kristhiam Linares*,23,0,0,,3.27,10,0,4,0,0,0,11.0,13,4,4,0,11,0,5,1,1,0,58,2.182,10.6,0.0,9.0,4.1,0.45,0
Kyle Lohse,30,0,0,,3.86,1,1,0,0,0,0,4.2,3,2,2,1,4,0,3,0,0,0,21,1.500,5.8,1.9,7.7,5.8,0.75,1
Lance Lynn,22,11,4,.733,2.92,22,22,0,0,0,0,126.1,117,51,41,5,51,0,98,4,0,5,532,1.330,8.3,0.4,3.6,7.0,1.92,1
Kenneth Maiques,24,0,1,.000,14.73,5,0,1,0,0,0,3.2,3,7,6,0,13,1,4,2,0,3,28,4.364,7.4,0.0,31.9,9.8,0.31,0
Casey Mulligan,21,3,0,1.000,2.21,15,0,5,0,0,2,20.1,15,5,5,1,12,1,27,2,0,0,87,1.328,6.6,0.4,5.3,12.0,2.25,0
Kyle Mura,24,1,0,1.000,7.88,7,4,0,0,0,0,16.0,28,15,14,2,5,1,9,0,0,0,78,2.063,15.8,1.1,2.8,5.1,1.80,0
Tyler Norrick*,25,3,1,.750,4.12,52,0,13,0,0,5,59.0,48,34,27,4,44,1,78,3,2,3,269,1.559,7.3,0.6,6.7,11.9,1.77,0
Pete Parise,24,3,1,.750,2.88,25,0,3,0,0,0,40.2,31,13,13,3,12,0,29,1,1,1,156,1.057,6.9,0.7,2.7,6.4,2.42,0
Fernando Salas,24,1,0,1.000,3.18,10,0,1,0,0,0,11.1,10,5,4,0,2,0,7,0,0,1,45,1.059,7.9,0.0,1.6,5.6,3.50,1
Francisco Samuel,22,3,4,.429,5.66,52,0,37,0,0,22,47.2,36,33,30,2,46,0,59,7,1,9,227,1.720,6.8,0.4,8.7,11.1,1.28,0
Eduardo Sanchez,20,2,0,1.000,2.70,41,0,19,0,0,10,50.0,32,16,15,4,20,0,56,4,1,4,197,1.040,5.8,0.7,3.6,10.1,2.80,1
Joseph Williams*,28,0,0,,7.50,4,0,2,0,0,0,6.0,9,5,5,2,3,0,3,2,0,1,31,2.000,13.5,3.0,4.5,4.5,1.00,0
