Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Phillippe Aumont,20,1,4,.200,5.09,15,0,11,0,0,4,17.2,21,15,10,1,11,1,24,3,2,6,88,1.811,10.7,0.5,5.6,12.2,2.18,1
Steve Bray,28,7,8,.467,3.11,26,22,0,2,2,0,144.2,131,55,50,12,34,1,89,2,1,0,582,1.141,8.1,0.7,2.1,5.5,2.62,0
Danny Christensen*,25,1,6,.143,4.16,24,10,8,0,0,0,75.2,84,42,35,5,32,0,46,2,1,6,341,1.533,10.0,0.6,3.8,5.5,1.44,0
Dan Cortes,22,1,5,.167,4.94,10,10,0,0,0,0,54.2,51,33,30,4,35,1,55,1,0,6,244,1.573,8.4,0.7,5.8,9.1,1.57,1
Aaron Cotter,25,0,1,.000,7.08,17,1,7,0,0,1,34.1,45,27,27,6,10,3,13,0,0,3,158,1.602,11.8,1.6,2.6,3.4,1.30,0
Brodie Downs,29,1,1,.500,10.13,8,3,1,0,0,0,16.0,27,21,18,1,10,0,14,2,0,0,87,2.313,15.2,0.6,5.6,7.9,1.40,0
Josh Fields,23,2,2,.500,6.48,31,0,15,0,0,1,33.1,33,33,24,2,22,0,36,1,0,3,155,1.650,8.9,0.5,5.9,9.7,1.64,1
Doug Fister,25,1,0,1.000,0.00,2,0,0,0,0,0,5.2,2,0,0,0,1,0,5,0,0,0,19,0.529,3.2,0.0,1.6,7.9,5.00,1
Steven Hensley,22,0,1,.000,7.20,3,3,0,0,0,0,15.0,19,12,12,1,10,0,11,0,0,0,71,1.933,11.4,0.6,6.0,6.6,1.10,0
Nick Hill*,24,5,6,.455,3.10,36,9,7,3,0,2,95.2,84,44,33,5,24,1,100,7,0,2,399,1.129,7.9,0.5,2.3,9.4,4.17,0
Eric Hull,29,0,1,.000,10.29,6,0,2,0,0,0,7.0,9,10,8,0,7,0,8,1,0,1,39,2.286,11.6,0.0,9.0,10.3,1.14,1
Luis Munoz,27,8,7,.533,4.08,23,23,0,0,0,0,121.1,117,59,55,11,49,0,89,4,0,3,521,1.368,8.7,0.8,3.6,6.6,1.82,0
Joey Newby,27,1,1,.500,2.72,28,0,13,0,0,0,43.0,41,17,13,1,29,1,33,0,0,2,194,1.628,8.6,0.2,6.1,6.9,1.14,0
Ricky Orta,24,3,2,.600,1.94,24,3,11,0,0,3,41.2,29,14,9,1,18,1,41,2,0,6,171,1.128,6.3,0.2,3.9,8.9,2.28,0
Edward Paredes*,22,0,0,,12.00,3,0,1,0,0,0,3.0,3,4,4,1,7,0,2,0,0,0,19,3.333,9.0,3.0,21.0,6.0,0.29,1
Kyle Parker,24,5,5,.500,3.55,25,19,2,1,1,0,116.2,109,52,46,9,52,0,73,9,0,13,501,1.380,8.4,0.7,4.0,5.6,1.40,0
Luis Pena,26,1,1,.500,4.50,3,3,0,0,0,0,10.0,11,5,5,1,7,0,3,2,0,1,47,1.800,9.9,0.9,6.3,2.7,0.43,0
Matt Renfree,24,0,0,,3.52,5,0,4,0,0,0,7.2,9,3,3,0,1,0,5,0,0,0,33,1.304,10.6,0.0,1.2,5.9,5.00,0
Mumba Rivera,28,6,6,.500,4.50,42,0,17,0,0,1,64.0,59,37,32,5,43,2,62,8,1,9,296,1.594,8.3,0.7,6.0,8.7,1.44,0
Robert Rohrbaugh*,25,3,3,.500,3.40,9,9,0,0,0,0,47.2,47,19,18,5,12,0,42,2,0,2,197,1.238,8.9,0.9,2.3,7.9,3.50,0
Pat Ryan,26,2,5,.286,6.62,16,8,1,0,0,0,50.1,64,43,37,7,21,0,35,1,0,4,233,1.689,11.4,1.3,3.8,6.3,1.67,0
Steven Shell,26,3,0,1.000,0.43,5,3,1,0,0,0,21.0,9,2,1,0,6,1,16,1,0,0,80,0.714,3.9,0.0,2.6,6.9,2.67,1
Justin Souza,23,6,6,.500,3.35,20,14,1,0,0,0,78.0,73,34,29,4,18,0,62,8,0,0,330,1.167,8.4,0.5,2.1,7.2,3.44,0
Anthony Varvaro,24,4,3,.571,2.82,36,0,20,0,0,8,54.1,30,23,17,1,44,5,63,6,1,3,240,1.362,5.0,0.2,7.3,10.4,1.43,1
Marwin Vega,22,0,3,.000,5.27,19,0,11,0,0,1,27.1,29,23,16,3,18,0,22,0,0,2,126,1.720,9.5,1.0,5.9,7.2,1.22,0
Luis Villarreal*,29,0,1,.000,10.13,5,0,1,0,0,0,5.1,7,6,6,2,2,0,4,0,0,0,25,1.688,11.8,3.4,3.4,6.8,2.00,0
Jared Wells,27,1,0,1.000,0.00,2,0,0,0,0,0,3.0,2,0,0,0,2,0,5,0,0,0,13,1.333,6.0,0.0,6.0,15.0,2.50,1
