Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Fleming Baez,28,1,4,4,1,2,1,0,0,0,0,0,0,1,.500,.500,.750,1.250,3,0,0,0,0,0,,0
Yuniesky Betancourt,27,1,2,2,0,1,1,0,0,1,0,0,0,0,.500,.500,1.000,1.500,2,0,0,0,0,0,,1
Ben Billingsley*,22,1,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,,0
Chris Burke,29,10,45,38,7,9,2,0,1,3,2,1,7,11,.237,.356,.368,.724,14,1,0,0,0,1,,1
Jamie Burke,37,22,87,81,7,23,7,0,0,11,0,0,5,12,.284,.322,.370,.692,30,4,0,0,1,0,,1
Mike Carp*,23,110,490,413,66,112,25,1,15,64,0,1,58,99,.271,.372,.446,.818,184,10,12,1,6,1,,1
Alex Cintron#,30,30,118,113,8,28,4,1,2,9,2,0,2,18,.248,.261,.354,.615,40,5,0,3,0,0,,1
Jeff Clement*,25,92,421,372,65,107,33,3,14,68,1,0,43,81,.288,.366,.505,.871,188,11,4,0,2,2,,1
Callix Crabbe#,26,75,282,238,25,50,10,4,3,27,3,5,29,34,.210,.303,.324,.626,77,2,4,8,3,0,,1
Freddy Guzman#,28,13,45,42,5,9,2,1,0,3,4,2,2,5,.214,.244,.310,.554,13,1,0,0,1,0,,1
Kenji Johjima,33,4,14,14,2,4,0,0,0,0,0,0,0,3,.286,.286,.286,.571,4,0,0,0,0,0,,1
Bryan LaHair*,26,121,510,457,72,132,28,2,26,85,0,5,45,116,.289,.354,.530,.883,242,18,3,1,4,3,,1
Erick Monzon,27,31,100,88,5,22,3,0,0,8,3,3,8,28,.250,.306,.284,.590,25,1,0,2,2,0,,0
Adam Moore,25,91,368,340,41,100,19,0,9,43,1,1,26,51,.294,.346,.429,.775,146,6,1,1,0,0,,1
Mike Morse,27,66,289,260,38,81,14,0,10,52,0,0,20,50,.312,.370,.481,.851,125,8,6,0,3,3,,1
Steve Moss,25,4,4,3,2,0,0,0,0,0,0,0,1,2,.000,.250,.000,.250,0,0,0,0,0,0,,0
Oswaldo Navarro,24,48,175,159,13,40,7,0,0,12,4,1,8,34,.252,.298,.296,.594,47,4,3,4,1,0,,1
Brad Nelson*,26,78,307,275,35,68,9,1,15,45,0,0,30,56,.247,.322,.451,.773,124,6,1,0,1,5,,1
Israel Nunez,23,1,3,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,1,0,0,0,0,0,,0
Jerry Owens*,28,100,445,390,74,126,10,9,3,37,23,8,44,48,.323,.390,.418,.807,163,6,1,6,4,2,,1
Guillermo Quiroz,27,13,50,48,2,12,2,0,1,6,0,0,0,9,.250,.250,.354,.604,17,1,0,2,0,0,,1
Prentice Redman,29,108,456,414,84,123,35,3,21,66,7,2,33,77,.297,.352,.548,.900,227,4,3,4,2,2,,1
Michael Saunders*,22,64,282,248,58,77,15,2,13,32,6,3,25,48,.310,.378,.544,.922,135,2,3,4,2,0,,1
Chris Shelton,29,105,472,405,71,127,30,2,15,85,0,2,58,86,.314,.396,.509,.905,206,5,2,0,7,1,,1
Matt Tuiasosopo,23,59,269,226,43,59,15,0,11,35,3,1,36,83,.261,.368,.473,.842,107,5,3,3,1,0,,1
Josh Wilson,28,16,60,53,10,13,2,0,1,3,1,0,2,6,.245,.281,.340,.620,18,2,1,3,1,0,,1
Mike Wilson,26,40,169,146,19,24,4,0,5,18,1,0,15,50,.164,.260,.295,.555,43,6,5,0,3,0,,1
Chris Woodward,33,51,197,174,24,52,12,1,1,15,4,0,19,30,.299,.369,.397,.766,69,3,1,2,1,2,,1
28 Players,26.5,144,5665,5007,778,1403,290,30,166,728,65,35,516,1039,.280,.351,.450,.800,2251,111,53,44,45,22,,0
