Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Russ Adams*,28,24,80,72,15,23,7,2,1,9,0,0,5,17,.319,.363,.514,.876,37,0,1,0,2,0,,1
J.P. Arencibia,23,116,500,466,67,110,32,1,21,75,0,1,26,114,.236,.284,.444,.728,207,11,6,0,2,0,,1
Michael Barrett,32,7,28,26,2,6,2,0,0,5,0,0,1,5,.231,.259,.308,.567,8,2,0,1,0,0,,1
Adam Calderone*,25,10,37,33,2,7,1,0,0,3,1,0,2,8,.212,.243,.242,.486,8,0,0,0,2,0,,0
Scott Campbell*,24,27,113,96,17,22,3,1,0,6,0,0,14,9,.229,.327,.281,.609,27,6,0,3,0,0,,0
Raul Chavez,36,2,7,7,0,1,0,0,0,0,0,0,0,0,.143,.143,.143,.286,1,0,0,0,0,0,,1
Howie Clark*,35,96,434,387,66,121,24,1,6,50,3,2,34,27,.313,.370,.426,.797,165,12,2,10,1,0,,1
Buck Coats*,27,117,553,500,82,151,33,3,6,56,25,7,47,64,.302,.361,.416,.777,208,13,1,2,3,4,,1
David Dellucci*,35,16,71,63,10,20,6,0,3,9,1,0,6,18,.317,.380,.556,.936,35,1,1,0,1,0,,1
Jonathan Diaz,24,29,104,80,15,12,0,0,0,4,0,0,14,13,.150,.299,.150,.449,12,0,3,7,0,0,,1
Brian Dopirak,25,52,232,218,33,72,13,1,8,34,0,0,13,44,.330,.366,.509,.876,111,12,0,0,1,1,,0
C.J. Ebarb*,26,1,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,0
Brett Harper*,27,79,335,310,35,85,18,1,15,55,0,0,21,40,.274,.316,.484,.800,150,13,0,0,4,3,,0
Kevin Howard*,28,91,383,340,58,111,26,1,13,53,4,2,38,42,.326,.395,.524,.918,178,7,1,3,1,4,,0
Joe Inglett*,31,40,186,161,29,58,14,1,3,25,4,2,16,18,.360,.422,.516,.938,83,7,2,6,1,0,,1
Jason Lane,32,113,479,411,65,104,41,3,13,47,4,2,58,70,.253,.347,.462,.810,190,5,4,1,5,1,,1
Matt Liuzza,25,1,4,2,0,0,0,0,0,0,0,0,2,0,.000,.500,.000,.500,0,0,0,0,0,0,,0
Aaron Mathews,27,132,567,518,67,142,21,5,8,77,4,2,37,49,.274,.321,.380,.702,197,18,2,4,6,0,,0
Manny Mayorson,26,5,20,17,2,2,1,0,0,2,1,0,2,1,.118,.250,.176,.426,3,1,1,0,0,0,,0
Kyle Phillips*,25,76,316,277,37,83,13,0,8,29,0,0,29,53,.300,.372,.433,.805,120,7,4,4,2,2,,1
Al Quintana,26,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Davis Romero*,26,27,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
Randy Ruiz,31,114,521,462,81,148,43,2,25,106,0,0,47,99,.320,.392,.584,.976,270,14,9,0,3,5,,1
Angel Sanchez,25,126,506,449,67,137,29,4,6,60,1,2,39,67,.305,.363,.428,.791,192,12,4,10,4,2,,1
Travis Snider*,21,48,204,175,32,59,13,1,14,40,2,3,28,47,.337,.431,.663,1.094,116,2,1,0,0,0,,1
25 Players,27.6,144,5685,5075,782,1474,340,27,150,745,50,23,479,807,.290,.354,.457,.811,2318,143,42,51,38,22,,0
