Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Craig Albernaz,26,48,135,120,15,22,4,2,0,10,1,0,12,29,.183,.258,.250,.508,30,6,0,3,0,0,,0
Reid Brignac#,23,96,453,415,51,117,28,2,8,44,5,5,27,69,.282,.327,.417,.744,173,7,3,3,5,0,,1
Brandon Chaves#,29,18,72,59,7,16,2,0,0,7,0,3,11,9,.271,.394,.305,.699,18,1,1,1,0,0,,0
Joe Dillon,33,35,147,123,18,30,5,0,2,13,4,0,14,17,.244,.340,.333,.673,41,1,6,0,4,0,,1
Rashad Eldridge#,27,26,117,105,13,32,5,0,1,7,5,3,12,14,.305,.376,.381,.757,40,4,0,0,0,1,,0
Matt Hall,22,8,22,21,2,4,1,0,0,3,0,0,1,5,.190,.227,.238,.465,5,0,0,0,0,0,,0
Michel Hernandez,30,13,55,46,2,9,0,0,0,6,0,0,6,7,.196,.273,.196,.468,9,2,0,0,3,0,,1
James Houser*,24,18,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Rhyne Hughes*,25,56,230,214,31,67,22,2,7,26,0,0,12,69,.313,.361,.533,.894,114,4,4,0,0,1,,1
Akinori Iwamura*,30,11,42,33,9,10,3,0,0,2,0,0,9,7,.303,.452,.394,.846,13,3,0,0,0,0,,1
Alex Jamieson*,26,10,31,28,3,3,0,0,0,1,0,0,3,9,.107,.194,.107,.301,3,1,0,0,0,0,,0
John Jaso*,25,104,387,331,42,88,14,2,5,30,1,0,46,49,.266,.362,.366,.727,121,8,6,0,4,0,,1
Desmond Jennings,22,32,137,114,23,37,6,2,3,17,15,2,19,15,.325,.419,.491,.910,56,3,1,1,2,0,,1
Elliot Johnson#,25,63,260,233,31,61,9,1,11,35,7,2,17,56,.262,.319,.451,.770,105,1,3,6,1,0,,1
Matt Joyce*,24,111,493,417,73,114,35,2,16,66,14,5,67,98,.273,.373,.482,.855,201,5,3,0,6,3,,1
Adam Kennedy*,33,23,93,82,11,23,4,0,3,9,2,1,10,12,.280,.366,.439,.805,36,0,1,0,0,1,,1
Henry Mateo#,32,82,354,307,41,85,17,4,3,23,13,5,37,63,.277,.353,.388,.741,119,5,1,6,3,0,,1
Chris Nowak,26,64,252,228,22,52,13,1,4,23,2,1,18,54,.228,.294,.346,.640,79,8,4,0,2,0,,0
Ray Olmedo#,28,115,450,412,40,103,13,2,6,47,8,7,20,73,.250,.290,.335,.625,138,11,4,12,2,2,,1
Fernando Perez#,26,13,43,36,10,10,3,0,0,2,8,1,7,17,.278,.395,.361,.756,13,0,0,0,0,0,,1
Chris Richard*,35,100,423,365,56,96,22,0,24,75,2,1,52,83,.263,.364,.521,.885,190,3,6,0,0,2,,1
Shawn Riggans,28,11,42,40,4,8,2,0,1,5,0,0,1,7,.200,.238,.325,.563,13,1,1,0,0,0,,1
Sean Rodriguez,24,5,24,20,6,4,2,0,1,5,0,0,4,3,.200,.333,.450,.783,9,1,0,0,0,0,,1
Justin Ruggiano,27,123,532,471,71,119,28,1,15,72,23,4,51,147,.253,.330,.412,.741,194,11,5,1,4,2,,1
Ray Sadler,28,86,356,319,39,69,11,1,13,47,5,5,27,86,.216,.287,.379,.667,121,4,6,1,3,0,,1
Jon Weber*,31,117,518,451,63,136,46,0,14,69,3,7,56,98,.302,.382,.497,.879,224,10,6,0,5,1,,0
26 Players,27.6,144,5669,4991,683,1315,295,22,137,644,118,52,539,1097,.263,.340,.414,.754,2065,100,61,34,44,13,,0
