Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Sam Abbott*,18,31,123,102,14,23,5,0,0,7,0,0,17,38,.225,.344,.275,.619,28,4,2,1,1,0,0,2017,Rookie,CHW
Jhoandro Alfaro#,19,29,107,91,14,20,2,1,0,8,0,0,12,25,.220,.324,.264,.588,24,1,2,2,0,0,0,2017,Rookie,CHW
Ramon Beltre,20,27,118,107,14,33,2,0,2,14,8,3,7,23,.308,.339,.383,.722,41,5,0,0,4,0,0,2017,Rookie,CHW
Jake Burger,21,4,17,13,4,2,1,0,1,2,0,0,1,2,.154,.353,.462,.814,6,0,3,0,0,0,1,2017,Rookie,CHW
Alex Call,22,13,61,51,8,3,1,0,0,6,1,0,7,5,.059,.180,.078,.259,4,3,1,0,2,0,0,2017,Rookie,CHW
Jose Colina#,19,16,62,55,6,18,3,0,1,13,0,0,4,15,.327,.367,.436,.803,24,1,0,2,1,0,0,2017,Rookie,CHW
Anthony Coronado,17,4,14,13,1,4,1,0,0,0,0,0,1,5,.308,.357,.385,.742,5,1,0,0,0,0,0,2017,Rookie,CHW
David Cronin*,22,13,49,37,3,9,1,1,0,7,2,0,10,7,.243,.404,.324,.729,12,1,0,2,0,0,0,2017,Rookie,CHW
Austin Crutcher,24,43,145,119,21,29,9,2,2,19,5,1,21,39,.244,.366,.403,.769,48,3,3,0,2,0,0,2017,Rookie,CHW
Alex Destino*,21,49,225,183,28,53,13,2,3,23,1,2,38,40,.290,.408,.432,.840,79,4,0,2,2,0,0,2017,Rookie,CHW
Maiker Feliz,19,18,69,61,8,18,4,1,2,11,1,0,6,19,.295,.377,.492,.869,30,1,2,0,0,1,0,2017,Rookie,CHW
Jose Garcia,21,13,54,42,9,18,3,5,0,6,2,3,7,11,.429,.528,.738,1.266,31,0,3,1,1,0,0,2017,Rookie,CHW
Leury Garcia#,26,2,11,9,2,4,0,0,2,6,0,1,1,1,.444,.455,1.111,1.566,10,0,0,0,1,0,1,2017,Rookie,CHW
Jeff Gelalich*,26,5,23,20,4,8,0,1,0,2,2,0,1,5,.400,.478,.500,.978,10,0,2,0,0,0,0,2017,Rookie,CHW
Michael Hickman*,20,49,220,189,33,51,7,4,2,21,3,1,26,54,.270,.362,.381,.743,72,7,2,2,1,1,0,2017,Rookie,CHW
Alex Maloney,22,23,86,71,14,18,1,0,0,4,1,2,15,11,.254,.384,.268,.651,19,0,0,0,0,1,0,2017,Rookie,CHW
Adam McGinnis,22,19,70,62,11,18,4,1,3,13,0,0,4,13,.290,.343,.532,.875,33,3,2,0,2,0,0,2017,Rookie,CHW
Gerson Montilla,27,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2017,Rookie,CHW
Ricky Mota,19,2,3,3,0,1,0,0,0,1,0,0,0,0,.333,.333,.333,.667,1,0,0,0,0,0,0,2017,Rookie,CHW
JJ Muno*,23,27,92,73,14,20,4,2,0,14,4,0,8,14,.274,.407,.384,.790,28,2,9,1,1,0,0,2017,Rookie,CHW
Amado Nunez,19,2,10,8,2,3,0,0,0,1,0,0,1,0,.375,.500,.375,.875,3,0,1,0,0,0,0,2017,Rookie,CHW
Laz Rivera,22,47,213,186,37,55,12,5,2,24,3,4,8,26,.296,.374,.446,.821,83,2,16,2,1,0,0,2017,Rookie,CHW
Antonio Rodriguez*,22,8,35,30,6,9,1,1,0,5,0,1,4,5,.300,.371,.400,.771,12,1,0,0,1,0,0,2017,Rookie,CHW
Gavin Sheets*,21,4,17,12,3,6,2,0,1,3,0,0,3,0,.500,.625,.917,1.542,11,0,1,1,0,0,1,2017,Rookie,CHW
Louis Silverio,23,5,24,22,5,7,1,0,1,7,1,0,1,4,.318,.375,.500,.875,11,0,1,0,0,0,0,2017,Rookie,CHW
Evan Skoug*,21,4,20,17,6,9,1,1,1,3,0,0,3,7,.529,.600,.882,1.482,15,0,0,0,0,0,0,2017,Rookie,CHW
Lenyn Sosa,17,42,180,159,19,43,4,2,2,23,3,4,14,24,.270,.330,.358,.688,57,5,1,4,2,0,0,2017,Rookie,CHW
Michael Staudinger*,22,27,114,101,11,22,6,0,0,14,1,0,9,22,.218,.292,.277,.569,28,4,2,1,1,0,0,2017,Rookie,CHW
Logan Taylor,23,5,27,21,7,7,1,1,1,2,1,0,5,2,.333,.462,.619,1.081,13,0,0,1,0,0,0,2017,Rookie,CHW
