Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Juan Araujo,19,62,263,233,38,54,12,2,11,32,1,2,24,68,.232,.316,.442,.758,103,3,5,0,1,0,0
Didimo Bracho,20,1,4,4,0,2,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,2,0,0,0,0,0,0
Jose Caballero,20,36,151,135,20,43,8,3,2,15,4,0,8,27,.319,.377,.467,.844,63,6,6,0,2,0,0
Terence Connelly*,23,19,65,56,11,20,7,1,1,13,0,0,8,10,.357,.431,.571,1.002,32,4,0,0,1,0,0
Ernie De La Trinidad*,21,50,222,192,39,57,10,8,5,25,4,4,21,36,.297,.385,.510,.895,98,1,7,1,1,0,0
Eduardo Diaz,19,57,268,247,58,77,18,5,7,44,11,2,11,47,.312,.357,.510,.867,126,6,7,2,1,0,0
Will Gorman*,22,26,88,78,20,24,4,3,3,11,5,0,8,22,.308,.386,.551,.938,43,2,2,0,0,0,0
Ryan Grotjohn*,21,6,23,22,6,5,3,0,0,4,0,0,1,2,.227,.261,.364,.625,8,2,0,0,0,0,0
Eddie Hernandez#,18,2,10,10,2,2,0,0,1,4,0,0,0,2,.200,.200,.500,.700,5,0,0,0,0,0,0
Luis Lara#,22,26,108,95,15,28,8,2,4,20,0,0,13,20,.295,.380,.547,.927,52,4,0,0,0,0,0
Brandon Leyton,18,52,206,193,29,54,10,4,4,23,4,2,7,26,.280,.320,.435,.756,84,5,5,0,1,0,0
Keshawn Lynch,20,50,234,203,33,61,9,2,3,31,6,5,27,54,.300,.382,.409,.791,83,8,1,1,2,0,0
Gabriel Maciel#,18,52,245,217,40,70,14,1,3,25,9,8,24,34,.323,.389,.438,.827,95,2,1,1,2,0,0
Francis Martinez#,20,56,231,207,33,56,12,1,6,28,0,0,20,67,.271,.342,.425,.767,88,4,3,0,1,0,0
Dominic Miroglio,22,37,160,142,18,45,13,0,1,16,0,0,14,8,.317,.384,.430,.813,61,4,2,1,1,0,0
Joel Novas,22,38,153,140,14,36,5,0,0,20,1,1,13,31,.257,.320,.293,.613,41,7,0,0,0,0,0
Jorge Perez*,19,2,9,8,1,1,0,0,0,0,0,0,1,1,.125,.222,.125,.347,1,0,0,0,0,0,0
Joey Rose,19,49,217,199,32,62,15,2,9,39,2,0,13,56,.312,.364,.543,.907,108,3,4,0,1,0,0
Kyle Smith,23,8,32,28,4,6,2,0,1,3,0,0,3,9,.214,.313,.393,.705,11,1,1,0,0,0,0
Gavin Stupienski*,23,20,88,78,13,28,9,0,3,16,0,0,6,17,.359,.409,.590,.999,46,3,2,0,2,0,0
Luis Tejeda,21,1,4,3,0,0,0,0,0,0,0,0,1,1,.000,.250,.000,.250,0,0,0,0,0,0,0
Andy Yerzy*,18,54,249,225,36,67,12,0,13,45,0,0,24,45,.298,.365,.524,.890,118,7,0,0,0,1,0
