Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jo Adell,18,31,132,118,18,34,6,6,4,21,5,0,10,32,.288,.351,.542,.894,64,0,2,1,1,1,1
Kevin Arias,18,13,45,39,7,8,1,2,0,2,4,1,4,15,.205,.295,.333,.629,13,0,1,1,0,0,0
Jimmy Barnes,20,38,154,139,20,38,7,4,4,15,6,2,13,47,.273,.338,.468,.805,65,0,1,0,1,0,0
Dalton Blumenfeld,20,32,127,107,17,19,5,2,3,16,0,1,17,52,.178,.307,.346,.653,37,1,3,0,0,0,0
Francisco Del Valle*,18,31,114,102,12,21,2,1,2,15,2,0,10,20,.206,.272,.304,.576,31,0,0,0,2,0,0
Richie Fecteau*,23,4,17,14,0,4,0,0,0,0,0,0,2,6,.286,.412,.286,.697,4,1,1,0,0,0,0
Connor Fitzsimons,22,33,123,107,15,26,4,3,1,9,1,0,9,36,.243,.333,.364,.698,39,1,6,0,1,1,0
Jared Foster,24,3,11,9,2,1,0,0,0,2,1,0,1,1,.111,.182,.111,.293,1,0,0,0,1,0,0
Julio Garcia#,19,47,186,159,31,45,10,4,1,23,3,2,21,34,.283,.359,.415,.774,66,3,0,2,4,0,0
Zach Gibbons,23,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Zane Gurwitz,22,23,98,88,15,34,7,2,2,17,7,2,7,11,.386,.449,.580,1.029,51,1,3,0,0,1,0
Manuel Herazo#,22,11,29,24,3,7,0,0,1,2,1,0,4,10,.292,.414,.417,.830,10,1,1,0,0,0,0
Artemis Kadkhodaian,22,5,20,18,4,4,2,1,0,4,1,0,1,5,.222,.263,.444,.708,8,0,0,1,0,0,0
Stephen Kerr,22,4,19,14,2,2,1,0,0,0,1,0,4,3,.143,.368,.214,.583,3,0,1,0,0,0,0
David MacKinnon,22,2,7,7,0,2,0,0,0,0,0,0,0,2,.286,.286,.286,.571,2,0,0,0,0,0,0
Angel Molina,19,12,48,45,2,5,0,1,0,5,0,0,3,5,.111,.167,.156,.322,7,0,0,0,0,1,0
Brennan Morgan,23,9,28,25,2,3,2,0,0,0,1,0,3,8,.120,.214,.200,.414,5,0,0,0,0,0,0
Jacob Pearson*,19,40,176,155,20,35,7,1,0,13,5,3,15,37,.226,.302,.284,.586,44,1,2,4,0,0,0
Gleyvin Pineda*,20,40,153,133,20,42,7,1,0,14,4,3,18,29,.316,.397,.383,.781,51,3,0,2,0,0,0
Erven Roper*,22,9,35,30,5,7,1,1,1,6,0,0,2,11,.233,.294,.433,.727,13,0,1,1,1,0,0
Rayneldy Rosario*,19,25,68,64,7,13,0,0,0,5,3,3,3,12,.203,.239,.203,.442,13,0,0,1,0,0,0
Johan Sala,19,36,143,129,15,32,5,2,0,9,3,4,12,31,.248,.322,.318,.640,41,4,2,0,0,1,0
Brendon Sanger*,23,7,29,27,3,4,1,0,1,2,0,0,2,10,.148,.207,.296,.503,8,0,0,0,0,0,0
Mario Sanjur,21,20,59,56,7,11,1,0,2,8,1,1,2,8,.196,.220,.321,.542,18,5,0,0,1,0,0
Caleb Scires*,18,19,68,55,12,13,1,2,1,3,4,2,12,17,.236,.368,.382,.749,21,0,0,0,1,0,0
Tyler Walsh,22,7,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Harrison Wenson,22,2,8,5,1,1,0,0,0,1,0,0,1,0,.200,.375,.200,.575,1,0,1,0,1,0,0
Nonie Williams,19,43,185,168,22,37,3,2,1,15,11,3,14,53,.220,.286,.280,.566,47,4,2,0,1,0,0
Dylan Woods#,22,11,40,35,4,9,3,0,0,4,1,1,4,12,.257,.350,.343,.693,12,1,1,0,0,0,0
