Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Tyler Adkison,22,30,128,102,25,35,11,1,1,20,1,4,19,23,.343,.445,.500,.945,51,1,3,0,4,0,0,2017,Rookie,LAD
Rylan Bannon,21,40,175,149,39,50,8,0,10,30,5,0,19,29,.336,.425,.591,1.016,88,6,5,1,1,0,0,2017,Rookie,LAD
Ronny Brito,18,16,65,63,12,15,2,1,1,7,6,0,2,22,.238,.262,.349,.611,22,1,0,0,0,0,0,2017,Rookie,LAD
Brock Carpenter,22,40,148,126,13,27,2,1,4,20,5,2,20,39,.214,.324,.341,.666,43,6,1,0,1,0,0,2017,Rookie,LAD
Donovan Casey,21,33,151,139,37,55,5,2,7,23,5,2,9,18,.396,.444,.612,1.055,85,3,3,0,0,0,0,2017,Rookie,LAD
Hendrik Clementina,20,24,108,92,17,34,5,0,4,25,0,0,10,16,.370,.439,.554,.994,51,3,3,1,2,0,0,2017,Rookie,LAD
Romer Cuadrado,19,64,301,260,54,87,12,5,9,60,11,4,30,74,.335,.413,.523,.936,136,8,7,1,3,0,0,2017,Rookie,LAD
Cristian Gomez,21,4,18,17,5,4,3,0,1,1,0,0,1,6,.235,.278,.588,.866,10,0,0,0,0,0,0,2017,Rookie,LAD
Mitchell Hansen*,21,34,158,140,27,46,11,4,7,33,4,3,16,29,.329,.392,.614,1.007,86,1,0,0,2,0,0,2017,Rookie,LAD
Connor Heady,22,46,178,146,35,37,12,0,5,17,5,1,28,37,.253,.379,.438,.817,64,3,2,1,1,0,0,2017,Rookie,LAD
Starling Heredia,18,19,92,82,21,35,11,1,4,17,5,4,10,24,.427,.489,.732,1.221,60,0,0,0,0,0,0,2017,Rookie,LAD
Garrett Hope,23,24,102,87,23,27,6,0,7,27,0,0,12,20,.310,.412,.621,1.032,54,1,3,0,0,0,0,2017,Rookie,LAD
Jonah Jarrard,23,4,9,7,2,1,1,0,0,3,0,0,1,3,.143,.222,.286,.508,2,0,0,0,1,0,0,2017,Rookie,LAD
Jeren Kendall*,21,5,22,22,5,10,1,1,1,7,4,0,0,3,.455,.455,.727,1.182,16,1,0,0,0,0,0,2017,Rookie,LAD
Kevin Lachance,22,50,191,155,27,40,6,1,0,17,10,6,30,31,.258,.387,.310,.697,48,3,4,0,2,0,0,2017,Rookie,LAD
Michael Medina,20,14,57,49,10,11,6,1,0,6,0,1,4,21,.224,.316,.388,.704,19,0,3,0,1,0,0,2017,Rookie,LAD
Eric Meza*,19,8,31,29,5,5,1,0,1,1,0,0,2,6,.172,.226,.310,.536,9,3,0,0,0,0,0,2017,Rookie,LAD
Brayan Morales,21,41,170,145,35,43,8,0,0,12,29,7,18,29,.297,.377,.352,.729,51,1,2,3,2,0,0,2017,Rookie,LAD
Samuel Ortiz#,20,18,68,55,10,13,1,0,2,12,1,0,10,18,.236,.338,.364,.702,20,2,0,0,3,0,0,2017,Rookie,LAD
Daniel Padilla,20,4,18,13,4,2,0,0,0,0,2,0,4,2,.154,.389,.154,.543,2,3,1,0,0,0,0,2017,Rookie,LAD
Luis Paz*,21,60,268,238,48,76,17,1,18,63,1,2,25,67,.319,.384,.626,1.010,149,5,2,0,3,0,0,2017,Rookie,LAD
Moises Perez,19,34,166,152,32,48,8,2,2,16,6,3,13,39,.316,.373,.434,.808,66,2,1,0,0,0,0,2017,Rookie,LAD
Eric Peterson,23,9,34,28,7,12,3,1,0,8,0,0,4,8,.429,.529,.607,1.137,17,1,2,0,0,0,0,2017,Rookie,LAD
Gersel Pitre,20,43,186,179,28,62,12,2,1,35,10,3,3,24,.346,.355,.453,.807,81,5,1,0,3,0,0,2017,Rookie,LAD
Zach Reks*,23,4,13,10,3,4,0,0,0,0,1,0,2,2,.400,.538,.400,.938,4,0,1,0,0,0,1,2017,Rookie,LAD
Carlos Rincon,19,14,52,51,8,14,4,0,3,13,0,0,1,16,.275,.288,.529,.818,27,1,0,0,0,0,0,2017,Rookie,LAD
Ramon Rodriguez,18,17,66,58,7,16,3,1,2,13,0,0,4,10,.276,.333,.466,.799,27,4,2,0,2,0,0,2017,Rookie,LAD
Cristian Santana,20,10,48,41,18,22,2,1,5,16,0,0,6,6,.537,.583,1.000,1.583,41,2,0,0,1,1,0,2017,Rookie,LAD
Jared Walker*,21,4,17,17,6,9,1,1,3,4,0,0,0,2,.529,.529,1.235,1.765,21,1,0,0,0,0,0,2017,Rookie,LAD
Nick Yarnall*,22,25,114,95,24,35,6,0,6,25,4,2,17,25,.368,.456,.621,1.077,59,0,0,0,2,0,0,2017,Rookie,LAD
