Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Nelson Alvarez*,21,48,180,144,12,26,2,1,0,9,5,1,31,37,.181,.339,.208,.547,30,3,4,0,1,0,0,2017,Rookie,NYY
Jonathan Amundaray,19,15,59,57,3,8,1,0,0,3,1,1,1,15,.140,.169,.158,.327,9,1,1,0,0,1,0,2017,Rookie,NYY
Daniel Barrios,22,6,19,14,3,4,1,0,0,2,0,1,4,1,.286,.474,.357,.831,5,0,1,0,0,0,0,2017,Rookie,NYY
Lisandro Blanco,20,33,122,109,10,22,4,1,2,8,2,0,9,38,.202,.279,.312,.591,34,2,3,0,1,0,0,2017,Rookie,NYY
Jose Carrera#,22,41,150,123,20,34,6,1,1,19,11,3,20,15,.276,.396,.366,.762,45,4,5,1,1,0,0,2017,Rookie,NYY
Malvin Del Orbe,20,22,67,64,3,12,4,0,0,5,0,0,2,14,.188,.209,.250,.459,16,2,0,0,1,0,0,2017,Rookie,NYY
Jose Devers*,17,42,169,138,17,34,7,2,1,9,15,3,18,21,.246,.359,.348,.707,48,3,8,2,3,1,1,2017,Rookie,NYY
Pedro Diaz,19,19,58,50,7,9,2,1,3,9,1,0,5,12,.180,.276,.440,.716,22,0,2,0,1,0,0,2017,Rookie,NYY
Carlos Gallardo,20,25,91,69,10,12,0,1,1,7,0,0,18,26,.174,.356,.246,.602,17,4,2,1,1,0,0,2017,Rookie,NYY
Jesus Graterol,20,38,124,113,9,17,3,1,0,6,6,2,7,29,.150,.207,.195,.401,22,5,1,3,0,0,0,2017,Rookie,NYY
Robert Javier,18,53,222,191,28,50,6,3,1,26,10,9,19,55,.262,.346,.340,.686,65,4,6,5,1,0,0,2017,Rookie,NYY
Brayan Jimenez,18,2,4,4,1,2,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,2,0,0,0,0,0,0,2017,Rookie,NYY
Borinquen Mendez#,19,24,85,72,12,17,2,1,0,6,7,1,11,15,.236,.345,.292,.637,21,0,1,1,0,1,0,2017,Rookie,NYY
Raymundo Moreno,19,49,186,161,16,40,12,0,1,15,3,4,18,31,.248,.344,.342,.686,55,5,6,0,1,0,0,2017,Rookie,NYY
Jhon Moronta,18,51,208,184,19,48,9,1,0,27,2,2,21,38,.261,.338,.321,.659,59,8,1,1,1,0,0,2017,Rookie,NYY
Ysaac Pena*,19,5,19,17,2,4,1,0,0,0,0,1,2,4,.235,.316,.294,.610,5,0,0,0,0,0,0,2017,Rookie,NYY
Hemmanuel Rosario,16,14,40,27,3,3,1,0,0,1,1,1,9,15,.111,.385,.148,.533,4,0,3,1,0,0,0,2017,Rookie,NYY
Steven Sensley*,21,2,9,6,4,2,2,0,0,1,0,0,3,2,.333,.556,.667,1.222,4,0,0,0,0,0,0,2017,Rookie,NYY
Canaan Smith-Njigba*,18,57,237,187,29,54,10,0,5,28,5,3,46,44,.289,.430,.422,.853,79,3,2,0,2,0,0,2017,Rookie,NYY
Ricky Surum,22,21,72,58,9,15,0,0,0,6,3,2,5,13,.259,.366,.259,.625,15,0,6,1,2,0,0,2017,Rookie,NYY
Charles Vazquez,23,2,7,6,1,1,0,0,0,1,1,0,1,0,.167,.286,.167,.452,1,0,0,0,0,0,0,2017,Rookie,NYY
