Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Mike Ballard*,24,3,3,.500,6.81,8,8,0,0,0,0,38.1,57,30,29,4,7,0,23,2,0,1,177,1.670,13.4,0.9,1.6,5.4,3.29,,0
Kendy Batista,26,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,,0
Casey Benjamin,27,0,0,,0.00,2,0,2,0,0,0,1.1,2,0,0,0,0,0,0,0,0,0,6,1.500,13.5,0.0,0.0,0.0,,,0
Joaquin Benoit,30,1,0,1.000,0.00,2,0,0,0,0,0,3.0,1,0,0,0,0,0,3,0,0,0,9,0.333,3.0,0.0,0.0,9.0,,,1
Kiko Calero,33,1,2,.333,7.59,18,0,9,0,0,1,21.1,24,18,18,4,12,1,21,0,0,3,98,1.688,10.1,1.7,5.1,8.9,1.75,,1
Jose Diaz,28,1,1,.500,5.50,15,0,5,0,0,2,18.0,15,12,11,2,14,0,16,0,0,3,81,1.611,7.5,1.0,7.0,8.0,1.14,,1
Frank Francisco,28,0,0,,0.00,8,0,7,0,0,5,9.0,3,0,0,0,3,0,16,0,0,0,33,0.667,3.0,0.0,3.0,16.0,5.33,,1
Kazuo Fukumori,31,1,6,.143,5.48,38,4,15,0,0,2,64.0,79,41,39,7,18,0,40,1,0,4,284,1.516,11.1,1.0,2.5,5.6,2.22,,1
Kason Gabbard*,26,0,1,.000,4.97,2,2,0,0,0,0,12.2,17,8,7,2,4,0,12,0,0,0,58,1.658,12.1,1.4,2.8,8.5,3.00,,1
Brian Gordon,29,4,5,.444,4.56,18,11,1,0,0,0,71.0,85,43,36,14,15,0,51,2,1,2,304,1.408,10.8,1.8,1.9,6.5,3.40,,1
Matt Harrison*,22,3,1,.750,3.55,6,6,0,0,0,0,38.0,40,15,15,3,14,0,20,0,0,1,159,1.421,9.5,0.7,3.3,4.7,1.43,,1
Tommy Hunter,21,4,2,.667,2.89,8,8,0,0,0,0,53.0,55,18,17,6,9,0,28,0,0,1,219,1.208,9.3,1.0,1.5,4.8,3.11,,1
Eric Hurley,22,2,5,.286,5.30,13,13,0,0,0,0,74.2,86,51,44,15,29,0,72,4,1,1,338,1.540,10.4,1.8,3.5,8.7,2.48,,1
Jared Hyatt,24,1,0,1.000,0.96,2,1,1,0,0,0,9.1,4,1,1,0,4,0,6,1,0,1,36,0.857,3.9,0.0,3.9,5.8,1.50,,0
Kea Kometani,25,4,5,.444,5.55,47,0,17,0,0,2,60.0,65,42,37,10,26,1,50,6,1,6,273,1.517,9.8,1.5,3.9,7.5,1.92,,0
Derek Lee*,33,0,3,.000,5.06,3,3,0,0,0,0,16.0,25,11,9,0,4,0,6,0,0,1,78,1.813,14.1,0.0,2.3,3.4,1.50,,0
Wes Littleton,25,7,1,.875,4.01,44,0,19,0,0,6,58.1,55,27,26,3,25,1,58,2,0,5,252,1.371,8.5,0.5,3.9,8.9,2.32,,1
Kameron Loe,26,3,5,.375,5.59,26,4,8,0,0,1,58.0,70,41,36,7,20,0,31,2,0,4,259,1.552,10.9,1.1,3.1,4.8,1.55,,1
Warner Madrigal,24,0,0,,3.98,17,0,11,0,0,4,20.1,20,10,9,2,8,2,25,0,0,3,91,1.377,8.9,0.9,3.5,11.1,3.13,,1
Yukinaga Maeda*,37,5,3,.625,4.55,36,0,16,0,0,1,55.1,57,31,28,7,11,0,58,1,0,2,231,1.229,9.3,1.1,1.8,9.4,5.27,,0
Doug Mathis,25,5,1,.833,3.35,10,10,0,0,0,0,53.2,51,28,20,7,14,0,36,1,0,0,222,1.211,8.6,1.2,2.3,6.0,2.57,,1
Brandon McCarthy,24,1,1,.500,3.38,5,5,0,0,0,0,26.2,21,10,10,2,8,0,23,0,0,1,108,1.088,7.1,0.7,2.7,7.8,2.88,,1
Luis Mendoza,24,2,3,.400,5.14,8,8,0,0,0,0,35.0,43,21,20,1,8,0,19,0,1,1,153,1.457,11.1,0.3,2.1,4.9,2.38,,1
A.J. Murray*,26,2,2,.500,4.00,9,9,0,2,0,0,45.0,51,23,20,3,15,1,36,1,0,1,199,1.467,10.2,0.6,3.0,7.2,2.40,,1
Dustin Nippert,27,6,2,.750,3.98,12,10,0,1,1,0,63.1,65,28,28,8,16,0,43,2,0,4,262,1.279,9.2,1.1,2.3,6.1,2.69,,1
Sidney Ponson,31,1,2,.333,3.47,5,4,0,0,0,0,23.1,25,9,9,3,9,0,12,0,0,2,100,1.457,9.6,1.2,3.5,4.6,1.33,,1
Brandon Puffer,32,0,0,,8.00,7,0,3,0,0,0,9.0,9,8,8,0,2,0,7,1,0,0,38,1.222,9.0,0.0,2.0,7.0,3.50,,1
Elizardo Ramirez,25,10,7,.588,4.50,27,23,1,0,0,0,160.0,193,97,80,24,33,0,85,7,1,2,701,1.413,10.9,1.4,1.9,4.8,2.58,,1
Steve Rowe,27,4,5,.444,4.69,27,11,3,0,0,0,78.2,99,54,41,12,35,1,48,3,1,2,369,1.703,11.3,1.4,4.0,5.5,1.37,,0
Rob Tejeda,26,1,1,.500,2.18,10,4,3,0,0,1,33.0,20,8,8,2,10,0,39,1,0,0,128,0.909,5.5,0.5,2.7,10.6,3.90,,1
Bill White*,29,4,1,.800,3.54,50,0,19,0,0,6,53.1,45,24,21,4,30,3,62,3,0,4,233,1.406,7.6,0.7,5.1,10.5,2.07,,1
31 Players,27.1,76,68,.528,4.46,144,144,141,3,9,31,1263.2,1382,709,626,152,403,10,947,40,6,55,5502,1.413,9.8,1.1,2.9,6.7,2.35,,0
