Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Trenton Brooks*,23,65,264,241,28,66,22,3,9,36,1,0,20,38,.274,.333,.502,.835,121,4,2,0,1,0,0
Andrew Calica*,25,8,32,25,4,5,1,1,0,4,0,1,4,9,.200,.375,.320,.695,8,0,3,0,0,0,0
Alex Call,24,81,325,293,30,60,13,3,5,31,5,5,22,93,.205,.266,.321,.587,94,3,4,2,4,0,0
Ernie Clement,23,98,437,394,46,103,15,3,1,24,16,10,26,33,.261,.314,.322,.636,127,2,7,4,6,0,1
Tyler Friis#,23,26,82,72,11,18,3,0,1,5,4,1,9,12,.250,.341,.333,.675,24,2,1,0,0,0,0
Wilson Garcia#,25,69,275,257,29,69,23,0,10,46,0,0,15,35,.268,.310,.475,.785,122,3,1,1,1,2,0
Kungkuan Giljegiljaw,25,60,231,210,19,48,12,0,5,25,0,0,16,68,.229,.290,.357,.647,75,4,3,0,2,1,0
Gianpaul Gonzalez,23,16,59,47,3,6,1,0,0,1,0,0,7,19,.128,.241,.149,.390,7,1,0,5,0,0,0
Oscar Gonzalez,21,29,100,96,7,18,5,0,1,9,0,0,3,17,.188,.210,.271,.481,26,2,0,0,1,0,0
Logan Ice#,24,79,281,239,21,43,4,1,4,22,0,0,36,74,.180,.294,.255,.549,61,7,3,2,1,0,0
Daniel Johnson*,23,39,167,146,25,37,7,2,10,33,6,3,16,39,.253,.337,.534,.872,78,3,3,1,1,1,1
Nolan Jones*,21,49,211,178,33,45,10,2,8,22,2,0,31,63,.253,.370,.466,.836,83,4,2,0,0,1,0
Tyler Krieger#,25,48,185,161,24,34,6,1,3,17,8,3,16,40,.211,.291,.317,.608,51,3,3,3,2,0,0
Mitch Longo*,24,90,365,327,43,81,17,4,5,29,11,2,30,73,.248,.320,.370,.690,121,4,5,2,1,0,0
Jonathan Lopez#,19,1,3,2,0,0,0,0,0,0,0,0,1,1,.000,.333,.000,.333,0,0,0,0,0,0,0
Connor Marabell*,25,111,456,421,51,115,23,1,8,50,7,1,28,52,.273,.321,.390,.710,164,6,3,1,3,2,0
Jose Medina*,24,5,19,18,1,3,1,0,0,1,0,0,1,7,.167,.211,.222,.433,4,0,0,0,0,0,0
Gabriel Mejia#,23,7,23,21,2,2,0,0,0,1,1,0,2,6,.095,.174,.095,.269,2,2,0,0,0,0,0
Andruw Monasterio,22,70,279,249,21,54,6,0,1,11,5,6,22,57,.217,.279,.253,.532,63,4,1,3,4,0,0
Tyler Naquin*,28,2,5,5,0,1,1,0,0,0,0,0,0,1,.200,.200,.400,.600,2,0,0,0,0,0,1
Alexis Pantoja*,23,117,453,416,45,107,15,2,2,37,6,8,28,72,.257,.304,.317,.621,132,16,1,5,3,1,0
Jorma Rodriguez,23,34,129,122,7,27,2,0,0,11,0,1,5,40,.221,.250,.238,.488,29,3,0,1,1,0,0
Nellie Rodriguez,25,78,314,277,34,55,13,0,12,42,0,0,31,120,.199,.281,.375,.657,104,5,2,1,3,1,0
Daniel Salters*,26,6,22,20,1,2,0,0,1,3,0,0,2,4,.100,.182,.250,.432,5,1,0,0,0,0,0
Connor Smith,22,12,46,43,4,6,3,0,1,3,0,0,1,15,.140,.178,.279,.457,12,0,1,1,0,0,0
Drew Stankiewicz#,26,10,32,22,6,2,0,0,0,1,1,1,10,6,.091,.375,.091,.466,2,0,0,0,0,1,0
Ka'ai Tom*,25,81,343,291,50,83,12,6,14,42,3,2,43,73,.285,.386,.512,.898,149,5,6,1,2,2,1
Bradley Zimmer*,26,4,13,13,2,4,2,0,1,3,0,0,0,4,.308,.308,.692,1.000,9,0,0,0,0,0,1
