Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Dario Agrazal,24,4,4,1,0,0,0,0,0,1,0,0,1,1,.000,.500,.000,.500,0,0,0,2,0,0,1,2019,AA,PIT
Stephen Alemais,24,12,46,45,4,12,0,0,0,2,2,0,1,9,.267,.283,.267,.549,12,1,0,0,0,0,0,2019,AA,PIT
Cody Bolton,21,9,7,6,0,1,0,0,0,0,0,0,0,5,.167,.167,.167,.333,1,0,0,1,0,0,0,2019,AA,PIT
Sean Brady*,25,22,18,16,0,2,0,0,0,0,0,0,0,5,.125,.125,.125,.250,2,1,0,2,0,0,0,2019,AA,PIT
Vicente Campos,26,20,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2019,AA,PIT
Blake Cederlind,23,31,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2019,AA,PIT
Francisco Cervelli,33,1,4,3,0,1,1,0,0,0,0,0,0,0,.333,.500,.667,1.167,2,0,1,0,0,0,1,2019,AA,PIT
Oneil Cruz*,20,35,136,119,14,32,8,3,1,17,3,1,15,35,.269,.346,.412,.757,49,1,0,0,2,1,1,2019,AA,PIT
Jason Delay,24,67,252,231,22,54,12,1,8,37,1,0,13,63,.234,.286,.398,.684,92,7,5,0,3,1,0,2019,AA,PIT
Matt Eckelman,25,45,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2019,AA,PIT
Nick Economos,24,4,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,2019,AA,PIT
Yeudy Garcia,26,33,6,5,0,0,0,0,0,0,0,0,1,3,.000,.167,.000,.167,0,0,0,0,0,0,0,2019,AA,PIT
Robbie Glendinning,23,58,213,184,21,48,7,1,5,31,2,1,24,65,.261,.346,.391,.737,72,6,1,2,2,1,0,2019,AA,PIT
Scooter Hightower,25,10,6,5,0,0,0,0,0,1,0,0,0,4,.000,.000,.000,.000,0,0,0,1,0,0,0,2019,AA,PIT
Logan Hill,26,113,458,407,53,105,27,3,12,69,1,2,42,120,.258,.332,.428,.759,174,6,5,0,4,0,0,2019,AA,PIT
Bralin Jackson,25,95,292,272,32,70,13,2,0,20,7,2,16,71,.257,.299,.320,.619,87,7,1,1,2,3,0,2019,AA,PIT
Sean Keselica*,26,7,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2019,AA,PIT
Bligh Madris*,23,132,510,457,50,119,26,2,8,55,3,4,43,99,.260,.324,.379,.703,173,7,2,4,4,3,0,2019,AA,PIT
James Marvel,25,17,18,16,1,1,1,0,0,1,0,0,1,5,.063,.118,.125,.243,2,0,0,1,0,0,1,2019,AA,PIT
Jesse Medrano,24,8,22,18,1,1,0,0,0,0,0,0,1,3,.056,.150,.056,.206,1,2,1,2,0,0,0,2019,AA,PIT
Gift Ngoepe,29,14,38,30,5,3,0,0,0,0,2,1,8,14,.100,.289,.100,.389,3,0,0,0,0,0,1,2019,AA,PIT
Jared Oliva,23,123,507,447,70,124,24,6,6,42,36,10,42,104,.277,.352,.398,.750,178,2,11,4,3,0,1,2019,AA,PIT
Hunter Owen,25,68,268,237,45,70,15,2,15,44,1,3,17,75,.295,.369,.565,.935,134,1,12,0,2,1,1,2019,AA,PIT
Arden Pabst,24,73,270,250,18,48,11,3,4,23,0,3,11,73,.192,.232,.308,.540,77,4,3,3,3,3,0,2019,AA,PIT
