Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Tyler Baker*,25,46,184,159,9,26,7,1,1,9,0,0,20,51,.164,.268,.239,.507,38,2,3,1,1,0,,0
Louis Boyd,24,47,160,140,14,29,3,0,0,6,0,0,15,22,.207,.291,.229,.520,32,4,2,2,1,0,,0
Beau Branton,22,28,110,97,12,24,2,1,0,6,2,0,6,19,.247,.336,.289,.625,28,1,7,0,0,0,,0
Bryson Brigman,23,98,425,381,47,116,13,7,2,38,15,6,37,58,.304,.373,.391,.764,149,9,5,1,1,1,,0
Jordan Cowan*,23,20,86,74,12,21,4,0,0,8,1,0,7,16,.284,.345,.338,.683,25,2,1,2,2,0,,0
Ben Gamel*,26,5,21,17,6,5,1,0,0,0,1,1,4,2,.294,.429,.353,.782,6,0,0,0,0,0,,1
Ryan Garcia*,22,2,9,8,2,1,0,0,0,2,0,0,1,2,.125,.222,.125,.347,1,1,0,0,0,0,,0
Bobby Honeyman*,22,6,22,22,2,5,0,1,0,1,0,1,0,3,.227,.227,.318,.545,7,0,0,0,0,0,,0
Anthony Jimenez,22,102,415,385,38,101,20,3,6,42,13,7,22,103,.262,.314,.377,.691,145,13,7,1,0,1,,0
Luis Joseph#,21,1,4,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,1,0,0,0,0,0,,0
Garrett Kennedy*,25,18,64,50,6,8,1,1,0,7,0,0,12,14,.160,.344,.220,.564,11,2,2,0,0,0,,0
Jack Larsen*,23,26,97,82,7,14,4,1,1,12,0,0,13,29,.171,.289,.280,.569,23,6,1,0,1,0,,0
Kyle Lewis,22,49,211,196,21,51,18,0,5,32,0,0,11,55,.260,.303,.429,.732,84,5,2,0,2,0,,1
Luis Liberato*,22,87,370,328,48,82,20,2,11,44,2,5,34,63,.250,.317,.424,.741,139,8,0,4,4,1,,0
Jhombeyker Morales,23,16,59,55,3,8,1,0,0,3,0,2,2,11,.145,.203,.164,.367,9,2,2,0,0,0,,0
Gareth Morgan,22,84,334,298,42,47,7,2,19,39,7,1,30,180,.158,.249,.386,.634,115,3,6,0,0,0,,0
Manny Pazos,23,45,160,148,14,33,4,2,2,21,0,1,9,47,.223,.270,.318,.588,47,5,1,1,1,0,,0
Jansiel Rivera*,19,5,17,15,2,2,0,0,0,0,0,0,1,7,.133,.235,.133,.369,2,0,1,0,0,0,,0
Joe Rizzo*,20,123,508,461,46,111,21,2,4,55,6,1,40,108,.241,.303,.321,.624,148,14,3,0,4,0,,0
Kevin Santa*,23,98,384,348,57,100,13,4,2,32,11,6,25,38,.287,.345,.365,.710,127,10,6,4,1,0,,0
Ryan Scott,23,11,34,28,1,5,0,0,0,2,0,0,4,7,.179,.273,.179,.451,5,2,0,1,1,0,,0
Zach Scott*,23,2,6,6,0,1,0,0,0,0,0,0,0,3,.167,.167,.167,.333,1,1,0,0,0,0,,0
Jorge Solano,23,19,54,46,11,8,1,1,0,4,2,0,6,24,.174,.283,.239,.522,11,1,1,1,0,0,,0
Aaron Stroosma,24,6,20,17,1,2,0,0,0,5,0,0,3,6,.118,.250,.118,.368,2,0,0,0,0,0,,0
Logan Taylor,24,35,151,127,18,37,9,1,3,22,4,1,22,44,.291,.397,.449,.846,57,4,1,0,1,0,,0
Nick Thurman*,24,39,134,122,8,25,5,0,1,11,0,1,10,44,.205,.269,.270,.539,33,1,1,0,1,0,,0
Donovan Walton*,24,57,256,217,35,67,12,3,3,19,8,3,30,37,.309,.402,.433,.835,94,4,5,2,2,0,,1
Evan White,22,120,538,476,72,144,27,7,11,66,4,3,52,103,.303,.375,.458,.833,218,9,6,0,4,0,,1
Nick Zammarelli*,23,124,508,457,60,125,30,6,10,60,5,1,39,136,.274,.336,.431,.767,197,2,6,2,4,0,,0
Mike Zunino,27,3,12,11,1,1,1,0,0,0,0,0,1,4,.091,.167,.182,.348,2,0,0,0,0,0,,1
30 Players,22.6,140,5353,4775,595,1200,224,45,81,546,81,40,456,1236,.251,.324,.368,.692,1757,111,69,22,31,3,,0
