Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Christian Arroyo,23,2,7,7,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,2,0,0,0,0,,1
Justin Bridgman,23,4,11,9,1,1,1,0,0,3,0,0,1,1,.111,.182,.222,.404,2,0,0,0,1,0,,0
Vidal Brujan#,20,27,114,98,26,34,7,2,4,12,12,4,15,15,.347,.434,.582,1.015,57,1,0,1,0,0,,1
Eleardo Cabrera*,22,20,72,63,8,13,2,0,0,5,1,2,5,13,.206,.292,.238,.530,15,0,3,0,1,0,,0
Carl Chester,22,14,55,52,11,18,2,1,2,8,1,0,0,9,.346,.345,.538,.884,28,0,1,0,2,0,,0
Nick Ciuffo*,23,2,8,8,1,1,1,0,0,1,0,0,0,3,.125,.125,.250,.375,2,0,0,0,0,0,,1
Matt Duffy,27,1,3,3,0,2,0,0,0,1,0,0,0,0,.667,.667,.667,1.333,2,0,0,0,0,0,,1
Lucius Fox#,20,89,404,351,54,99,17,1,2,30,23,7,42,79,.282,.371,.353,.724,124,5,8,2,1,1,,0
Jake Fraley*,23,66,260,225,39,78,19,7,4,41,11,8,26,44,.347,.415,.547,.962,123,6,4,0,5,0,,1
Tristan Gray*,22,118,496,449,71,107,38,2,13,69,5,5,39,113,.238,.300,.419,.719,188,4,3,0,5,1,,0
Adeiny Hechavarria,29,2,8,8,0,1,0,0,0,1,0,0,0,3,.125,.125,.125,.250,1,0,0,0,0,0,,1
Kevin Kiermaier*,28,2,8,6,1,3,0,1,0,0,0,0,2,0,.500,.625,.833,1.458,5,0,0,0,0,0,,1
Zacrey Law,21,27,103,88,8,22,2,2,1,9,3,0,7,14,.250,.324,.352,.676,31,4,4,1,3,0,,0
Josh Lowe*,20,105,455,399,62,95,25,3,6,47,18,6,47,117,.238,.322,.361,.682,144,2,4,1,4,2,,1
Nathaniel Lowe*,22,51,220,194,39,69,15,0,10,44,0,0,25,33,.356,.432,.588,1.019,114,3,1,0,0,1,,1
Peter Maris*,24,29,116,100,15,32,7,3,5,19,0,1,14,19,.320,.405,.600,1.005,60,0,1,0,1,0,,0
Miles Mastrobuoni*,22,92,345,287,49,83,14,3,1,31,8,8,50,59,.289,.392,.369,.762,106,4,0,6,2,1,,0
Joe McCarthy*,24,3,13,10,0,0,0,0,0,1,1,0,3,4,.000,.231,.000,.231,0,0,0,0,0,0,,1
Brendan McKay*,22,43,139,119,19,25,6,1,5,21,0,0,16,38,.210,.317,.403,.720,48,2,3,0,1,0,,1
Andrew Miller*,21,6,12,11,0,1,0,0,0,1,0,0,1,4,.091,.167,.091,.258,1,1,0,0,0,0,,0
Brad Miller*,28,2,7,6,2,2,0,0,0,0,0,0,1,1,.333,.429,.333,.762,2,0,0,0,0,0,,1
Russ Olive*,22,9,32,26,3,10,3,0,0,3,2,0,4,8,.385,.438,.500,.938,13,0,0,0,2,0,,0
David Olmedo-Barrera*,24,40,142,132,25,32,9,2,2,17,2,0,7,33,.242,.282,.386,.668,51,1,1,0,2,0,,0
Kevin Padlo,21,115,447,385,54,86,26,0,8,54,5,0,47,119,.223,.318,.353,.671,136,6,9,0,6,0,,1
Jermaine Palacios,21,69,268,241,32,57,13,4,1,33,4,4,18,45,.237,.288,.336,.624,81,5,1,4,4,1,,0
Rene Pinto,21,72,280,246,35,74,21,1,1,38,1,1,23,43,.301,.353,.407,.759,100,7,1,2,8,0,,0
Joey Roach*,24,30,123,113,14,31,1,1,0,19,1,1,6,16,.274,.320,.301,.621,34,2,2,1,1,2,,0
Daniel Robertson,24,1,3,2,0,1,0,0,0,0,0,0,0,0,.500,.667,.500,1.167,1,0,1,0,0,0,,1
David Rodriguez,22,28,117,104,18,33,8,1,2,20,1,0,8,23,.317,.385,.471,.856,49,3,4,0,1,0,,0
Jesus Sanchez*,20,90,378,359,56,108,24,2,10,64,6,3,15,71,.301,.331,.462,.793,166,6,2,0,2,1,,1
Mallex Smith*,25,1,5,4,0,0,0,0,0,0,0,0,1,1,.000,.200,.000,.200,0,0,0,0,0,0,,1
Jake Stone*,23,10,34,30,3,6,0,0,0,0,2,0,4,9,.200,.294,.200,.494,6,0,0,0,0,0,,0
Robbie Tenerowicz,23,100,429,383,64,112,22,1,5,61,8,4,32,62,.292,.350,.394,.744,151,9,6,0,8,1,,0
33 Players,21.6,136,5114,4518,710,1236,283,38,82,653,115,54,459,1001,.274,.344,.407,.752,1841,73,59,18,60,11,,0
