Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Randy Alcantara,21,4,1,.800,2.15,20,0,8,0,0,4,46.0,32,12,11,3,12,0,29,1,1,1,179,0.957,6.3,0.6,2.3,5.7,2.42,0
Abdallah Aris*,21,2,5,.286,4.28,16,0,7,0,0,0,27.1,30,18,13,0,15,3,20,2,1,4,126,1.646,9.9,0.0,4.9,6.6,1.33,0
Gustavo Armas,22,1,3,.250,4.70,4,4,0,0,0,0,23.0,23,12,12,3,1,0,20,0,0,0,92,1.043,9.0,1.2,0.4,7.8,20.00,0
Blake Bennett,22,0,1,.000,2.84,4,0,4,0,0,0,6.1,6,3,2,0,4,0,5,0,0,0,28,1.579,8.5,0.0,5.7,7.1,1.25,0
Ben Brown,18,0,2,.000,7.04,2,2,0,0,0,0,7.2,9,7,6,1,5,0,3,0,0,3,37,1.826,10.6,1.2,5.9,3.5,0.60,0
Tyler Carr,22,3,2,.600,2.42,13,1,3,0,0,0,26.0,31,13,7,1,4,1,23,2,0,2,114,1.346,10.7,0.3,1.4,8.0,5.75,0
Rafael Carvajal,21,2,2,.500,1.59,16,0,1,0,0,1,34.0,31,12,6,1,11,0,32,0,1,2,140,1.235,8.2,0.3,2.9,8.5,2.91,0
Colton Eastman,21,0,2,.000,3.00,8,8,0,0,0,0,18.0,18,6,6,1,7,0,23,0,0,0,76,1.389,9.0,0.5,3.5,11.5,3.29,0
Juan Escorcia,22,1,4,.200,3.29,11,6,4,0,0,1,41.0,31,22,15,1,25,1,49,0,0,4,177,1.366,6.8,0.2,5.5,10.8,1.96,0
Ethan Evanko*,23,0,0,,1.29,3,0,1,0,0,0,7.0,5,1,1,0,2,0,2,0,0,0,25,1.000,6.4,0.0,2.6,2.6,1.00,0
Jose Jimenez*,20,2,1,.667,3.71,17,0,7,0,0,0,26.2,32,13,11,1,9,0,33,1,0,3,122,1.538,10.8,0.3,3.0,11.1,3.67,0
Keylan Killgore*,21,0,0,,0.81,14,0,12,0,0,10,22.1,11,2,2,0,5,0,29,0,0,0,82,0.716,4.4,0.0,2.0,11.7,5.80,0
Anton Kuznetsov*,20,1,1,.500,11.25,3,0,2,0,0,0,4.0,6,6,5,1,2,0,4,1,1,1,20,2.000,13.5,2.3,4.5,9.0,2.00,0
Ethan Lindow*,19,3,2,.600,2.19,13,13,0,1,0,0,70.0,58,20,17,2,19,0,63,2,3,5,279,1.100,7.5,0.3,2.4,8.1,3.32,0
Oscar Marcelino,21,1,0,1.000,12.94,14,0,8,0,0,0,16.0,24,26,23,0,17,2,18,2,1,5,93,2.563,13.5,0.0,9.6,10.1,1.06,0
Denny Martinez*,21,0,0,,3.00,2,0,1,0,0,0,3.0,3,1,1,0,0,0,5,0,0,1,12,1.000,9.0,0.0,0.0,15.0,,0
Robinson Martinez,20,1,2,.333,4.67,10,0,3,0,0,1,17.1,21,13,9,1,6,0,24,0,0,1,82,1.558,10.9,0.5,3.1,12.5,4.00,0
James McArthur,21,2,0,1.000,0.64,8,5,0,0,0,0,28.1,15,2,2,0,10,0,31,1,0,2,106,0.882,4.8,0.0,3.2,9.8,3.10,0
Orestes Melendez*,23,0,0,,6.75,2,0,0,0,0,0,4.0,4,3,3,0,2,0,4,0,0,0,18,1.500,9.0,0.0,4.5,9.0,2.00,0
Jhordany Mezquita*,20,1,0,1.000,3.60,9,9,0,0,0,0,35.0,28,14,14,1,17,0,41,4,1,2,150,1.286,7.2,0.3,4.4,10.5,2.41,0
Francisco Morales,18,4,5,.444,5.27,13,13,0,0,0,0,56.1,54,37,33,6,33,0,68,3,1,15,258,1.544,8.6,1.0,5.3,10.9,2.06,0
Jack Perkins,20,1,1,.500,4.50,8,2,0,0,0,0,18.0,17,9,9,1,4,0,18,2,0,1,73,1.167,8.5,0.5,2.0,9.0,4.50,0
Luis Ramirez,20,0,4,.000,6.08,12,0,10,0,0,3,13.1,17,12,9,2,6,1,14,0,2,1,63,1.725,11.5,1.4,4.1,9.5,2.33,0
Austin Ross,23,1,1,.500,3.34,16,0,4,0,0,1,32.1,24,16,12,1,20,2,52,7,0,3,147,1.361,6.7,0.3,5.6,14.5,2.60,0
Manuel Silva*,19,2,5,.286,2.60,13,12,0,0,0,0,62.1,54,22,18,4,27,1,60,3,2,7,260,1.299,7.8,0.6,3.9,8.7,2.22,0
Eric White,22,0,0,,13.50,1,0,0,0,0,0,1.1,1,2,2,1,1,0,2,0,0,0,6,1.500,6.8,6.8,6.8,13.5,2.00,0
Kyle Young*,20,0,0,,0.00,1,1,0,0,0,0,3.0,0,0,0,0,0,0,2,1,0,0,11,0.000,0.0,0.0,0.0,6.0,,0
