Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Junior Arrojo,29,24,107,82,9,20,5,0,0,7,4,3,16,22,.244,.410,.305,.714,25,0,7,2,0,0,,0
Kyle Barrett*,23,66,296,266,26,79,10,1,0,12,13,7,23,43,.297,.355,.342,.697,91,4,2,3,2,0,,0
Corey Bass,26,6,21,16,1,3,1,0,0,1,0,0,4,8,.188,.350,.250,.600,4,1,0,1,0,0,,0
Corey Bird*,21,29,127,113,12,31,3,0,1,10,5,4,10,9,.274,.328,.327,.655,37,1,0,2,2,0,,0
Justin Bohn,24,26,93,82,7,13,2,0,1,8,3,1,9,26,.159,.247,.220,.467,18,1,1,0,1,0,,0
Justin Bour*,29,1,4,2,2,2,1,0,0,2,0,0,1,0,1.000,.750,1.500,2.250,3,0,0,0,1,0,,1
Mason Davis#,24,46,179,165,26,42,8,3,0,7,7,3,7,39,.255,.309,.339,.648,56,5,6,1,0,0,,0
Joe Dunand,21,3,13,11,1,4,2,0,0,1,0,1,2,4,.364,.462,.545,1.007,6,0,0,0,0,0,,0
Isaac Galloway,27,2,9,9,1,3,0,0,0,0,1,0,0,1,.333,.333,.333,.667,3,1,0,0,0,0,,1
Stone Garrett,21,94,399,373,37,79,24,1,4,29,8,1,21,126,.212,.257,.314,.571,117,7,2,2,1,0,,0
Dustin Geiger,25,65,267,237,31,53,14,1,7,35,2,1,26,64,.224,.307,.380,.687,90,9,3,0,1,2,,0
J.J. Gould,23,61,210,181,16,28,5,0,2,12,2,0,20,77,.155,.260,.215,.475,39,5,6,2,1,0,,0
Brad Haynal,25,46,190,171,12,46,12,0,2,18,0,0,13,36,.269,.332,.374,.706,64,4,4,0,2,0,,0
Adeiny Hechavarria,28,8,27,23,1,7,0,0,0,1,1,1,3,1,.304,.407,.304,.712,7,1,1,0,0,0,,1
Shao-Pin Ho,23,1,3,3,1,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333,2,0,0,0,0,0,,0
Chris Hoo,25,31,116,97,5,15,4,0,1,5,1,0,13,36,.155,.293,.227,.520,22,0,6,0,0,0,,0
Matt Juengel,27,3,12,8,1,2,1,0,0,0,0,0,3,3,.250,.500,.375,.875,3,0,1,0,0,0,,0
Dexter Kjerstad,25,60,252,230,22,49,7,0,4,20,0,4,17,64,.213,.275,.296,.571,68,5,3,1,1,0,,0
Steve Lombardozzi#,28,2,7,6,0,0,0,0,0,0,0,0,1,2,.000,.143,.000,.143,0,0,0,0,0,0,,1
Colby Lusignan*,24,46,201,179,20,51,12,0,6,25,2,1,17,48,.285,.348,.453,.801,81,3,2,0,3,0,,0
Roy Morales,22,30,119,104,12,30,4,0,1,15,4,1,13,12,.288,.370,.356,.726,37,2,1,0,1,0,,0
Gunner Pollman,22,32,123,109,8,20,5,0,1,10,0,0,8,49,.183,.256,.257,.513,28,2,3,2,1,1,,0
Martin Prado,33,8,25,22,0,6,1,0,0,0,0,0,3,5,.273,.360,.318,.678,7,1,0,0,0,0,,1
Angel Reyes,22,96,411,360,33,84,12,1,2,27,5,3,37,89,.233,.314,.289,.603,104,16,7,4,3,0,,0
Miguel Rojas,28,8,30,26,3,8,2,0,0,2,0,1,3,1,.308,.400,.385,.785,10,1,1,0,0,0,,1
Cleuluis Rondon#,23,45,169,149,16,30,6,1,1,12,1,1,13,44,.201,.273,.275,.548,41,3,2,4,1,0,,0
Brian Schales,21,111,419,367,41,92,13,3,6,42,0,4,39,95,.251,.329,.351,.681,129,13,7,0,6,1,,0
John Silviano,22,103,424,384,48,94,17,5,13,55,4,0,37,127,.245,.311,.417,.728,160,3,1,0,2,0,,0
Zach Sullivan,21,85,293,269,26,48,11,3,4,28,7,1,18,106,.178,.239,.286,.525,77,4,4,0,2,1,,0
Justin Twine,21,32,126,120,14,29,6,1,1,4,4,1,3,30,.242,.278,.333,.611,40,1,3,0,0,2,,0
Boo Vazquez*,24,41,163,152,12,41,10,2,1,18,1,1,9,37,.270,.313,.382,.694,58,1,1,0,1,1,,0
Rodrigo Vigil,24,39,146,135,15,33,6,0,0,9,2,1,6,15,.244,.292,.289,.581,39,4,3,2,0,0,,0
Ty Washington,23,5,14,12,0,0,0,0,0,0,0,0,1,7,.000,.077,.000,.077,0,0,0,1,0,0,,0
Dalton Wheat*,23,13,47,44,5,9,1,1,0,4,2,2,2,10,.205,.239,.273,.512,12,2,0,1,0,0,,0
34 Players,23.0,135,5042,4507,464,1053,205,23,58,419,79,43,398,1236,.234,.305,.328,.633,1478,100,77,28,32,8,,0
