Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Michael Almanzar,23,49,188,166,18,46,9,0,5,25,2,0,12,39,.277,.356,.422,.778,70,7,9,0,1,0,,0
Danny Bethea,24,2,9,8,0,2,1,0,0,3,0,0,1,1,.250,.333,.375,.708,3,0,0,0,0,0,,0
Mookie Betts,21,54,253,214,56,76,18,3,6,34,22,3,35,20,.355,.443,.551,.994,118,6,1,0,3,0,,1
Carson Blair,24,17,71,59,11,17,6,1,2,8,0,0,10,19,.288,.394,.525,.920,31,0,1,0,1,0,,1
Michael Brenly#,27,46,160,143,10,24,7,1,2,18,1,0,13,37,.168,.245,.273,.518,39,1,2,1,1,1,,0
David Chester,25,61,235,212,21,49,9,0,7,31,0,2,18,68,.231,.298,.373,.671,79,6,3,0,2,0,,0
Sean Coyle,22,96,384,336,60,99,23,1,16,61,13,1,38,95,.295,.371,.512,.883,172,6,5,1,4,1,,0
Keury De La Cruz*,22,70,275,258,30,76,15,0,7,30,3,2,14,55,.295,.327,.434,.761,112,8,0,0,3,1,,0
Ryan Dent,25,37,135,122,12,29,8,1,1,6,0,6,6,33,.238,.301,.344,.645,42,2,5,2,0,1,,0
Derrik Gibson,24,85,340,291,49,88,15,3,2,26,8,7,38,54,.302,.390,.395,.785,115,4,5,4,2,0,,0
Bo Greenwell*,25,25,90,77,9,14,2,0,1,7,3,1,9,13,.182,.284,.247,.531,19,2,2,2,0,1,,0
Kevin Heller,24,10,36,30,2,5,1,0,0,3,0,0,6,8,.167,.306,.200,.506,6,1,0,0,0,0,,0
Peter Hissey*,24,51,200,181,22,52,7,3,0,18,5,5,14,45,.287,.348,.359,.708,65,3,3,2,0,2,,0
Kelly Johnson*,32,2,8,6,1,0,0,0,0,0,0,0,2,3,.000,.250,.000,.250,0,0,0,0,0,0,,1
Ryan Lavarnway,26,3,12,11,2,3,0,0,1,2,0,0,1,1,.273,.333,.545,.879,6,1,0,0,0,0,,1
Deven Marrero,23,68,307,268,42,78,19,2,5,39,12,7,34,57,.291,.371,.433,.804,116,8,2,0,3,0,,1
Heiker Meneses,22,95,342,306,36,58,9,1,1,23,9,6,20,52,.190,.251,.235,.486,72,9,6,7,3,0,,0
Mike Miller,24,23,101,93,15,28,4,0,3,12,3,1,6,14,.301,.356,.441,.797,41,2,2,0,0,0,,1
Henry Ramos#,22,48,194,181,26,59,9,2,2,23,2,4,11,38,.326,.368,.431,.799,78,2,1,1,0,0,,1
Carlos Rivero,26,31,130,117,14,25,6,0,2,17,0,0,8,24,.214,.285,.316,.601,37,7,4,0,1,0,,1
Jonathan Roof,25,59,214,188,24,48,11,2,3,20,1,3,19,46,.255,.340,.383,.723,72,3,5,2,0,0,,0
Travis Shaw*,24,47,208,177,35,54,8,1,11,37,5,3,29,23,.305,.406,.548,.954,97,8,1,1,0,1,,1
Matt Spring,29,31,120,103,17,24,7,0,6,23,0,0,10,32,.233,.308,.476,.784,49,1,3,0,4,0,,0
Blake Swihart#,22,92,380,347,47,104,23,3,12,55,7,1,29,65,.300,.353,.487,.840,169,8,1,0,3,1,,1
Stefan Welch*,25,105,400,333,48,74,16,3,8,49,1,1,48,99,.222,.336,.360,.696,120,4,12,1,6,1,,0
Shannon Wilkerson,25,105,427,384,51,102,23,3,2,43,11,4,30,69,.266,.317,.357,.674,137,6,1,8,4,0,,0
26 Players,23.7,142,5219,4611,658,1234,256,30,105,613,108,57,461,1010,.268,.341,.404,.746,1865,105,74,32,41,10,,0
