Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Melky Cabrera#,18,67,311,279,34,79,10,2,2,31,13,5,23,36,.283,.345,.355,.700,99,6,4,4,1,1,1
Troy Caradonna#,22,7,14,14,0,1,0,0,0,0,0,0,0,4,.071,.071,.071,.143,1,1,0,0,0,0,0
Nic Covarrubias,23,24,89,79,9,21,3,1,0,8,3,1,8,18,.266,.348,.329,.677,26,1,2,0,0,1,0
J.E. Cruz,21,32,148,130,23,37,7,3,0,14,4,2,14,20,.285,.363,.385,.748,50,2,2,2,0,0,0
Eric Duncan*,18,14,63,59,11,22,5,4,2,13,1,0,2,11,.373,.413,.695,1.108,41,1,2,0,0,0,0
Kyle Frank*,23,15,33,30,2,5,0,0,0,1,0,1,2,4,.167,.242,.167,.409,5,0,1,0,0,0,0
Edwar Gonzalez,20,61,248,231,25,53,12,3,2,22,4,0,10,72,.229,.275,.333,.609,77,5,5,1,1,0,0
Tyson Hanish,22,25,79,66,6,9,3,0,0,2,2,0,10,18,.136,.266,.182,.448,12,1,2,0,1,0,0
Bryce Kartler*,23,42,128,110,16,32,5,2,3,10,5,0,18,31,.291,.391,.455,.845,50,0,0,0,0,0,0
Horace Lawrence*,22,26,80,71,4,15,4,0,0,12,0,1,7,13,.211,.288,.268,.555,19,0,1,0,1,0,0
Hector Made,18,7,27,27,4,7,1,0,1,1,3,0,0,5,.259,.259,.407,.667,11,0,0,0,0,0,0
Dave Parrish,24,6,19,16,1,0,0,0,0,0,0,0,1,6,.000,.111,.000,.111,0,0,1,1,0,1,0
Andre Randolph*,22,11,25,23,0,4,0,0,0,1,0,1,2,6,.174,.240,.174,.414,4,0,0,0,0,0,0
Luis Robles,21,30,96,82,8,19,3,0,1,12,2,0,8,13,.232,.298,.305,.603,25,2,1,2,3,0,0
Carlos Rosario,19,57,212,204,19,32,3,2,3,16,3,0,6,60,.157,.185,.235,.420,48,2,1,1,0,0,0
Alexander Santa*,20,33,127,114,10,22,4,1,0,10,7,1,9,32,.193,.256,.246,.502,28,3,1,2,1,0,0
Adam Shorts,23,55,233,202,22,42,12,0,3,27,10,3,26,55,.208,.309,.312,.621,63,3,4,0,1,1,0
David Slevin,22,44,158,144,20,32,6,1,1,6,3,0,10,33,.222,.280,.299,.579,43,0,2,1,1,0,0
Jared Treadway,23,52,183,164,20,45,4,1,4,18,16,7,10,56,.274,.343,.384,.727,63,1,7,2,0,0,0
John Urick*,21,59,226,186,18,42,9,0,0,16,2,2,36,36,.226,.345,.274,.619,51,7,0,0,4,1,0
Hector Zamora*,21,63,269,225,29,57,10,2,7,27,5,3,31,56,.253,.371,.409,.780,92,8,11,2,0,0,0
