Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Brent Abernathy,25,92,416,368,60,107,22,0,7,40,13,7,34,38,.291,.354,.408,.761,150,9,4,6,4,3,1,2003,AAA,KCR
Benny Agbayani,31,88,359,299,49,71,8,0,16,45,0,2,53,61,.237,.359,.425,.784,127,10,5,0,2,1,1,2003,AAA,KCR
Brandon Berger,28,62,267,226,43,61,16,3,12,53,6,1,31,58,.270,.367,.527,.894,119,5,6,0,4,1,1,2003,AAA,KCR
Juan Brito,23,36,130,122,14,29,2,0,2,12,0,2,3,25,.238,.262,.303,.565,37,4,1,4,0,0,1,2003,AAA,KCR
Dee Brown*,25,12,53,47,6,13,2,0,2,9,1,0,4,9,.277,.340,.447,.786,21,2,1,0,1,0,1,2003,AAA,KCR
Morgan Burkhart#,31,104,451,382,54,96,18,0,17,57,2,0,50,67,.251,.361,.432,.793,165,5,17,0,2,5,1,2003,AAA,KCR
Travis Dawkins,24,33,124,112,18,29,6,0,2,18,2,3,7,24,.259,.303,.366,.669,41,5,1,2,2,0,1,2003,AAA,KCR
David DeJesus*,23,59,265,215,49,64,16,3,5,23,8,4,34,30,.298,.412,.470,.881,101,9,9,5,2,2,1,2003,AAA,KCR
Carlos Febles,27,9,37,32,7,10,4,0,0,6,0,0,3,6,.313,.389,.438,.826,14,0,1,1,0,0,1,2003,AAA,KCR
Alexis Gomez*,24,121,490,457,49,123,23,8,8,58,4,5,26,92,.269,.307,.407,.714,186,12,1,2,4,1,1,2003,AAA,KCR
Aaron Guiel*,30,52,233,190,38,53,9,2,8,30,3,0,33,43,.279,.408,.474,.881,90,3,9,0,1,2,1,2003,AAA,KCR
Jed Hansen,30,93,392,337,50,85,25,2,10,44,8,7,47,81,.252,.350,.427,.778,144,5,5,1,2,1,1,2003,AAA,KCR
Brian Harris#,28,72,287,243,37,63,11,4,3,19,2,2,32,38,.259,.352,.374,.727,91,2,4,6,2,1,0,2003,AAA,KCR
Mike Kelly,33,100,430,368,63,109,29,1,14,65,6,1,50,80,.296,.382,.495,.877,182,9,5,1,6,3,1,2003,AAA,KCR
Fernando Lunar,26,75,271,251,28,53,9,0,6,24,0,0,11,34,.211,.256,.319,.574,80,5,4,5,0,0,1,2003,AAA,KCR
Sandy Martinez*,32,24,83,73,12,18,1,0,3,13,0,1,5,15,.247,.313,.384,.697,28,1,3,0,2,0,1,2003,AAA,KCR
Julius Matos,28,92,402,370,44,107,19,0,7,48,10,5,13,31,.289,.325,.397,.722,147,7,8,8,3,0,1,2003,AAA,KCR
Luis Ordaz,27,49,197,178,15,43,13,0,0,21,3,0,11,19,.242,.284,.315,.598,56,8,1,3,4,0,1,2003,AAA,KCR
Jarrod Patterson*,29,123,536,478,74,123,33,2,18,91,4,1,51,92,.257,.329,.448,.777,214,9,2,1,4,5,1,2003,AAA,KCR
Tom Prince,38,29,110,91,16,28,10,0,1,6,0,1,14,15,.308,.418,.451,.869,41,2,4,0,1,0,1,2003,AAA,KCR
Rob Sasser,28,17,62,61,6,17,3,1,1,5,4,1,1,13,.279,.290,.410,.700,25,3,0,0,0,0,1,2003,AAA,KCR
Mike Sweeney,29,2,9,8,3,2,1,0,1,1,0,0,1,1,.250,.333,.750,1.083,6,0,0,0,0,0,1,2003,AAA,KCR
Dave Ullery*,28,2,5,5,1,2,1,0,0,1,0,0,0,1,.400,.400,.600,1.000,3,0,0,0,0,0,0,2003,AAA,KCR
