Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Paul Abbott,35,11,9,8,0,4,1,0,0,0,0,0,0,3,.500,.500,.625,1.125,5,0,0,1,0,0,1,2003,AAA,ARI
Rod Barajas,27,4,17,16,3,7,1,0,1,4,0,0,1,1,.438,.471,.688,1.158,11,0,0,0,0,0,1,2003,AAA,ARI
Scott Barber,24,5,7,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,1,0,0,0,2003,AAA,ARI
Danny Bautista,31,8,26,24,4,9,1,1,1,4,1,1,2,2,.375,.423,.625,1.048,15,2,0,0,0,0,1,2003,AAA,ARI
Mike Bell,28,117,456,416,60,109,26,3,11,70,1,3,26,59,.262,.311,.418,.730,174,12,6,3,5,0,1,2003,AAA,ARI
Chris Capuano*,24,23,35,32,1,3,0,0,0,0,0,0,1,13,.094,.121,.094,.215,3,0,0,2,0,0,1,2003,AAA,ARI
Jhonny Carvajal,29,43,142,123,12,25,7,0,4,13,0,2,11,29,.203,.279,.358,.636,44,3,3,2,3,1,0,2003,AAA,ARI
Chris Cervantes*,24,11,5,3,0,1,0,0,0,0,0,0,1,1,.333,.500,.333,.833,1,1,0,1,0,0,0,2003,AAA,ARI
Alex Cintron#,24,26,115,107,21,42,11,2,2,21,1,0,8,6,.393,.435,.589,1.024,63,0,0,0,0,0,1,2003,AAA,ARI
Lance Cormier,22,5,6,6,0,1,0,0,0,0,0,0,0,4,.167,.167,.167,.333,1,0,0,0,0,0,1,2003,AAA,ARI
Craig Counsell*,32,5,24,23,8,10,2,0,0,2,0,0,1,3,.435,.458,.522,.980,12,0,0,0,0,0,1,2003,AAA,ARI
Brad Cresse,24,82,330,306,40,70,21,1,10,47,0,0,18,89,.229,.282,.402,.684,123,7,5,0,1,0,0,2003,AAA,ARI
Doug DeVore*,25,134,511,462,74,135,29,7,14,75,5,7,44,95,.292,.357,.476,.833,220,11,3,1,1,5,1,2003,AAA,ARI
Chris Donnels*,37,36,80,62,10,20,1,0,2,13,0,0,17,6,.323,.475,.435,.910,27,3,1,0,0,2,1,2003,AAA,ARI
Edgar Gonzalez,20,21,32,31,3,6,0,0,0,0,0,0,0,6,.194,.194,.194,.387,6,1,0,1,0,0,1,2003,AAA,ARI
Andrew Good,23,12,20,17,2,4,0,0,0,1,0,0,2,3,.235,.300,.235,.535,4,0,0,0,1,0,1,2003,AAA,ARI
Brian Gordon*,24,124,489,449,58,119,20,7,13,70,1,3,33,93,.265,.314,.428,.742,192,6,1,2,4,2,1,2003,AAA,ARI
Mike Gosling*,22,26,30,22,0,2,0,0,0,1,0,0,6,12,.091,.276,.091,.367,2,0,0,1,1,0,1,2003,AAA,ARI
Scott Hairston,23,1,1,0,0,0,0,0,0,1,0,0,0,0,,.000,,,0,0,0,0,1,0,1,2003,AAA,ARI
Robby Hammock,26,33,131,116,14,31,6,2,2,17,1,0,11,24,.267,.321,.405,.726,47,2,0,0,4,0,1,2003,AAA,ARI
Shea Hillenbrand,27,3,10,10,0,3,1,0,0,1,0,0,0,1,.300,.300,.400,.700,4,0,0,0,0,0,1,2003,AAA,ARI
Randy Johnson,39,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,1,0,0,0,0,1,2003,AAA,ARI
Matt Kata#,25,48,214,201,31,58,13,5,3,25,2,3,9,29,.289,.327,.448,.775,90,1,3,0,1,1,1,2003,AAA,ARI
Byung-Hyun Kim,24,3,8,6,1,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,1,0,0,2,0,0,1,2003,AAA,ARI
Mark Little,30,31,104,95,13,30,5,4,5,13,3,1,3,18,.316,.369,.611,.979,58,0,5,1,0,0,1,2003,AAA,ARI
Bryan Loeb,25,5,17,15,1,5,2,0,0,0,0,0,2,5,.333,.412,.467,.878,7,0,0,0,0,0,0,2003,AAA,ARI
Lee Marshall,26,50,3,2,0,0,0,0,0,0,0,0,0,1,.000,.333,.000,.333,0,0,1,0,0,0,0,2003,AAA,ARI
Billy Martin,27,53,201,179,32,62,16,1,12,40,0,0,18,43,.346,.408,.648,1.056,116,4,2,0,2,0,0,2003,AAA,ARI
Willie Morales,30,11,43,42,4,12,2,1,1,3,1,0,1,9,.286,.302,.452,.755,19,3,0,0,0,0,1,2003,AAA,ARI
Steve Neal*,26,97,311,285,32,70,17,2,7,37,0,1,23,78,.246,.306,.393,.699,112,6,2,1,0,2,0,2003,AAA,ARI
Tim Olson,24,115,439,397,59,104,22,0,6,40,11,2,31,77,.262,.323,.363,.686,144,14,6,3,2,2,1,2003,AAA,ARI
