Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Joe Bonfe,22,72,305,270,41,88,13,1,4,28,8,2,26,56,.326,.388,.426,.814,115,1,2,6,1,1,0
J.B. Brown*,21,57,224,201,28,62,12,4,3,29,2,1,13,29,.308,.347,.453,.800,91,4,0,8,2,1,0
Jet Butler#,22,6,23,20,3,5,1,0,0,2,0,0,3,3,.250,.348,.300,.648,6,0,0,0,0,0,0
Darrell Ceciliani*,20,68,303,271,56,95,19,12,2,35,21,14,24,56,.351,.410,.531,.941,144,3,4,3,1,2,1
Juan Centeno*,20,32,104,89,17,33,8,1,1,10,1,0,6,8,.371,.417,.517,.934,46,1,1,8,0,1,1
William Cherry,23,56,226,197,26,46,8,3,5,34,5,8,17,55,.234,.290,.381,.671,75,1,0,9,3,0,0
Patrick Farrell,23,7,15,15,1,2,0,0,1,3,1,0,0,6,.133,.133,.333,.467,5,0,0,0,0,0,0
Jeff Flagg,24,73,315,270,39,68,17,5,9,52,9,2,27,79,.252,.327,.452,.779,122,3,7,3,8,0,0
Blake Forsythe,20,30,117,101,14,24,5,1,3,8,1,1,11,41,.238,.310,.396,.706,40,1,1,1,3,0,0
Taylor Freeman*,22,17,60,53,6,9,2,0,1,6,0,1,4,16,.170,.224,.264,.488,14,1,0,2,1,0,0
R.J. Harris*,23,3,10,10,1,3,2,0,0,0,0,0,0,1,.300,.300,.500,.800,5,0,0,0,0,0,0
Brian Harrison,21,35,145,126,24,36,10,1,7,22,2,0,10,18,.286,.352,.548,.900,69,3,4,3,2,1,0
Cody Holliday*,22,35,100,85,15,17,4,1,0,8,2,2,12,22,.200,.306,.271,.577,23,4,1,2,0,0,0
ZeErika McQueen,22,6,20,18,2,3,0,0,0,2,1,0,2,3,.167,.250,.167,.417,3,0,0,0,0,0,0
Luis Nieves#,21,23,66,60,11,16,1,2,2,10,5,0,3,7,.267,.297,.450,.747,27,1,0,2,1,0,0
Rylan Sandoval,22,47,210,185,34,61,13,0,9,29,8,5,16,35,.330,.404,.546,.950,101,2,7,2,0,0,0
Justin Schafer,22,14,49,44,4,10,2,0,0,6,0,0,3,5,.227,.271,.273,.544,12,0,0,1,1,0,0
James Schroeder,23,36,114,97,18,25,9,0,1,9,2,1,10,23,.258,.333,.381,.715,37,2,1,6,0,0,0
Kurt Steinhauer,24,29,80,71,8,10,1,0,2,8,0,1,4,25,.141,.190,.239,.429,17,2,1,1,3,1,0
Wilfredo Tovar,18,18,77,68,11,18,2,1,0,6,4,3,2,9,.265,.311,.324,.634,22,0,3,3,1,0,1
Amauris Valdez,21,2,7,7,1,1,1,0,0,0,0,0,0,2,.143,.143,.286,.429,2,0,0,0,0,0,0
Cory Vaughn,21,72,313,264,45,81,14,5,14,56,12,5,34,63,.307,.396,.557,.953,147,4,9,0,6,3,0
