Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Yefry Castillo,20,17,74,67,8,19,6,0,1,10,1,0,5,9,.284,.333,.418,.751,28,1,0,2,0,0,0
Santiago Chirino,18,39,166,146,21,42,6,2,0,20,2,1,13,16,.288,.348,.356,.704,52,7,2,2,3,0,0
Andrew Clark*,22,63,262,217,32,64,9,0,1,41,2,1,37,36,.295,.401,.350,.751,76,6,4,0,4,2,0
Kellin Deglan*,18,22,90,82,7,13,2,0,1,4,0,0,7,21,.159,.222,.220,.442,18,2,0,0,1,0,0
Jhonny Gomez,20,3,8,8,0,1,0,0,0,1,0,0,0,2,.125,.125,.125,.250,1,0,0,0,0,0,0
Odubel Herrera*,18,4,9,9,0,2,1,0,0,0,0,0,0,1,.222,.222,.333,.556,3,0,0,0,0,0,1
Jared Hoying*,21,62,267,243,47,79,13,5,10,51,20,9,19,70,.325,.378,.543,.921,132,1,3,0,2,0,1
Jason Kudlock,22,12,48,47,4,10,6,0,1,6,0,1,0,18,.213,.229,.404,.633,19,1,1,0,0,0,0
Daniel Lima,23,15,60,55,9,19,3,1,0,7,3,0,3,14,.345,.400,.436,.836,24,1,2,0,0,0,0
Clark Murphy*,20,46,183,144,23,46,8,1,1,27,2,0,31,24,.319,.440,.410,.849,59,8,3,1,4,1,0
Brett Nicholas*,21,51,216,192,24,47,10,0,3,32,2,0,20,49,.245,.319,.344,.663,66,4,2,0,2,1,1
Mike Olt,21,69,310,263,57,77,16,1,9,43,6,0,40,77,.293,.390,.464,.854,122,3,4,0,3,0,1
Guillermo Pimentel,20,9,35,32,3,11,1,0,1,6,1,2,1,10,.344,.371,.469,.840,15,0,1,0,1,0,0
Jurickson Profar#,17,63,288,252,42,63,19,0,4,23,8,3,28,46,.250,.323,.373,.696,94,8,0,6,2,0,1
Josh Richmond,21,35,144,118,23,35,8,1,3,19,4,3,16,23,.297,.417,.458,.874,54,2,9,0,1,0,0
Kevin Rodland,22,38,138,114,16,24,4,1,3,13,6,2,12,34,.211,.326,.342,.668,39,0,8,3,1,0,0
Alejandro Selen,21,31,111,97,15,32,6,2,2,11,0,1,9,28,.330,.387,.495,.882,48,1,2,0,3,0,0
Jake Skole*,18,57,228,201,29,51,9,2,2,27,6,4,23,52,.254,.327,.348,.676,70,4,0,2,2,1,0
Ryan Strausborger,22,64,264,231,42,59,9,4,2,15,21,4,23,59,.255,.336,.355,.691,82,3,6,2,2,0,1
Kevin Torres*,20,21,72,64,8,12,2,1,0,8,1,0,6,21,.188,.254,.250,.504,16,2,0,1,1,0,0
Carson Vitale,21,2,8,8,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,0,0,0,0,0,0,0
