Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Brett Anderson,19,45,168,151,12,30,8,0,2,13,1,2,11,42,.199,.268,.291,.559,44,3,4,0,2,0,0,2010,Short-Season A,DET
Josh Ashenbrenner*,22,63,255,227,28,59,12,3,0,18,2,1,18,19,.260,.327,.339,.666,77,6,6,1,3,1,0,2010,Short-Season A,DET
Ryan Enos*,22,63,266,238,37,63,9,3,4,31,16,5,21,42,.265,.323,.378,.701,90,9,0,6,1,0,0,2010,Short-Season A,DET
Tyson Kendrick,22,12,23,20,1,5,0,0,0,0,0,1,3,3,.250,.348,.250,.598,5,0,0,0,0,0,0,2010,Short-Season A,DET
Dixon Machado,18,7,30,24,4,7,1,0,0,1,1,2,3,5,.292,.393,.333,.726,8,0,1,2,0,0,1,2010,Short-Season A,DET
Matt Mansilla,24,17,59,54,5,7,0,0,2,9,1,0,3,21,.130,.172,.241,.413,13,2,0,1,1,0,0,2010,Short-Season A,DET
Alexander Nunez,20,68,287,265,29,59,14,4,2,27,14,6,14,76,.223,.265,.328,.593,87,8,2,4,2,0,0,2010,Short-Season A,DET
Matt Perry*,22,51,198,174,13,45,6,0,0,19,2,2,21,36,.259,.337,.293,.630,51,3,0,2,1,1,0,2010,Short-Season A,DET
P.J. Polk,21,64,270,236,35,63,13,1,2,15,29,6,24,52,.267,.343,.356,.699,84,3,4,5,1,0,0,2010,Short-Season A,DET
James Robbins*,19,69,276,259,26,65,11,3,3,37,2,2,12,91,.251,.293,.351,.645,91,6,4,0,1,1,0,2010,Short-Season A,DET
Julio Rodriguez,20,52,205,189,19,51,10,2,1,14,2,0,10,32,.270,.317,.360,.677,68,9,4,0,2,0,0,2010,Short-Season A,DET
Eric Roof*,23,39,140,125,9,29,9,1,2,16,0,0,8,31,.232,.283,.368,.651,46,4,2,2,3,0,0,2010,Short-Season A,DET
Jeff Rowland*,22,11,53,44,9,15,1,0,0,1,4,3,7,11,.341,.442,.364,.806,16,2,1,1,0,0,0,2010,Short-Season A,DET
Christopher Sedon,22,6,18,15,2,5,1,0,1,3,0,0,3,5,.333,.444,.600,1.044,9,1,0,0,0,0,0,2010,Short-Season A,DET
Les Smith*,20,27,89,81,4,15,4,1,0,2,1,0,6,31,.185,.239,.259,.498,21,1,0,1,1,0,0,2010,Short-Season A,DET
Ryan Soares,22,38,134,127,14,28,5,0,1,8,3,2,5,23,.220,.248,.283,.532,36,2,0,1,1,0,0,2010,Short-Season A,DET
Chao Ting Tang*,22,42,139,127,15,25,3,2,0,11,7,5,7,15,.197,.241,.252,.493,32,1,1,2,2,0,0,2010,Short-Season A,DET
Londell Taylor,21,32,108,94,9,12,3,1,3,7,3,2,9,44,.128,.213,.277,.490,26,0,2,0,3,0,0,2010,Short-Season A,DET
