Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Carson Blair,20,4,13,12,0,2,0,0,0,1,0,0,1,5,.167,.231,.167,.397,2,0,0,0,0,0,1
Bryce Brentz,21,69,286,262,28,52,14,4,5,39,5,4,21,76,.198,.259,.340,.598,89,7,1,0,2,0,1
Dusty Brown,28,2,8,8,1,4,1,0,1,1,0,0,0,1,.500,.500,1.000,1.500,8,0,0,0,0,0,1
Kevin Cash,32,1,4,4,0,1,1,0,0,0,0,0,0,0,.250,.250,.500,.750,2,0,0,0,0,0,1
Chia Chu Chen*,21,23,85,82,3,14,1,0,1,6,0,0,3,15,.171,.200,.220,.420,18,2,0,0,0,0,0
Drew Dominguez,23,2,8,7,0,1,0,0,0,0,0,0,1,3,.143,.250,.143,.393,1,0,0,0,0,0,0
Joantoni Garcia,19,57,174,161,13,35,8,0,0,15,0,0,6,35,.217,.246,.267,.513,43,7,1,3,3,0,0
Jose Garcia,19,51,214,194,22,47,13,0,2,15,7,4,14,47,.242,.302,.340,.642,66,1,3,2,1,0,0
Miles Head,19,65,272,229,21,55,16,2,1,35,1,1,30,36,.240,.328,.341,.669,78,6,4,1,8,0,0
Jayson Hernandez,21,21,70,58,4,12,0,0,0,4,1,0,7,9,.207,.309,.207,.516,12,5,2,2,1,0,0
José Iglesias,20,13,48,40,8,14,2,2,0,7,2,1,7,8,.350,.458,.500,.958,20,0,1,0,0,0,1
Brandon Jacobs,19,64,263,236,30,57,18,2,6,31,4,1,21,59,.242,.308,.411,.719,97,3,3,0,3,0,0
James Kang,22,33,132,104,15,21,6,0,0,8,4,4,21,30,.202,.341,.260,.601,27,4,2,3,2,0,0
Sean Killeen,23,17,64,56,9,10,1,0,5,11,0,0,7,17,.179,.281,.464,.746,26,0,1,0,0,0,0
Jed Lowrie#,26,6,21,15,2,6,1,0,0,5,0,0,5,1,.400,.524,.467,.990,7,0,0,0,1,0,1
Josue Peley,22,31,117,110,10,32,6,3,0,9,3,1,4,16,.291,.325,.400,.725,44,4,2,0,1,0,0
Bryan Peterson*,20,14,42,37,3,7,1,0,0,1,0,0,4,11,.189,.268,.216,.485,8,1,0,1,0,0,0
Henry Ramos#,18,7,25,24,1,3,0,0,0,2,0,0,1,8,.125,.160,.125,.285,3,1,0,0,0,0,1
David Renfroe,19,58,222,200,22,38,8,0,2,13,1,1,20,68,.190,.267,.260,.527,52,5,1,1,0,0,0
Nick Robinson*,22,20,70,57,6,12,2,0,0,4,2,0,13,12,.211,.357,.246,.603,14,0,0,0,0,0,0
Felix Sanchez,20,57,251,220,45,71,6,2,0,9,38,11,26,59,.323,.399,.368,.767,81,3,2,3,0,0,0
Seth Schwindenhammer*,18,33,120,104,11,20,3,0,1,9,0,2,14,48,.192,.292,.250,.542,26,1,1,0,1,0,0
Kolbrin Vitek,21,56,239,204,30,55,13,3,4,30,13,2,26,61,.270,.360,.422,.781,86,3,5,0,4,0,0
Mark Wagner,26,1,3,2,1,1,0,0,0,0,0,0,1,0,.500,.667,.500,1.167,1,0,0,0,0,0,0
