Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Anthony Aguilera,23,18,62,56,7,13,0,0,1,5,0,1,5,9,.232,.306,.286,.592,16,1,1,0,0,0,0,2010,A,COL
Nolan Arenado,19,92,400,373,45,115,41,1,12,65,1,3,19,52,.308,.338,.520,.858,194,8,1,0,7,0,1,2010,A,COL
Avery Barnes*,23,100,418,388,56,115,14,8,4,35,32,11,21,87,.296,.339,.405,.744,157,4,5,2,2,2,0,2010,A,COL
Jared Clark,24,110,471,381,62,114,20,0,24,82,10,4,76,113,.299,.412,.541,.953,206,3,4,0,10,3,0,2010,A,COL
Delta Cleary#,20,76,343,313,54,77,13,2,5,35,18,5,22,75,.246,.296,.348,.644,109,5,1,5,2,1,0,2010,A,COL
Jose Gonzalez,23,53,210,193,22,44,11,0,1,15,3,3,11,49,.228,.274,.301,.575,58,4,2,2,2,0,0,2010,A,COL
Nathan Hines*,24,22,88,78,14,21,5,0,1,14,4,1,5,12,.269,.318,.372,.689,29,0,1,3,1,0,0,2010,A,COL
Carlos Martinez,21,44,188,164,23,45,9,1,3,19,11,5,19,54,.274,.362,.396,.758,65,4,4,0,1,0,0,2010,A,COL
Tyler Massey*,20,100,387,354,31,74,15,6,3,26,6,7,25,90,.209,.270,.311,.581,110,9,5,2,1,2,0,2010,A,COL
Kent Matthes,23,21,92,81,9,15,7,1,1,11,0,0,5,32,.185,.261,.333,.594,27,1,4,0,2,0,0,2010,A,COL
Eliezer Mesa,21,117,529,483,83,146,33,9,2,42,29,11,39,91,.302,.357,.420,.777,203,4,2,5,0,0,0,2010,A,COL
Angelys Nina,21,103,440,416,57,113,16,3,4,51,24,7,15,57,.272,.299,.353,.652,147,17,3,2,4,0,0,2010,A,COL
Joseph Sanders,22,66,277,258,28,69,16,1,9,40,3,3,13,58,.267,.296,.442,.738,114,6,0,0,6,0,0,2010,A,COL
Orlando Sandoval,24,97,388,344,48,96,22,4,5,42,12,13,30,103,.279,.358,.410,.767,141,4,12,2,0,3,0,2010,A,COL
Joseph Scott,23,10,33,27,5,6,4,0,0,4,1,1,6,11,.222,.364,.370,.734,10,1,0,0,0,0,0,2010,A,COL
Dallas Tarleton*,22,72,286,235,35,59,14,0,3,29,2,4,44,91,.251,.372,.349,.721,82,1,3,1,3,0,0,2010,A,COL
Helder Velazquez,21,82,295,273,26,61,13,0,2,25,6,4,14,75,.223,.270,.293,.563,80,0,4,2,2,0,0,2010,A,COL
Joey Wong*,22,84,319,273,33,61,15,0,3,32,4,3,27,57,.223,.296,.311,.608,85,3,3,12,4,0,0,2010,A,COL
Mike Zuanich,23,9,38,34,2,13,4,0,1,10,1,1,3,11,.382,.447,.588,1.036,20,0,1,0,0,0,0,2010,A,COL
