Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Aaron Baker*,22,125,531,459,64,116,34,2,18,79,3,6,52,115,.253,.340,.453,.793,208,5,11,4,5,0,0
Jesus Brito,22,108,432,366,61,72,16,5,11,49,5,3,48,123,.197,.289,.358,.647,131,3,3,7,8,0,0
Ramon Cabrera#,20,90,372,342,49,92,14,4,1,40,3,4,22,42,.269,.312,.342,.654,117,10,1,3,4,0,1
Evan Chambers,21,116,520,415,71,99,21,2,12,52,35,17,92,116,.239,.384,.386,.770,160,1,8,2,3,0,0
Adenson Chourio#,23,15,51,46,2,10,0,0,0,4,5,1,2,9,.217,.245,.217,.462,10,1,0,2,1,0,0
Jarek Cunningham,20,121,533,488,72,126,37,7,12,49,11,7,30,132,.258,.309,.436,.745,213,4,8,2,5,0,0
Wes Freeman,20,24,94,84,3,13,5,1,0,6,1,4,6,44,.155,.223,.238,.461,20,0,2,0,2,0,0
Bengie Gonzalez#,20,122,460,406,40,96,12,1,1,35,18,14,35,71,.236,.300,.278,.579,113,7,3,14,2,0,0
Elevys Gonzalez#,20,67,276,236,30,65,9,4,6,31,8,11,31,48,.275,.354,.424,.778,100,2,0,5,4,0,0
Jose Hernandez,24,107,437,369,51,100,21,2,12,57,2,4,51,81,.271,.372,.436,.808,161,6,11,1,5,1,0
Pat Irvine*,24,10,37,33,2,7,1,0,0,2,1,0,4,7,.212,.297,.242,.540,8,0,0,0,0,0,0
Jairo Marquez,22,21,79,76,11,23,7,1,2,9,0,0,1,10,.303,.321,.500,.821,38,2,1,1,0,0,0
Kyle Morgan*,23,87,328,295,38,60,16,5,11,36,3,1,21,102,.203,.280,.403,.684,119,5,11,0,1,0,0
Rogelio Noris,20,111,438,407,61,96,20,3,15,57,9,2,15,144,.236,.281,.410,.692,167,6,12,1,3,0,0
Josue Peley,22,19,72,67,5,12,4,0,0,6,0,0,3,14,.179,.222,.239,.461,16,0,1,0,1,0,0
David Rubinstein,23,113,480,433,54,125,37,3,3,50,23,9,31,95,.289,.347,.409,.755,177,10,10,1,5,0,0
Andy Vasquez*,22,13,52,50,10,15,1,3,1,8,3,1,2,20,.300,.327,.500,.827,25,0,0,0,0,0,0
