Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Michael Almanzar,19,127,531,487,56,120,27,3,10,55,4,1,30,114,.246,.294,.376,.670,183,9,6,0,8,1,0
Ronald Bermudez,22,95,403,363,55,102,28,3,10,54,4,3,30,81,.281,.342,.457,.800,166,14,6,0,4,0,0
Dan Butler,23,61,244,214,37,70,18,3,6,31,0,0,20,44,.327,.406,.523,.929,112,7,9,0,1,1,1
Vladimir Frias#,23,91,339,313,35,63,11,2,4,29,19,5,15,61,.201,.248,.288,.535,90,11,5,4,2,0,0
Rey Fuentes*,19,104,414,374,59,101,15,5,5,41,42,5,25,87,.270,.328,.377,.705,141,3,8,5,2,1,1
Joantoni Garcia,19,18,63,55,7,11,2,0,0,5,0,1,6,17,.200,.290,.236,.527,13,2,1,1,0,0,0
Jose Garcia,19,1,4,3,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,0,0,0,0,1,0,0
Zach Gentile*,23,98,389,330,40,77,13,2,0,25,5,2,47,37,.233,.326,.285,.611,94,8,1,6,5,1,0
Derrik Gibson,20,122,565,487,77,112,22,3,2,40,39,7,61,101,.230,.321,.300,.621,146,11,6,7,4,0,0
Jeremy Hazelbaker*,22,116,508,442,78,118,29,9,12,62,63,17,59,135,.267,.360,.455,.815,201,5,6,0,1,2,1
Sean Killeen,23,18,60,46,4,15,5,0,0,13,0,0,11,18,.326,.467,.435,.901,20,0,2,0,1,0,0
Chris McGuiness*,22,78,341,282,41,84,20,1,12,46,2,3,53,59,.298,.416,.504,.920,142,11,5,0,1,3,1
Wilfred Pichardo#,20,50,196,169,28,40,7,1,0,13,29,7,22,49,.237,.332,.290,.622,49,2,2,3,0,0,0
Reynaldo Rodriguez,23,85,334,278,44,78,20,2,14,59,12,4,39,57,.281,.387,.518,.905,144,6,12,1,4,1,0
Kenneth Roque*,20,43,146,136,10,25,6,1,1,11,3,2,6,41,.184,.233,.265,.498,36,1,3,0,1,0,0
Felix Sanchez,20,1,4,3,0,0,0,0,0,0,0,0,1,1,.000,.250,.000,.250,0,0,0,0,0,0,0
Luis Segovia,23,6,22,19,5,6,2,0,1,2,0,0,1,3,.316,.381,.579,.960,11,0,1,1,0,0,0
Michael Thomas,21,31,104,90,9,14,2,1,2,6,1,1,12,42,.156,.269,.267,.536,24,2,2,0,0,0,0
Christian Vazquez,19,79,299,270,34,71,11,0,3,32,3,1,23,62,.263,.328,.337,.665,91,8,4,0,2,1,1
Kolbrin Vitek,21,12,47,40,7,11,3,1,0,3,4,1,7,13,.275,.383,.400,.783,16,0,0,0,0,0,0
Shannon Wilkerson,21,73,298,269,26,66,13,4,0,36,11,6,17,57,.245,.297,.323,.621,87,4,5,2,5,1,0
