Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Juan Abreu,21,4,2,.667,5.76,20,0,4,0,0,2,50.0,39,34,32,4,35,1,57,5,0,12,222,1.480,7.0,0.7,6.3,10.3,1.63,,1
Burke Baldwin*,21,1,2,.333,4.15,15,0,6,0,0,2,30.1,25,17,14,3,15,1,39,3,1,2,133,1.319,7.4,0.9,4.5,11.6,2.60,,0
Daniel Best,22,5,3,.625,2.92,21,0,10,0,0,2,37.0,42,16,12,2,8,0,15,0,1,1,158,1.351,10.2,0.5,1.9,3.6,1.88,,0
Bryan Casey,20,0,6,.000,6.04,24,0,21,0,0,5,25.1,32,21,17,2,13,1,17,3,1,4,126,1.776,11.4,0.7,4.6,6.0,1.31,,0
Tyler Chambliss,21,4,3,.571,4.20,12,6,0,0,0,0,49.1,45,26,23,3,19,0,42,3,1,3,215,1.297,8.2,0.5,3.5,7.7,2.21,,0
Erik Cordier,20,1,0,1.000,3.38,3,3,0,0,0,0,16.0,11,6,6,0,3,0,19,2,1,4,64,0.875,6.2,0.0,1.7,10.7,6.33,,1
Josh Cribb,23,2,6,.250,5.19,13,6,1,0,0,0,52.0,73,35,30,5,11,0,39,5,1,2,230,1.615,12.6,0.9,1.9,6.8,3.55,,0
Jacob Eckley*,23,1,1,.500,5.92,22,0,16,0,0,2,24.1,27,16,16,1,2,0,27,1,1,3,100,1.192,10.0,0.4,0.7,10.0,13.50,,0
Brent Fisher*,18,0,0,,2.25,1,0,1,0,0,1,4.0,2,1,1,1,0,0,9,0,0,0,14,0.500,4.5,2.3,0.0,20.3,,,0
Jason Godin,21,0,1,.000,2.49,6,4,0,0,0,0,21.2,23,6,6,2,8,0,18,1,0,4,90,1.431,9.6,0.8,3.3,7.5,2.25,,0
Danny Gutierrez,19,0,4,.000,6.57,14,9,2,0,0,0,49.1,74,42,36,6,21,1,36,4,1,6,238,1.926,13.5,1.1,3.8,6.6,1.71,,0
Rowdy Hardy*,23,5,3,.625,2.80,15,15,0,0,0,0,80.1,79,29,25,4,5,0,52,7,0,2,320,1.046,8.9,0.4,0.6,5.8,10.40,,0
Aaron Hartsock,22,6,2,.750,2.91,18,0,8,0,0,2,46.1,33,17,15,2,13,2,43,4,1,8,188,0.993,6.4,0.4,2.5,8.4,3.31,,0
Harold Mozingo,21,3,1,.750,6.17,15,9,3,0,0,2,54.0,64,40,37,6,21,0,46,6,1,4,245,1.574,10.7,1.0,3.5,7.7,2.19,,0
Everett Teaford*,22,5,1,.833,3.71,15,12,1,0,0,0,63.0,54,29,26,3,20,1,51,4,2,5,262,1.175,7.7,0.4,2.9,7.3,2.55,,1
Chase Vacek,22,0,0,,13.85,9,0,3,0,0,0,13.0,30,22,20,3,6,0,13,0,0,1,73,2.769,20.8,2.1,4.2,9.0,2.17,,0
Blake Wood,20,3,1,.750,4.50,12,12,0,0,0,0,52.0,50,28,26,1,15,0,46,10,0,2,224,1.250,8.7,0.2,2.6,8.0,3.07,,1
17 Players,21.3,40,36,.526,4.62,76,76,76,0,4,18,668.0,703,385,343,48,215,7,569,58,12,63,2902,1.374,9.5,0.6,2.9,7.7,2.65,,0
