Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Daniel Berg,24,15,46,41,3,4,1,0,0,8,0,0,3,14,.098,.196,.122,.318,5,0,2,0,0,0,0
Jeff Christy,25,29,89,79,5,15,1,0,0,7,0,0,7,15,.190,.256,.203,.458,16,4,0,3,0,0,0
Allan de San Miguel,21,22,76,56,13,11,4,1,0,8,0,0,15,20,.196,.387,.304,.690,17,2,3,1,1,0,0
Brian Dinkelman*,25,129,542,459,62,136,38,2,8,65,5,6,55,73,.296,.383,.440,.824,202,11,13,10,5,1,1
Joe Gaetti,27,9,39,36,1,5,3,1,0,2,0,0,1,14,.139,.179,.278,.457,10,1,1,0,1,0,0
Toby Gardenhire,26,71,224,200,21,53,8,0,0,19,2,1,14,36,.265,.326,.305,.631,61,5,4,6,0,0,0
Mark Grudzielanek,39,8,33,30,6,8,0,0,0,0,0,0,2,6,.267,.333,.267,.600,8,1,1,0,0,0,1
Luke Hughes,24,56,229,200,22,50,15,3,6,36,1,1,19,38,.250,.320,.445,.765,89,6,4,1,5,2,1
Danny Lehmann,23,56,189,168,11,32,8,0,0,10,0,1,12,18,.190,.247,.238,.485,40,4,1,7,1,0,0
Erik Lis*,25,128,519,459,66,130,29,1,17,69,1,1,45,101,.283,.353,.462,.815,212,2,8,1,6,1,0
Alejandro Machado#,27,12,45,40,7,8,3,0,1,6,0,1,4,8,.200,.289,.350,.639,14,1,1,0,0,1,1
Matt Moses*,24,78,274,255,34,57,10,1,7,43,4,5,18,52,.224,.274,.353,.627,90,8,0,0,1,0,0
Yancarlos Ortiz#,24,106,384,327,31,73,6,3,0,26,2,3,38,68,.223,.307,.260,.567,85,8,3,13,3,2,0
Juan Portes,23,100,370,327,45,97,21,3,6,40,7,3,34,45,.297,.366,.434,.800,142,10,3,4,2,1,0
Wilson Ramos,21,54,214,205,31,65,16,0,4,29,0,0,6,23,.317,.341,.454,.795,93,1,2,0,1,0,1
Whitney Robbins*,24,117,475,425,53,118,23,2,9,49,0,3,43,75,.278,.348,.405,.753,172,11,4,1,2,3,0
Brandon Roberts*,24,103,447,397,65,114,18,2,3,37,21,7,29,60,.287,.352,.365,.718,145,6,12,7,2,2,0
Ramon Santana,23,4,17,15,4,4,1,0,0,1,0,0,1,3,.267,.353,.333,.686,5,0,1,0,0,0,0
Steve Singleton#,23,46,166,158,15,46,11,3,1,18,1,1,7,23,.291,.319,.418,.737,66,1,0,0,1,1,0
Yangervis Solarte#,21,3,7,7,0,1,0,0,0,0,0,0,0,1,.143,.143,.143,.286,1,0,0,0,0,0,1
Steven Tolleson,25,38,173,151,21,39,10,2,2,13,6,2,16,20,.258,.343,.391,.734,59,5,4,1,1,0,1
Rene Tosoni*,22,122,490,425,64,115,25,4,15,71,8,8,45,98,.271,.360,.454,.814,193,8,16,1,3,1,1
Danny Valencia,24,57,252,218,44,62,14,4,7,29,0,2,31,40,.284,.373,.482,.855,105,8,1,0,2,2,1
