Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Drew Anderson*,28,108,443,389,56,117,25,2,10,57,9,5,45,77,.301,.376,.452,.828,176,8,4,1,4,6,1
Casey Baron*,24,37,2,1,1,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,0,0,0,0,0,0,0
Zach Braddock*,21,12,1,1,1,1,0,0,1,4,0,0,0,0,1.000,1.000,4.000,5.000,4,0,0,0,0,0,1
Bobby Bramhall*,23,31,18,14,1,3,0,0,0,1,0,0,3,2,.214,.353,.214,.567,3,1,0,1,0,0,0
Mike Brownstein,21,5,9,8,0,3,2,0,0,0,0,0,1,2,.375,.444,.625,1.069,5,0,0,0,0,0,0
Dave Bush,29,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Josh Butler,24,8,6,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,1
Lorenzo Cain,23,42,160,145,17,31,6,0,4,15,3,3,10,35,.214,.277,.338,.615,49,2,3,1,1,0,1
Frank Catalanotto*,35,3,14,12,2,3,2,0,0,3,0,0,2,0,.250,.357,.417,.774,5,0,0,0,0,0,1
Chuckie Caufield,25,103,340,302,34,77,13,1,4,36,2,2,20,56,.255,.317,.344,.661,104,6,10,2,6,1,0
Chris Cody*,25,10,18,13,1,3,1,1,0,1,0,0,1,4,.231,.286,.462,.747,6,0,0,4,0,0,0
Derrick Ellison*,30,19,4,4,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,0,0,0,0
Chris Errecart,24,18,73,67,8,10,2,1,0,6,1,0,4,21,.149,.219,.209,.428,14,1,2,0,0,0,0
Charlie Fermaint,23,5,10,10,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,1,0,0,0,0,0
Michael Garciaparra,26,50,165,141,4,29,4,0,0,11,0,0,18,36,.206,.307,.234,.541,33,8,3,2,1,0,0
Nick Green,24,7,8,6,0,0,0,0,0,0,0,0,1,3,.000,.143,.000,.143,0,0,0,1,0,0,0
Taylor Green*,22,87,345,306,34,79,15,0,5,43,0,2,33,37,.258,.330,.356,.687,109,4,2,0,4,1,1
Donovan Hand,23,27,21,14,2,5,1,0,0,4,0,0,0,3,.357,.357,.429,.786,6,0,0,7,0,0,1
Adam Heether,27,9,45,40,5,13,3,0,2,12,0,0,1,10,.325,.356,.550,.906,22,2,2,0,2,0,0
Robert Hinton,24,43,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,1,0,0,0,0,0,0
Mark Holliman,25,26,28,20,1,2,0,0,0,3,0,0,2,8,.100,.167,.100,.267,2,0,0,4,2,0,0
J.R. Hopf*,26,85,216,192,18,48,13,0,3,23,1,0,19,37,.250,.319,.365,.684,70,6,2,0,3,1,0
Jeremy Jeffress,21,8,7,5,0,1,0,0,0,1,0,0,0,1,.200,.200,.200,.400,1,0,0,2,0,0,1
Mike Jones,26,13,13,11,1,1,0,0,0,0,0,0,0,3,.091,.091,.091,.182,1,0,0,2,0,0,0
Shane Justis,26,127,537,473,71,131,28,4,5,50,10,5,34,65,.277,.346,.385,.731,182,11,18,8,4,0,0
Corey Kemp,23,6,17,16,0,0,0,0,0,0,0,0,1,4,.000,.059,.000,.059,0,1,0,0,0,0,0
Brandon Kintzler,24,9,4,3,0,0,0,0,0,0,0,0,1,1,.000,.250,.000,.250,0,0,0,0,0,0,1
Brett Lawrie,19,13,53,52,6,14,0,1,0,0,0,2,0,14,.269,.283,.308,.591,16,0,1,0,0,0,1
Jonathan Lucroy,23,125,506,419,61,112,32,2,9,66,1,1,78,66,.267,.380,.418,.798,175,14,2,1,6,1,1
Mike McClendon,24,41,13,13,0,1,0,0,0,1,0,0,0,4,.077,.077,.077,.154,1,0,0,0,0,0,1
Kevin Melillo*,27,113,454,385,60,96,22,3,9,52,4,3,60,68,.249,.344,.392,.737,151,3,0,1,8,5,1
Sam Narron*,27,2,6,4,1,1,0,0,0,0,0,0,1,1,.250,.400,.250,.650,1,0,0,1,0,0,1
Freddy Parejo,24,92,279,258,28,59,13,1,2,23,3,2,16,49,.229,.274,.310,.584,80,6,1,2,2,1,0
Yohannis Perez,26,85,271,248,26,65,14,0,3,18,1,1,19,37,.262,.317,.355,.672,88,8,2,0,2,1,0
Johnny Raburn#,30,54,167,133,19,31,3,0,1,9,4,3,30,19,.233,.372,.278,.650,37,0,0,3,1,0,0
Vinny Rottino,29,98,395,341,46,85,13,0,4,48,9,1,47,45,.249,.339,.323,.662,110,15,2,0,5,0,1
Juan Sandoval,28,42,1,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0
Cody Scarpetta,20,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Logan Schafer*,22,7,30,23,4,5,0,1,0,0,1,0,4,3,.217,.379,.304,.684,7,0,2,1,0,0,1
Adam Stern*,29,104,457,404,64,113,17,6,3,32,28,10,41,51,.280,.350,.374,.723,151,6,4,5,3,0,1
Joshua Wahpepah,24,33,7,6,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,1,0,0,0
David Welch,26,24,26,22,0,4,0,0,0,1,0,0,0,8,.182,.182,.182,.364,4,0,0,4,0,0,0
Rob Wooten,23,27,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
