Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Michael Affronti,25,52,211,189,20,46,6,0,3,21,1,2,12,26,.243,.301,.323,.624,61,3,5,2,3,0,0,2009,AA,OAK
Corey Brown*,23,66,281,250,46,67,20,4,9,43,5,2,27,69,.268,.349,.488,.837,122,5,4,0,0,0,1,2009,AA,OAK
Adrian Cardenas*,21,79,373,325,56,106,26,2,3,55,5,4,38,44,.326,.392,.446,.838,145,16,1,3,6,1,1,2009,AA,OAK
Chris Carter,22,125,593,490,108,165,41,2,24,101,13,5,82,119,.337,.435,.576,1.011,282,11,11,0,10,2,1,2009,AA,OAK
Yung Chi Chen,25,17,75,68,12,22,6,0,0,10,2,0,7,9,.324,.387,.412,.798,28,2,0,0,0,0,0,2009,AA,OAK
Josh Donaldson,23,124,541,455,67,123,37,1,9,91,7,2,80,92,.270,.379,.415,.795,189,17,1,3,2,2,1,2009,AA,OAK
Tommy Everidge,26,55,258,229,41,70,18,0,8,53,0,1,28,34,.306,.380,.489,.869,112,6,0,0,1,0,1,2009,AA,OAK
Archie Gilbert,25,119,525,449,81,127,16,5,3,39,29,15,61,52,.283,.384,.361,.744,162,12,13,1,1,0,0,2009,AA,OAK
Javier Herrera,24,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2009,AA,OAK
Josh Horton*,23,125,585,510,80,134,21,6,5,62,9,3,65,65,.263,.343,.357,.700,182,12,1,2,7,0,0,2009,AA,OAK
Gabe Ortiz,23,8,27,25,4,7,2,0,1,8,2,0,0,5,.280,.259,.480,.739,12,0,0,0,2,0,0,2009,AA,OAK
Raul Padron*,24,39,154,138,13,38,9,0,2,17,0,0,11,25,.275,.333,.384,.717,53,6,2,1,2,0,0,2009,AA,OAK
Shane Peterson*,21,39,172,154,16,42,10,0,3,17,4,0,13,32,.273,.333,.396,.729,61,5,2,1,2,0,1,2009,AA,OAK
Danny Putnam*,26,30,139,123,28,37,7,0,7,22,4,1,16,26,.301,.381,.528,.910,65,1,0,0,0,0,1,2009,AA,OAK
Anthony Recker,25,16,65,57,11,17,4,0,3,9,0,0,8,22,.298,.385,.526,.911,30,1,0,0,0,0,1,2009,AA,OAK
Matthew Spencer*,23,93,409,371,59,109,29,3,9,62,2,3,26,75,.294,.347,.461,.808,171,3,7,0,5,1,0,2009,AA,OAK
Matthew Sulentic*,21,113,459,413,60,119,21,5,7,52,21,9,35,103,.288,.345,.414,.759,171,11,4,1,6,1,0,2009,AA,OAK
Alex Valdez#,24,77,313,275,43,77,15,5,5,46,4,3,33,42,.280,.356,.425,.781,117,12,1,1,3,3,0,2009,AA,OAK
Jemile Weeks#,22,30,123,105,10,25,5,0,2,13,4,0,10,16,.238,.303,.343,.645,36,0,1,4,3,0,1,2009,AA,OAK
Corey Wimberly#,25,70,336,297,56,88,10,3,0,28,21,8,24,31,.296,.363,.350,.714,104,10,9,3,3,2,0,2009,AA,OAK
