Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Trever Adams,26,94,380,344,39,79,16,2,7,32,6,2,29,110,.230,.290,.349,.639,120,4,2,1,4,0,0,2015,AA,TEX
Jorge Alfaro,22,49,207,190,22,48,15,2,5,21,2,1,9,61,.253,.314,.432,.746,82,3,8,0,0,0,1,2015,AA,TEX
Preston Beck*,24,93,386,343,38,77,12,4,5,42,8,2,39,60,.224,.303,.327,.630,112,11,1,0,3,2,0,2015,AA,TEX
Royce Bolinger,24,25,101,96,7,15,3,0,1,6,0,0,4,37,.156,.198,.219,.417,21,5,1,0,0,0,0,2015,AA,TEX
Lewis Brinson,21,28,120,110,14,32,8,1,6,23,2,1,6,28,.291,.328,.545,.873,60,1,1,1,2,0,1,2015,AA,TEX
Alex Burg,27,50,208,181,26,49,11,0,7,22,1,0,21,47,.271,.353,.448,.800,81,2,3,1,2,0,0,2015,AA,TEX
Patrick Cantwell,25,60,221,198,22,37,3,2,3,19,0,0,16,43,.187,.256,.268,.523,53,5,3,2,2,0,0,2015,AA,TEX
Zach Cone,25,40,151,144,10,37,11,0,3,20,0,0,6,46,.257,.291,.396,.687,57,0,1,0,0,0,0,2015,AA,TEX
Ryan Cordell,23,56,242,221,26,48,5,3,5,18,10,1,12,73,.217,.263,.335,.597,74,2,3,2,4,0,1,2015,AA,TEX
Carlos Corporan#,31,3,10,10,0,2,0,0,0,0,0,0,0,1,.200,.200,.200,.400,2,0,0,0,0,0,1,2015,AA,TEX
Kellin Deglan*,23,19,73,70,5,15,3,0,1,4,0,0,3,22,.214,.247,.300,.547,21,1,0,0,0,0,0,2015,AA,TEX
Joey Gallo*,21,34,146,121,21,38,10,1,9,31,1,0,24,49,.314,.425,.636,1.061,77,1,0,0,1,0,1,2015,AA,TEX
Edwin Garcia,24,22,86,78,7,21,2,0,0,5,0,1,5,14,.269,.306,.295,.601,23,1,0,1,2,0,0,2015,AA,TEX
Christopher Garia#,22,20,74,71,4,12,1,1,0,1,4,2,1,14,.169,.192,.211,.403,15,0,1,1,0,0,0,2015,AA,TEX
Josh Hamilton*,34,5,21,19,10,10,3,0,1,4,0,0,2,2,.526,.571,.842,1.414,16,0,0,0,0,0,1,2015,AA,TEX
Sherman Lacrus,21,3,11,11,2,1,0,1,0,1,0,0,0,1,.091,.091,.273,.364,3,0,0,0,0,0,0,2015,AA,TEX
Luis Marte,21,62,237,228,24,47,7,1,3,17,9,3,3,41,.206,.215,.285,.500,65,5,0,4,2,0,1,2015,AA,TEX
Nomar Mazara*,20,111,470,409,57,116,22,2,13,56,2,0,47,92,.284,.357,.443,.800,181,10,5,0,9,0,1,2015,AA,TEX
Luis Mendez#,22,98,378,335,35,80,10,4,2,35,9,8,29,72,.239,.304,.310,.614,104,8,4,6,4,0,0,2015,AA,TEX
Charles Moorman,21,1,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,2015,AA,TEX
Tyler Pastornicky,25,28,115,105,14,29,4,0,0,5,1,2,4,13,.276,.327,.314,.642,33,4,4,2,0,0,1,2015,AA,TEX
Jurickson Profar#,22,3,12,10,0,2,1,0,0,1,0,0,1,2,.200,.250,.300,.550,3,0,0,0,1,0,1,2015,AA,TEX
Drew Robinson*,23,126,519,432,78,100,23,5,21,64,14,8,83,139,.231,.360,.454,.814,196,2,4,0,0,5,1,2015,AA,TEX
Guilder Rodriguez#,31,37,148,125,15,31,4,0,0,13,6,2,20,23,.248,.347,.280,.627,35,0,0,1,2,1,1,2015,AA,TEX
Jake Skole*,23,57,215,188,23,41,8,1,4,12,10,1,25,60,.218,.313,.335,.648,63,1,1,1,0,0,0,2015,AA,TEX
Ricardo Valencia,22,3,9,9,0,1,0,0,0,0,0,0,0,4,.111,.111,.111,.222,1,0,0,0,0,0,0,2015,AA,TEX
Doug Votolato#,24,4,7,7,1,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,0,0,0,0,2015,AA,TEX
Beamer Weems,27,5,20,20,1,2,0,0,0,0,0,0,0,1,.100,.100,.100,.200,2,2,0,0,0,0,0,2015,AA,TEX
Nick Williams*,21,97,415,378,56,113,21,4,13,45,10,8,32,77,.299,.357,.479,.836,181,6,3,1,1,0,1,2015,AA,TEX
J.T. Wise,29,58,224,199,16,48,12,0,6,27,1,1,23,58,.241,.326,.392,.718,78,3,2,0,0,1,0,2015,AA,TEX
