Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Gabriel Arias,25,11,23,22,0,1,0,0,0,1,0,0,0,11,.045,.045,.045,.091,1,0,0,1,0,0,0,2015,AA,ARI
Jake Barrett,23,25,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,1,0,0,1,2015,AA,ARI
Tom Belza*,25,92,312,279,35,64,13,2,4,17,5,4,27,72,.229,.300,.333,.633,93,3,1,5,0,2,0,2015,AA,ARI
Aaron Blair,23,13,21,15,1,1,0,1,0,1,0,0,3,4,.067,.222,.200,.422,3,0,0,3,0,0,1,2015,AA,ARI
Zach Borenstein*,24,85,327,280,45,88,15,5,10,57,6,4,38,55,.314,.394,.511,.905,143,3,3,0,6,0,0,2015,AA,ARI
Socrates Brito*,22,129,522,490,70,147,17,15,9,57,20,6,29,84,.300,.339,.451,.790,221,7,1,0,2,1,1,2015,AA,ARI
Caleb Clay,27,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2015,AA,ARI
Patrick Corbin*,25,3,4,4,1,2,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,2,0,0,0,0,0,1,2015,AA,ARI
Ryan Doran,24,1,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,1,0,0,0,0,0,0,2015,AA,ARI
Brandon Drury,22,67,291,273,22,76,14,1,3,36,4,5,11,41,.278,.306,.370,.676,101,7,2,0,5,0,1,2015,AA,ARI
Matt Fields#,29,8,25,25,5,5,1,0,1,2,0,0,0,9,.200,.200,.360,.560,9,1,0,0,0,0,0,2015,AA,ARI
Rudy Flores*,24,121,490,440,54,106,24,0,14,65,1,2,32,138,.241,.309,.391,.700,172,7,13,1,4,0,0,2015,AA,ARI
Ronnie Freeman,24,73,258,233,22,54,8,0,1,16,0,0,20,37,.232,.294,.279,.573,65,10,1,3,1,1,0,2015,AA,ARI
Edgar Garcia,27,19,15,13,2,1,0,0,0,2,0,0,1,4,.077,.143,.077,.220,1,0,0,1,0,0,0,2015,AA,ARI
Ryan Gebhardt,23,15,47,42,4,10,1,0,0,5,0,1,4,9,.238,.319,.262,.581,11,1,1,0,0,0,0,2015,AA,ARI
Todd Glaesmann,24,24,64,60,4,10,0,1,1,6,0,1,3,19,.167,.206,.250,.456,15,3,0,1,0,0,0,2015,AA,ARI
Alex Glenn*,24,58,189,172,22,41,12,5,3,18,4,4,13,35,.238,.307,.419,.725,72,2,4,0,0,1,0,2015,AA,ARI
Zack Godley,25,7,5,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,0,0,0,1,2015,AA,ARI
