Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Tim Alderson,26,5,9,6,1,1,0,0,0,0,0,0,1,2,.167,.286,.167,.452,1,0,0,2,0,0,0
Hector Ambriz*,31,10,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Dakota Bacus,24,22,19,13,1,1,1,0,0,1,0,0,3,7,.077,.250,.154,.404,2,0,0,3,0,0,1
Isaac Ballou*,25,49,184,158,27,48,9,3,5,24,9,3,19,32,.304,.383,.494,.876,78,2,3,1,3,0,0
Colin Bates,27,28,15,14,0,1,0,0,0,0,0,0,1,4,.071,.133,.071,.205,1,0,0,0,0,0,0
Richard Bleier*,28,17,21,18,1,1,0,0,0,0,0,0,2,6,.056,.150,.056,.206,1,0,0,1,0,0,1
Christopher Bostick,22,75,317,296,34,73,12,5,8,40,16,5,12,56,.247,.286,.402,.688,119,7,5,2,2,0,1
Delta Cleary#,25,10,25,23,2,4,1,0,0,1,0,0,0,3,.174,.167,.217,.384,5,0,0,1,1,0,0
Reegie Corona#,28,24,81,66,13,23,7,0,1,8,3,1,13,9,.348,.457,.500,.957,33,0,1,0,1,0,0
Abel De Los Santos,22,39,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Wilmer Difo#,23,87,381,359,48,100,21,6,2,39,26,1,12,79,.279,.312,.387,.700,139,8,7,0,3,2,1
Cutter Dykstra,26,72,278,250,27,64,11,1,5,29,6,4,25,67,.256,.324,.368,.692,92,1,1,0,2,1,0
Paolo Espino,28,8,10,8,2,4,0,0,0,0,0,0,1,1,.500,.556,.500,1.056,4,0,0,1,0,0,1
Lucas Giolito,20,8,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,1
Brian Goodwin*,24,114,472,429,58,97,17,4,8,46,15,7,38,93,.226,.290,.340,.631,146,7,2,0,3,2,1
Rick Hague,26,52,157,147,19,38,15,0,0,9,4,2,6,30,.259,.288,.361,.649,53,6,1,1,2,0,0
Bryan Harper*,25,34,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Brian Jeroloman*,30,46,171,130,19,28,4,0,0,16,0,1,35,24,.215,.383,.246,.629,32,2,1,4,1,1,0
Kevin Keyes,26,56,212,183,24,43,8,0,5,26,1,3,23,47,.235,.321,.361,.681,66,1,2,0,4,0,0
Cole Leonida,26,3,10,5,0,0,0,0,0,1,0,0,2,3,.000,.333,.000,.333,0,0,1,1,1,0,0
Mario Lisson,31,37,125,113,19,32,5,0,4,20,2,0,8,29,.283,.328,.434,.762,49,0,1,0,3,1,0
Jose Lozada#,29,44,137,117,19,35,2,1,0,8,7,0,16,22,.299,.381,.333,.714,39,1,0,3,1,1,0
Craig Manuel*,25,3,10,9,0,1,0,0,0,0,0,0,0,2,.111,.200,.111,.311,1,0,1,0,0,0,0
Gilberto Mendez,22,44,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Khayyan Norfork,26,3,10,10,1,3,2,0,0,0,0,0,0,1,.300,.300,.500,.800,5,1,0,0,0,0,0
Randolph Oduber,26,7,20,16,0,3,0,0,0,2,1,0,2,2,.188,.316,.188,.503,3,1,1,1,0,0,0
Stephen Perez#,24,19,68,54,7,7,2,0,0,4,1,0,11,10,.130,.288,.167,.455,9,0,1,2,0,0,0
Shawn Pleffner*,25,117,439,394,36,106,21,2,3,47,2,4,41,66,.269,.342,.355,.697,140,8,3,0,1,3,0
Matt Purke*,24,10,2,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,1
Caleb Ramsey*,26,33,125,110,16,34,2,2,1,10,4,1,12,17,.309,.374,.391,.765,43,1,0,2,1,1,0
Brian Rauh,23,8,5,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,1,0,0,0
Tony Renda,24,54,228,206,31,55,10,1,1,23,13,3,19,15,.267,.333,.340,.673,70,6,2,0,1,1,1
Anthony Rendon,25,8,27,24,1,6,3,0,0,0,0,0,3,4,.250,.333,.375,.708,9,0,0,0,0,0,1
Tanner Roark,28,1,1,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,1
Derrick Robinson#,27,85,300,270,26,68,5,0,0,20,17,9,25,45,.252,.313,.270,.584,73,3,0,3,2,1,1
Joe Ross,22,9,11,9,0,1,0,0,0,0,0,0,1,3,.111,.200,.111,.311,1,0,0,1,0,0,1
Adderling Ruiz,24,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Sam Runion,26,20,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Adrian Sanchez,24,59,194,179,21,44,11,1,1,15,3,2,11,22,.246,.288,.335,.623,60,13,0,3,1,1,1
Derek Self,25,8,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Pedro Severino,21,91,357,329,33,81,13,0,5,34,1,2,19,51,.246,.288,.331,.619,109,12,1,6,2,1,1
James Simmons,28,19,9,8,0,1,0,0,0,0,0,0,0,1,.125,.125,.125,.250,1,0,0,1,0,0,0
John Simms,23,8,6,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,1,0,0,0
Matt Skole*,25,90,365,314,34,73,14,1,12,56,3,1,44,92,.232,.332,.398,.730,125,1,4,0,3,1,1
Denard Span*,31,4,16,14,5,4,0,0,1,1,0,0,2,0,.286,.375,.500,.875,7,1,0,0,0,0,1
Matthew Spann*,24,10,16,13,1,0,0,0,0,0,0,0,1,8,.000,.133,.000,.133,0,0,1,1,0,0,0
Stephen Strasburg,26,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,1
Wander Suero,23,17,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Matt Swynenberg,26,2,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Trea Turner,22,10,41,39,6,14,4,1,0,4,4,0,1,8,.359,.366,.513,.879,20,2,0,0,1,0,1
Dan Uggla,35,3,12,10,3,3,0,0,1,4,0,0,1,3,.300,.417,.600,1.017,6,0,1,0,0,0,1
Drew Vettleson*,23,86,320,289,31,58,9,3,5,27,11,3,27,92,.201,.266,.304,.570,88,6,0,0,4,0,0
Austin Voth,23,28,30,24,1,2,0,0,0,0,0,0,2,7,.083,.154,.083,.237,2,1,0,4,0,0,1
