Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Josh Alley*,23,53,228,185,40,55,10,4,1,25,7,4,36,35,.297,.405,.411,.816,76,3,1,1,5,0,0
Matt Antonelli,22,82,406,347,89,109,14,4,14,54,18,6,53,58,.314,.409,.499,.907,173,4,4,0,2,1,1
Mike Baxter*,22,111,470,417,74,115,21,6,7,44,12,6,44,75,.276,.346,.405,.751,169,14,3,2,4,2,1
Kyle Blanks,20,119,531,465,94,140,31,4,24,100,11,2,44,98,.301,.380,.540,.920,251,12,18,0,4,1,1
Matt Bush,21,29,116,98,8,20,2,1,1,17,1,0,16,21,.204,.310,.276,.586,27,3,0,0,2,0,1
Mitch Canham*,22,2,8,7,0,0,0,0,0,1,0,0,0,2,.000,.000,.000,.000,0,0,0,0,1,0,0
Ray Chang,23,21,63,56,9,17,3,2,1,8,0,0,3,6,.304,.355,.482,.837,27,0,2,1,1,0,0
Juan Ciriaco,23,47,193,183,28,49,8,0,9,32,7,2,9,36,.268,.302,.459,.761,84,4,0,1,0,0,0
Craig Cooper,22,124,528,458,83,145,32,4,10,78,4,4,56,87,.317,.397,.469,.866,215,12,8,1,5,0,0
Nic Crosta,24,71,294,258,35,50,14,0,14,53,1,1,28,86,.194,.276,.411,.686,106,8,3,0,5,0,0
Mike Epping*,23,2,6,6,0,1,0,0,0,0,0,0,0,0,.167,.167,.167,.333,1,0,0,0,0,0,0
David Freese,24,128,592,503,104,152,31,6,17,96,6,1,69,99,.302,.400,.489,.889,246,11,16,0,4,0,1
Brian Giles*,36,3,14,10,2,4,0,0,1,3,0,0,4,2,.400,.571,.700,1.271,7,1,0,0,0,0,1
Brandon Gottier,25,21,79,71,14,20,4,1,1,8,0,0,6,7,.282,.354,.408,.763,29,4,2,0,0,0,0
Justin Hatcher,27,4,14,13,2,3,1,0,0,2,1,0,1,1,.231,.286,.308,.593,4,2,0,0,0,0,0
Josh Howard*,24,20,80,68,8,18,4,1,0,5,2,1,8,18,.265,.338,.353,.691,24,1,0,3,1,0,0
Chad Huffman,22,84,371,316,63,97,19,2,15,76,0,1,42,56,.307,.402,.522,.924,165,7,10,0,3,0,1
Seth Johnston,24,95,405,363,56,106,19,4,8,51,1,2,36,82,.292,.357,.433,.790,157,8,2,2,2,0,0
Sean Kazmar Jr.,22,47,222,201,27,57,20,0,3,24,4,1,16,27,.284,.345,.428,.773,86,3,3,2,0,0,1
Charlie Lisk,24,10,39,35,2,6,2,0,0,0,0,1,3,15,.171,.256,.229,.485,8,1,1,0,0,0,0
Jose Lobaton#,22,90,357,304,50,79,15,3,10,47,0,0,41,79,.260,.346,.428,.774,130,4,3,2,7,1,1
Aeden McQueary,22,10,40,31,7,9,1,0,1,4,0,0,7,8,.290,.425,.419,.844,13,1,1,0,1,0,0
Colt Morton,25,6,30,24,5,12,7,0,3,8,0,0,4,3,.500,.600,1.167,1.767,28,0,2,0,0,0,1
Robert Perry*,22,19,94,81,14,21,4,2,2,12,3,1,9,14,.259,.326,.432,.758,35,2,0,2,2,0,0
Yordany Ramirez,22,82,303,286,45,77,17,2,4,43,22,6,9,43,.269,.298,.385,.682,110,9,3,4,1,0,0
Keoni Ruth,22,5,18,17,2,3,0,0,0,1,0,0,0,4,.176,.176,.176,.353,3,0,0,1,0,0,0
Jon Schemmel,24,15,65,55,11,17,0,0,0,5,1,0,4,11,.309,.415,.309,.724,17,1,6,0,0,0,0
Michael Wagner,25,8,27,24,3,6,0,1,2,6,0,1,3,8,.250,.333,.583,.917,14,0,0,0,0,0,0
