Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Josh Bell#,20,20,79,75,4,13,2,1,2,9,0,0,3,19,.173,.203,.307,.509,23,4,0,0,1,0,1
Parker Brooks#,25,2,5,5,1,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Ivan De Jesus,20,121,502,428,69,123,22,3,4,52,11,6,57,64,.287,.371,.381,.752,163,20,3,9,5,1,1
Travis Denker,21,111,461,402,65,118,27,3,10,57,8,2,48,65,.294,.369,.450,.819,181,10,4,0,7,4,1
Blake DeWitt*,21,83,361,339,48,101,29,2,8,46,2,3,20,42,.298,.338,.466,.804,158,7,1,0,1,0,1
Francisco Felix,23,29,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Rafael Furcal#,29,2,8,6,0,1,0,0,0,0,1,0,2,1,.167,.375,.167,.542,1,0,0,0,0,0,1
Adam Godwin,24,102,363,324,45,87,7,4,1,31,24,8,27,58,.269,.331,.324,.656,105,11,4,7,1,0,0
Adolfo Gonzalez,22,5,17,16,2,3,0,0,0,1,0,0,0,4,.188,.188,.188,.375,3,0,0,1,0,0,0
Gabriel Gutierrez,23,63,236,217,28,52,10,0,2,20,0,1,11,28,.240,.292,.313,.605,68,4,5,3,0,0,0
Anthony Harper*,22,38,120,110,10,27,4,0,0,11,0,1,8,21,.245,.308,.282,.590,31,2,2,0,0,0,0
Elian Herrera#,22,11,35,30,3,6,2,0,0,4,1,2,2,12,.200,.242,.267,.509,8,0,0,2,1,0,1
Jamie Hoffmann,22,116,495,433,67,134,22,7,9,81,19,7,47,70,.309,.378,.455,.833,197,5,4,5,6,3,1
Bridger Hunt,21,67,255,226,39,67,12,4,2,29,10,9,22,33,.296,.363,.412,.774,93,3,2,4,1,0,0
Shane Justis,24,95,340,293,55,87,15,4,6,45,12,1,31,44,.297,.373,.437,.810,128,2,7,5,4,1,0
Drew Locke,24,79,310,286,30,80,11,3,7,30,4,6,17,47,.280,.325,.413,.737,118,9,3,2,2,0,0
Esteban Lopez,23,10,22,19,5,4,0,1,1,2,0,0,2,8,.211,.273,.474,.746,9,2,0,0,1,0,0
Lucas May,22,128,554,507,81,130,25,3,25,89,5,7,36,107,.256,.313,.465,.778,236,8,7,1,3,1,1
Russ Mitchell,22,126,537,488,81,132,32,4,22,82,5,5,31,126,.270,.324,.488,.812,238,9,10,3,5,0,1
David Nicholson,24,12,34,27,3,6,1,0,0,3,0,2,3,4,.222,.364,.259,.623,7,0,3,1,0,0,0
Jaime Pedroza#,20,5,16,12,1,3,0,0,0,1,1,1,3,2,.250,.400,.250,.650,3,1,0,1,0,0,0
Michael Rivera,22,20,52,43,6,10,3,0,0,4,3,3,7,12,.233,.346,.302,.648,13,1,1,0,1,0,0
Jesus Rodriguez,21,26,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Ryan Rogowski*,23,121,489,423,60,107,27,9,3,46,39,7,54,77,.253,.347,.381,.728,161,7,8,2,2,1,0
James Tomlin,24,31,122,106,15,30,10,0,1,15,7,3,14,9,.283,.372,.406,.778,43,2,1,1,0,0,0
