Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Ryan Battaglia,21,19,70,60,8,12,3,0,3,5,0,1,6,26,.200,.314,.400,.714,24,0,4,0,0,0,0,2013,Short-Season A,CLE
Claudio Bautista,19,65,275,250,36,68,16,4,4,24,3,1,20,55,.272,.326,.416,.742,104,11,1,2,2,0,0,2013,Short-Season A,CLE
Tyler Booth*,20,13,44,39,3,6,0,0,0,3,2,0,3,11,.154,.233,.154,.386,6,2,1,1,0,0,0,2013,Short-Season A,CLE
Manuel Boscan#,20,23,79,77,1,15,1,0,0,9,0,0,1,10,.195,.203,.208,.410,16,2,0,0,1,0,0,2013,Short-Season A,CLE
Leo Castillo,19,1,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,2013,Short-Season A,CLE
Martin Cervenka,20,45,164,144,9,27,4,0,1,10,0,0,17,28,.188,.270,.236,.506,34,4,0,1,2,0,0,2013,Short-Season A,CLE
Cody Ferrell,23,32,128,111,18,31,2,0,1,3,0,2,9,20,.279,.365,.324,.689,36,0,6,2,0,0,0,2013,Short-Season A,CLE
Grant Fink,22,5,19,18,2,8,2,0,1,3,0,0,1,1,.444,.474,.722,1.196,13,0,0,0,0,0,0,2013,Short-Season A,CLE
Robel Garcia#,20,51,203,176,17,38,5,4,5,23,7,5,20,58,.216,.299,.375,.674,66,1,2,2,3,1,1,2013,Short-Season A,CLE
Nick Hamilton#,23,7,26,19,2,4,0,0,0,3,0,0,4,6,.211,.423,.211,.634,4,0,3,0,0,1,0,2013,Short-Season A,CLE
Paul Hendrix,21,52,206,186,9,48,10,2,0,13,1,1,20,59,.258,.330,.333,.663,62,7,0,0,0,0,0,2013,Short-Season A,CLE
Juan Herrera,20,39,172,149,20,41,9,1,1,11,2,1,16,30,.275,.366,.369,.735,55,3,6,0,1,0,0,2013,Short-Season A,CLE
Sicnarf Loopstok,20,24,77,73,4,15,1,1,0,2,0,1,4,14,.205,.247,.247,.493,18,0,0,0,0,0,0,2013,Short-Season A,CLE
Josh McAdams,19,71,261,240,13,48,9,0,0,11,7,2,15,76,.200,.252,.238,.489,57,6,2,3,1,0,0,2013,Short-Season A,CLE
Joel Mejia,20,40,162,146,10,32,4,0,0,5,1,4,9,42,.219,.283,.247,.530,36,0,4,3,0,0,0,2013,Short-Season A,CLE
James Roberts,21,52,203,179,15,42,4,0,1,18,2,1,12,28,.235,.315,.274,.589,49,9,9,3,0,0,0,2013,Short-Season A,CLE
Nellie Rodriguez,19,73,295,261,32,75,16,0,9,37,0,2,29,61,.287,.366,.452,.818,118,8,4,0,1,3,0,2013,Short-Season A,CLE
Juan Romero,20,44,153,145,13,30,5,1,6,14,8,1,8,58,.207,.248,.379,.628,55,3,0,0,0,0,0,2013,Short-Season A,CLE
Brian Ruiz,20,32,100,91,6,12,2,0,0,4,0,1,5,33,.132,.173,.154,.327,14,1,0,2,2,0,0,2013,Short-Season A,CLE
Garrett Smith#,23,2,7,6,1,1,0,0,0,0,0,0,0,3,.167,.167,.167,.333,1,0,0,1,0,0,0,2013,Short-Season A,CLE
