Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Daniel Arcila*,22,24,63,52,7,11,1,1,1,4,2,3,9,18,.212,.339,.327,.666,17,0,1,1,0,0,0
Justin Atkinson,19,64,274,239,27,55,9,1,1,24,2,1,31,74,.230,.322,.289,.611,69,3,2,1,1,0,0
Seth Conner,21,14,53,48,3,10,2,0,0,5,0,0,4,16,.208,.283,.250,.533,12,1,1,0,0,0,0
L.B. Dantzler*,22,59,265,232,32,70,20,0,9,35,0,1,30,47,.302,.385,.504,.889,117,2,2,0,1,0,0
Andy Fermin*,23,57,241,212,29,58,11,2,1,29,1,2,25,25,.274,.350,.358,.708,76,7,1,1,2,0,0
Chaz Frank*,22,49,222,181,35,51,9,3,0,16,8,5,36,36,.282,.412,.365,.776,66,8,4,1,0,1,0
Melvin Garcia,21,33,110,91,6,21,5,1,0,11,1,0,11,36,.231,.330,.308,.638,28,3,4,1,3,0,0
David Harris,21,45,162,152,21,40,9,0,2,19,6,2,4,37,.263,.296,.362,.658,55,5,4,0,2,0,0
Matt Hitt,23,14,37,30,7,1,0,0,0,0,0,0,4,13,.033,.216,.033,.250,1,0,3,0,0,0,0
Brenden Kalfus#,21,63,263,228,30,61,11,2,1,19,9,3,25,53,.268,.349,.346,.695,79,5,5,2,3,0,0
Dan Klein,22,19,69,60,7,11,1,1,2,11,1,0,5,22,.183,.261,.333,.594,20,2,2,0,2,0,0
Jason Leblebijian,22,5,23,21,3,7,1,1,1,5,1,0,2,5,.333,.391,.619,1.010,13,1,0,0,0,0,0
Jordan Leyland,23,36,161,135,21,46,11,0,2,22,1,1,24,34,.341,.435,.467,.901,63,3,0,0,2,0,0
Dawel Lugo,18,16,70,69,6,17,4,0,1,8,0,0,1,13,.246,.257,.348,.605,24,4,0,0,0,0,1
Ronnie Melendez,23,13,41,35,6,6,1,1,0,4,5,1,4,8,.171,.250,.257,.507,9,1,0,1,1,0,0
Ian Parmley*,23,66,287,257,31,66,7,0,0,15,23,2,23,61,.257,.323,.284,.607,73,9,3,2,2,0,1
Mike Reeves*,22,55,227,193,26,53,6,0,1,25,2,1,28,36,.275,.374,.321,.696,62,8,4,0,2,0,0
Nico Taylor,23,16,55,47,6,11,3,1,0,4,3,1,7,12,.234,.345,.340,.686,16,1,1,0,0,0,0
Dickie Joe Thon,21,45,193,164,31,46,7,3,1,21,5,4,18,54,.280,.370,.378,.748,62,0,7,1,3,0,0
Shaun Valeriote,23,12,34,25,3,1,0,0,0,3,0,0,8,10,.040,.273,.040,.313,1,1,0,1,0,0,0
Christian Vazquez,23,34,141,128,9,26,2,0,0,9,2,0,8,18,.203,.259,.219,.478,28,1,2,2,1,0,0
Jorge Vega-Rosado,21,15,51,44,4,5,0,0,0,2,5,0,4,12,.114,.235,.114,.349,5,2,3,0,0,0,0
