Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Mark Butler,22,2,0,1.000,7.32,18,0,5,0,0,0,19.2,22,18,16,1,22,0,8,9,0,3,111,2.237,10.1,0.5,10.1,3.7,0.36,0
Chance Caple,20,0,4,.000,4.38,7,7,0,0,0,0,37.0,35,24,18,4,18,0,36,2,1,2,164,1.432,8.5,1.0,4.4,8.8,2.00,0
B.R. Cook,21,5,1,.833,2.84,9,8,0,0,0,0,44.1,42,19,14,2,16,0,42,1,2,5,189,1.308,8.5,0.4,3.2,8.5,2.63,0
Cristobal Correa,19,3,3,.500,2.94,9,9,0,0,0,0,52.0,41,20,17,5,26,0,59,1,1,3,217,1.288,7.1,0.9,4.5,10.2,2.27,0
Jeremy Cummings,22,6,6,.500,3.60,14,14,0,1,0,0,85.0,88,42,34,5,7,0,62,5,4,4,341,1.118,9.3,0.5,0.7,6.6,8.86,0
Aaron Dinkel,21,0,0,,9.58,13,0,5,0,0,0,10.1,16,13,11,0,15,0,6,0,0,3,63,3.000,13.9,0.0,13.1,5.2,0.40,0
Paul Fahs,21,1,2,.333,3.38,30,0,15,0,0,7,34.2,25,17,13,1,19,1,21,4,0,6,149,1.269,6.5,0.3,4.9,5.5,1.11,0
Mike Gargano,20,1,4,.200,5.69,21,7,0,0,0,0,49.0,57,34,31,3,27,0,20,8,0,6,233,1.714,10.5,0.6,5.0,3.7,0.74,0
Cheyenne Janke,22,2,5,.286,3.67,15,14,0,0,0,0,83.1,85,40,34,8,20,0,63,1,2,8,356,1.260,9.2,0.9,2.2,6.8,3.15,0
Brian Langen*,21,1,3,.250,4.60,26,0,6,0,0,0,29.1,26,20,15,2,21,2,24,3,0,4,138,1.602,8.0,0.6,6.4,7.4,1.14,0
Scotty Layfield,22,2,2,.500,3.15,23,3,15,0,0,8,34.1,27,16,12,3,21,1,26,2,0,4,150,1.398,7.1,0.8,5.5,6.8,1.24,0
Francisco Matew,20,1,1,.500,3.58,19,0,1,0,0,0,32.2,34,17,13,0,8,0,28,1,0,1,135,1.286,9.4,0.0,2.2,7.7,3.50,0
Josh Pearce,21,3,7,.300,4.98,14,14,0,1,1,0,77.2,78,45,43,8,20,0,78,5,1,14,336,1.262,9.0,0.9,2.3,9.0,3.90,1
Brandon Peck*,22,1,4,.200,4.04,31,0,16,0,0,0,35.2,37,17,16,3,11,0,29,0,1,0,147,1.346,9.3,0.8,2.8,7.3,2.64,0
Trevor Sansom,23,1,3,.250,7.71,20,0,7,0,0,0,23.1,34,28,20,3,16,2,18,1,0,4,121,2.143,13.1,1.2,6.2,6.9,1.13,0
Chad Yates,22,1,1,.500,3.71,12,0,4,0,0,1,17.0,9,7,7,3,10,0,20,0,0,1,69,1.118,4.8,1.6,5.3,10.6,2.00,0
