Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Ryan Baerlocher,21,7,2,.778,4.70,15,15,0,0,0,0,74.2,78,43,39,7,32,0,68,6,0,0,326,1.473,9.4,0.8,3.9,8.2,2.13,0
Tony Cogan*,22,1,3,.250,1.36,27,0,11,0,0,4,39.2,26,10,6,0,14,2,37,2,1,3,160,1.008,5.9,0.0,3.2,8.4,2.64,1
Ryan Douglass,20,0,1,.000,4.43,4,4,0,0,0,0,20.1,24,13,10,0,6,0,14,1,0,3,87,1.475,10.6,0.0,2.7,6.2,2.33,0
Edwin Franco*,22,0,0,,2.08,3,1,1,0,0,0,4.1,5,1,1,0,2,0,6,0,1,1,20,1.615,10.4,0.0,4.2,12.5,3.00,0
Raul Garcia,22,9,2,.818,2.39,32,0,7,0,0,1,52.2,47,18,14,5,21,2,64,2,2,3,222,1.291,8.0,0.9,3.6,10.9,3.05,0
Jay Gehrke,21,0,3,.000,5.59,32,0,32,0,0,13,29.0,34,21,18,3,21,0,33,3,0,3,143,1.897,10.6,0.9,6.5,10.2,1.57,0
Jason Gilfillan,22,4,1,.800,5.71,25,0,7,0,0,1,34.2,31,23,22,6,22,0,37,6,1,3,161,1.529,8.0,1.6,5.7,9.6,1.68,1
Pedro Herrera,21,1,0,1.000,6.30,16,0,3,0,0,0,20.0,27,18,14,1,14,0,14,3,0,5,100,2.050,12.2,0.5,6.3,6.3,1.00,0
Jonathan Jackson,21,0,2,.000,5.60,19,0,3,0,0,0,35.1,49,27,22,6,18,1,32,5,0,0,166,1.896,12.5,1.5,4.6,8.2,1.78,0
Craig Jones,22,1,1,.500,6.23,2,2,0,0,0,0,8.2,11,8,6,0,1,0,4,4,0,0,42,1.385,11.4,0.0,1.0,4.2,4.00,0
Jay King*,21,7,2,.778,3.88,17,7,2,0,0,0,72.0,60,38,31,8,29,0,63,0,1,5,295,1.236,7.5,1.0,3.6,7.9,2.17,0
Jesse Kurtz-Nicholl*,22,5,2,.714,3.08,24,0,4,0,0,0,38.0,39,19,13,0,14,2,38,0,0,4,165,1.395,9.2,0.0,3.3,9.0,2.71,0
Mike MacDougal,22,2,2,.500,4.47,11,11,0,0,0,0,46.1,43,25,23,3,17,0,57,6,1,8,196,1.295,8.4,0.6,3.3,11.1,3.35,1
Juan Medrano,20,3,5,.375,4.85,15,15,0,0,0,0,68.2,77,46,37,10,25,1,30,7,2,7,311,1.485,10.1,1.3,3.3,3.9,1.20,0
Carlos Pichardo,21,1,2,.333,3.77,4,4,0,0,0,0,14.1,14,15,6,0,10,0,10,1,0,0,70,1.674,8.8,0.0,6.3,6.3,1.00,0
Mike Russo,21,1,2,.333,3.46,21,1,4,0,0,0,41.2,39,19,16,4,23,1,29,6,0,2,190,1.488,8.4,0.9,5.0,6.3,1.26,0
Brian Sanches,20,1,1,.500,4.76,9,9,0,0,0,0,34.0,32,19,18,2,12,0,51,1,0,0,146,1.294,8.5,0.5,3.2,13.5,4.25,1
Kyle Snyder,21,1,0,1.000,4.13,7,7,0,0,0,0,24.0,20,13,11,1,7,0,25,2,0,1,103,1.125,7.5,0.4,2.6,9.4,3.57,1
Kyle Turner*,20,0,1,.000,4.40,8,0,2,0,0,0,14.1,13,7,7,1,10,1,12,0,0,2,67,1.605,8.2,0.6,6.3,7.5,1.20,0
