Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jeff Carlson,23,0,0,,2.70,6,0,3,0,0,0,6.2,2,2,2,0,3,0,6,2,0,2,29,0.750,2.7,0.0,4.1,8.1,2.00,0,1999,Short-Season A,NYY
Brandon Claussen*,20,6,4,.600,3.38,12,12,0,1,0,0,72.0,70,30,27,4,12,2,89,3,4,4,295,1.139,8.8,0.5,1.5,11.1,7.42,1,1999,Short-Season A,NYY
Andres De La Cruz,19,0,2,.000,13.50,5,0,5,0,0,2,4.0,7,6,6,0,2,0,3,1,0,2,21,2.250,15.8,0.0,4.5,6.8,1.50,0,1999,Short-Season A,NYY
Clay Eavenson,21,0,0,,6.75,1,0,0,0,0,0,1.1,2,1,1,0,1,0,0,0,0,1,6,2.250,13.5,0.0,6.8,0.0,0.00,0,1999,Short-Season A,NYY
Jason Faigin,20,1,1,.500,3.18,18,0,9,0,0,1,22.2,22,9,8,1,5,0,27,2,1,0,96,1.191,8.7,0.4,2.0,10.7,5.40,0,1999,Short-Season A,NYY
Rosman Garcia,20,2,6,.250,4.26,18,10,1,0,0,1,69.2,86,40,33,3,14,2,40,4,1,4,310,1.435,11.1,0.4,1.8,5.2,2.86,1,1999,Short-Season A,NYY
Jose Gonzalez,21,3,3,.500,2.83,30,0,18,0,0,5,41.1,29,14,13,1,14,1,58,1,1,3,171,1.040,6.3,0.2,3.0,12.6,4.14,0,1999,Short-Season A,NYY
Bryan Grace,23,0,4,.000,5.68,8,1,3,0,0,0,12.2,13,14,8,2,9,0,11,1,2,3,63,1.737,9.2,1.4,6.4,7.8,1.22,0,1999,Short-Season A,NYY
Alex Graman*,21,6,3,.667,2.99,14,14,0,0,0,0,81.1,74,30,27,7,16,0,85,1,1,1,324,1.107,8.2,0.8,1.8,9.4,5.31,1,1999,Short-Season A,NYY
Cody Klein*,20,0,0,,3.57,16,0,4,0,0,0,22.2,17,9,9,2,6,0,23,0,0,5,89,1.015,6.8,0.8,2.4,9.1,3.83,0,1999,Short-Season A,NYY
Mike Knowles,19,0,0,,14.21,3,2,0,0,0,0,6.1,15,12,10,0,4,0,5,0,1,2,37,3.000,21.3,0.0,5.7,7.1,1.25,0,1999,Short-Season A,NYY
John Kremer,22,3,0,1.000,2.84,23,0,4,0,0,0,38.0,31,14,12,5,17,1,59,0,0,5,162,1.263,7.3,1.2,4.0,14.0,3.47,0,1999,Short-Season A,NYY
Mike Langston,20,0,0,,20.25,2,0,0,0,0,0,1.1,3,3,3,0,3,0,0,0,0,1,10,4.500,20.3,0.0,20.3,0.0,0.00,0,1999,Short-Season A,NYY
Scott Oliver,22,0,1,.000,9.95,2,2,0,0,0,0,6.1,9,9,7,1,4,0,4,0,1,2,33,2.053,12.8,1.4,5.7,5.7,1.00,0,1999,Short-Season A,NYY
Ryan Ridenour*,22,0,0,,4.50,2,0,1,0,0,0,2.0,2,1,1,0,0,0,4,0,0,1,8,1.000,9.0,0.0,0.0,18.0,,0,1999,Short-Season A,NYY
Tony Rodriguez,20,1,0,1.000,6.87,13,0,5,0,0,0,18.1,24,15,14,1,13,0,19,0,0,8,89,2.018,11.8,0.5,6.4,9.3,1.46,0,1999,Short-Season A,NYY
Chris Swiatkiewicz,23,0,0,,6.23,6,0,5,0,0,2,8.2,13,8,6,2,3,0,6,0,0,0,43,1.846,13.5,2.1,3.1,6.2,2.00,0,1999,Short-Season A,NYY
Chris Wallace,23,0,1,.000,4.02,14,0,11,0,0,8,15.2,9,7,7,0,13,0,12,0,0,3,70,1.404,5.2,0.0,7.5,6.9,0.92,0,1999,Short-Season A,NYY
Dave Walling,20,8,2,.800,3.14,14,14,0,0,0,0,80.1,76,31,28,3,18,1,82,2,3,1,331,1.170,8.5,0.3,2.0,9.2,4.56,0,1999,Short-Season A,NYY
Shad Whiteley,24,3,4,.429,4.96,12,12,0,0,0,0,61.2,69,39,34,1,26,0,71,2,0,9,279,1.541,10.1,0.1,3.8,10.4,2.73,0,1999,Short-Season A,NYY
Jason Willis,20,1,2,.333,4.09,7,7,0,0,0,0,33.0,45,18,15,0,12,1,27,3,1,2,157,1.727,12.3,0.0,3.3,7.4,2.25,0,1999,Short-Season A,NYY
Lou Witte,22,5,2,.714,3.05,25,0,4,0,0,1,41.1,42,21,14,2,12,1,39,1,0,1,174,1.306,9.1,0.4,2.6,8.5,3.25,0,1999,Short-Season A,NYY
