Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Dusty Bergman*,21,5,5,.500,6.54,15,15,0,0,0,0,74.1,102,58,54,12,18,2,46,1,0,6,340,1.614,12.3,1.5,2.2,5.6,2.56,1,1999,Short-Season A,LAA
Chad Berryman,22,1,1,.500,2.35,24,0,11,0,0,1,46.0,34,16,12,4,13,1,42,2,2,8,181,1.022,6.7,0.8,2.5,8.2,3.23,0,1999,Short-Season A,LAA
Sean Brummett*,21,1,2,.333,6.68,17,3,2,0,0,0,32.1,41,25,24,3,12,1,26,1,0,1,148,1.639,11.4,0.8,3.3,7.2,2.17,0,1999,Short-Season A,LAA
Wesley Crawford*,22,5,1,.833,2.21,11,9,0,2,0,0,61.0,52,23,15,3,17,0,54,1,0,6,251,1.131,7.7,0.4,2.5,8.0,3.18,0,1999,Short-Season A,LAA
Zach Diaz*,23,1,2,.333,2.43,17,0,4,0,0,2,29.2,36,11,8,0,7,1,24,1,0,1,133,1.449,10.9,0.0,2.1,7.3,3.43,0,1999,Short-Season A,LAA
Palmer Ebanks,22,6,3,.667,3.94,27,0,13,0,0,3,48.0,44,23,21,4,22,2,53,3,0,2,209,1.375,8.3,0.8,4.1,9.9,2.41,0,1999,Short-Season A,LAA
Shayne Ferrier,23,0,0,,27.00,4,0,3,0,0,0,3.1,9,10,10,2,4,0,2,1,0,1,24,3.900,24.3,5.4,10.8,5.4,0.50,0,1999,Short-Season A,LAA
Craig Glysch,22,3,4,.429,3.62,22,0,11,0,0,2,32.1,30,15,13,1,7,2,28,2,0,0,132,1.144,8.4,0.3,1.9,7.8,4.00,0,1999,Short-Season A,LAA
Ben Grezlovski,22,0,1,.000,2.16,14,0,14,0,0,7,16.2,11,5,4,2,3,1,20,0,0,0,65,0.840,5.9,1.1,1.6,10.8,6.67,0,1999,Short-Season A,LAA
Brent Haworth,22,0,0,,6.75,15,0,4,0,0,0,20.0,30,26,15,2,14,0,14,1,1,4,106,2.200,13.5,0.9,6.3,6.3,1.00,0,1999,Short-Season A,LAA
Ed Hurtado,22,0,0,,18.00,4,0,0,0,0,0,4.0,8,9,8,2,3,0,3,0,0,2,25,2.750,18.0,4.5,6.8,6.8,1.00,0,1999,Short-Season A,LAA
John Lackey,20,6,2,.750,4.98,15,15,0,1,0,0,81.1,81,59,45,7,50,1,77,8,1,14,372,1.611,9.0,0.8,5.5,8.5,1.54,1,1999,Short-Season A,LAA
Vince LaCorte,20,2,6,.250,5.40,11,9,1,0,0,0,50.0,64,38,30,5,15,2,32,3,1,5,224,1.580,11.5,0.9,2.7,5.8,2.13,0,1999,Short-Season A,LAA
Mario Mendoza,20,8,2,.800,5.49,15,15,0,0,0,0,78.2,93,58,48,5,29,1,47,7,2,9,355,1.551,10.6,0.6,3.3,5.4,1.62,0,1999,Short-Season A,LAA
Greg Moore,20,2,2,.500,5.02,10,4,2,0,0,0,28.2,39,22,16,6,6,0,24,1,1,1,132,1.570,12.2,1.9,1.9,7.5,4.00,0,1999,Short-Season A,LAA
Charly Padilla,20,1,0,1.000,7.23,10,0,4,0,0,0,18.2,21,16,15,4,13,0,14,0,1,0,92,1.821,10.1,1.9,6.3,6.8,1.08,0,1999,Short-Season A,LAA
Francisco Rodriguez,17,1,0,1.000,5.40,1,1,0,0,0,0,5.0,3,4,3,0,1,0,6,0,0,0,22,0.800,5.4,0.0,1.8,10.8,6.00,1,1999,Short-Season A,LAA
Brett Schreyer,22,0,0,,1.08,9,0,4,0,0,2,8.1,6,5,1,0,7,0,8,1,0,0,40,1.560,6.5,0.0,7.6,8.6,1.14,0,1999,Short-Season A,LAA
Felipe Suarez,23,1,2,.333,6.07,5,5,0,0,0,0,29.2,32,26,20,2,11,0,33,4,0,2,135,1.449,9.7,0.6,3.3,10.0,3.00,0,1999,Short-Season A,LAA
Luke Sullivan*,23,0,0,,13.50,2,0,0,0,0,0,1.1,2,2,2,1,2,0,1,0,0,1,7,3.000,13.5,6.8,13.5,6.8,0.50,0,1999,Short-Season A,LAA
