Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jonathan Lucroy,32,126,454,415,41,100,21,1,4,51,0,0,29,65,.241,.291,.325,.617,135,12,3,1,6,1,1
Matt Olson*,24,162,660,580,85,143,33,0,29,84,2,1,70,163,.247,.335,.453,.788,263,13,8,0,2,3,1
Jed Lowrie#,34,157,680,596,78,159,37,1,23,99,0,0,78,128,.267,.353,.448,.801,267,8,3,0,3,1,1
Marcus Semien,27,159,703,632,89,161,35,2,15,70,14,6,61,131,.255,.318,.388,.706,245,12,1,2,7,1,1
Matt Chapman,25,145,616,547,100,152,42,6,24,68,1,2,58,146,.278,.356,.508,.864,278,18,9,0,2,0,1
Chad Pinder,26,110,333,298,43,77,12,1,13,27,0,2,27,88,.258,.332,.436,.769,130,4,6,2,0,1,1
Mark Canha,29,122,411,365,60,91,22,0,17,52,1,2,34,88,.249,.328,.449,.778,164,11,10,0,2,3,1
Stephen Piscotty,27,151,605,546,78,146,41,0,27,88,2,0,42,114,.267,.331,.491,.821,268,21,12,0,5,0,1
Khris Davis,30,151,654,576,98,142,28,1,48,123,0,0,59,175,.247,.326,.549,.874,316,16,12,0,7,5,1
Matt Joyce*,33,83,246,207,34,43,9,0,7,15,0,2,35,53,.208,.322,.353,.675,73,3,1,1,2,2,1
Dustin Fowler*,23,69,203,192,19,43,3,2,6,23,6,4,8,47,.224,.256,.354,.610,68,2,1,0,2,0,1
Nick Martini*,28,55,179,152,26,45,9,3,1,19,0,0,21,36,.296,.397,.414,.811,63,0,5,0,1,1,1
Ramon Laureano,23,48,176,156,27,45,12,1,5,19,7,1,16,50,.288,.358,.474,.832,74,0,2,0,2,0,1
Josh Phegley,30,39,102,93,13,19,7,0,2,15,0,0,6,27,.204,.255,.344,.599,32,3,1,0,2,0,1
Franklin Barreto,22,32,75,73,10,17,4,0,5,16,0,0,1,29,.233,.253,.493,.746,36,3,1,0,0,0,1
Bruce Maxwell*,27,18,58,55,5,10,4,0,1,6,0,0,2,13,.182,.207,.309,.516,17,3,0,0,1,0,1
Jake Smolinski,29,19,41,39,2,5,1,1,0,2,1,0,1,10,.128,.171,.205,.376,8,4,1,0,0,0,1
Boog Powell*,25,7,25,24,3,4,1,1,0,0,1,1,1,6,.167,.200,.292,.492,7,1,0,0,0,0,1
Trayce Thompson,27,3,7,7,1,1,0,0,0,0,0,0,0,4,.143,.143,.143,.286,1,0,0,0,0,0,1
Beau Taylor*,28,7,6,5,0,1,1,0,0,0,0,0,1,2,.200,.333,.400,.733,2,0,0,0,0,0,1
