Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Wilson Ramos,30,78,315,293,30,87,14,0,14,53,0,0,22,61,.297,.346,.488,.834,143,17,0,0,0,1,1
Jake Bauers*,22,96,388,323,48,65,22,2,11,48,6,6,54,104,.201,.316,.384,.700,124,3,3,2,6,0,1
Joey Wendle*,28,139,545,487,62,146,33,6,7,61,16,4,37,96,.300,.354,.435,.789,212,11,9,2,10,4,1
Willy Adames,22,85,323,288,43,80,7,0,10,34,6,5,31,95,.278,.348,.406,.754,117,6,1,1,2,3,1
Matt Duffy,27,132,560,503,59,148,22,1,4,44,12,6,47,93,.294,.361,.366,.727,184,12,7,1,2,1,1
Tommy Pham,30,39,174,143,35,49,7,6,7,22,5,1,25,43,.343,.448,.622,1.071,89,6,4,0,2,1,1
Kevin Kiermaier*,28,88,367,332,44,72,12,9,7,29,10,5,25,91,.217,.282,.370,.653,123,4,6,2,2,2,1
Carlos Gomez,32,118,408,360,42,75,15,2,9,32,12,3,25,103,.208,.298,.336,.634,121,6,21,2,0,0,1
C.J. Cron,28,140,560,501,68,127,28,1,30,74,1,2,37,145,.253,.323,.493,.816,247,11,17,0,5,2,1
Mallex Smith*,25,141,544,480,65,142,27,10,2,40,40,12,47,98,.296,.367,.406,.773,195,11,8,7,2,0,1
Daniel Robertson,24,87,340,282,46,74,16,0,9,34,2,2,43,77,.262,.382,.415,.797,117,7,13,0,2,0,1
Adeiny Hechavarria,29,61,237,217,29,56,7,0,3,26,1,0,12,37,.258,.289,.332,.621,72,4,0,2,6,1,1
Jesus Sucre,30,73,198,182,9,38,5,0,1,17,1,0,9,29,.209,.247,.253,.500,46,4,1,4,2,2,1
Ji-Man Choi*,27,49,189,160,21,43,12,1,8,27,2,0,24,41,.269,.370,.506,.877,81,0,3,0,2,0,1
Johnny Field,26,62,179,169,20,36,9,0,6,14,4,0,7,58,.213,.253,.373,.626,63,3,2,1,0,0,1
Brad Miller*,28,48,174,156,16,40,10,1,5,21,0,0,16,51,.256,.322,.429,.751,67,2,0,0,2,0,1
Denard Span*,34,43,173,143,27,34,7,1,4,28,6,2,28,24,.238,.364,.385,.749,55,5,1,0,1,0,1
Brandon Lowe*,23,43,148,129,16,30,6,2,6,25,2,1,16,38,.233,.324,.450,.774,58,3,2,0,1,0,1
Rob Refsnyder,27,40,103,84,10,14,3,0,2,5,0,2,18,26,.167,.314,.274,.588,23,5,0,0,0,0,1
Michael Perez*,25,24,80,74,9,21,5,0,1,11,0,0,3,19,.284,.304,.392,.696,29,0,0,1,2,0,1
Christian Arroyo,23,20,59,53,5,14,2,1,1,6,0,0,6,16,.264,.339,.396,.735,21,0,0,0,0,0,1
Nick Ciuffo*,23,16,44,37,3,7,1,0,1,5,0,0,3,12,.189,.262,.297,.559,11,1,1,2,1,0,1
Austin Meadows*,23,10,26,24,3,6,1,0,1,4,1,0,2,5,.250,.308,.417,.724,10,0,0,0,0,0,1
Adam Moore,34,8,20,18,2,4,1,0,1,2,0,0,1,7,.222,.263,.444,.708,8,0,0,1,0,0,1
Andrew Velazquez#,23,13,12,10,3,3,1,0,0,0,1,0,1,3,.300,.417,.400,.817,4,0,1,0,0,0,1
Brandon Snyder,31,2,6,6,0,1,1,0,0,0,0,0,0,2,.167,.167,.333,.500,2,0,0,0,0,0,1
Justin Williams*,22,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,1,0,0,0,0,1
