Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Junior Arias,21,53,230,222,30,57,12,2,5,20,20,10,5,60,.257,.283,.396,.679,88,4,3,0,0,0,,0
Chris Berset#,25,43,159,137,18,34,8,0,4,12,0,1,19,25,.248,.344,.394,.738,54,1,1,2,0,0,,0
Sean Buckley,23,6,23,19,1,1,0,0,0,2,0,0,1,9,.053,.174,.053,.227,1,1,2,0,1,0,,0
Alberti Chavez,17,9,29,29,1,5,0,0,0,1,1,2,0,8,.172,.172,.172,.345,5,1,0,0,0,0,,0
Dominic D'Anna*,24,44,177,158,14,35,7,0,3,23,0,0,13,36,.222,.284,.323,.607,51,3,2,1,3,0,,0
Sammy Diaz#,22,7,24,20,4,4,2,0,0,1,0,0,3,3,.200,.292,.300,.592,6,1,0,0,1,0,,0
Juan Duran,21,111,456,407,55,102,15,3,20,66,5,6,45,134,.251,.323,.450,.773,183,4,0,1,3,0,,0
Mike Gilmartin*,25,9,40,35,5,7,3,0,3,6,0,0,4,10,.200,.300,.543,.843,19,0,1,0,0,0,,0
Yovan Gonzalez,23,74,283,256,27,67,7,0,2,29,0,2,23,34,.262,.330,.313,.642,80,8,3,1,0,0,,0
Seth Mejias-Brean,22,3,13,13,3,4,1,0,1,3,1,0,0,0,.308,.308,.615,.923,8,1,0,0,0,0,,1
Julio Morillo#,20,18,60,52,7,8,0,0,0,4,1,0,6,5,.154,.250,.154,.404,8,1,1,0,1,0,,0
Nick O'Shea,24,3,11,10,2,3,2,0,0,0,0,1,0,3,.300,.364,.500,.864,5,0,1,0,0,0,,0
Juan Perez*,21,126,517,471,63,118,27,5,8,45,31,11,34,104,.251,.299,.380,.679,179,10,1,6,5,0,,0
Brent Peterson,20,5,17,15,2,5,0,0,0,0,1,1,1,5,.333,.375,.333,.708,5,1,0,1,0,0,,0
Yorman Rodriguez,20,63,277,251,41,63,20,4,9,35,6,3,22,77,.251,.319,.470,.789,118,4,3,1,0,0,,1
Steve Selsky,23,91,394,340,54,101,19,5,13,68,9,4,37,79,.297,.388,.497,.885,169,7,15,0,2,0,,1
Juan Silva*,22,96,404,336,51,91,16,4,8,44,31,13,61,76,.271,.386,.414,.799,139,2,3,2,2,1,,0
Juan Silverio,22,126,531,510,61,146,30,4,19,80,5,7,11,109,.286,.304,.473,.777,241,13,4,2,4,0,,0
Marquez Smith,28,49,217,183,33,55,11,2,8,26,2,1,26,34,.301,.406,.514,.919,94,4,7,0,1,2,,0
Joe Terry*,23,20,73,69,8,13,1,0,0,4,3,1,4,14,.188,.233,.203,.436,14,0,0,0,0,0,,0
Logan Uxa*,22,3,10,8,1,0,0,0,0,1,0,0,1,2,.000,.100,.000,.100,0,0,0,0,1,0,,0
Danny Vicioso,24,32,117,111,12,23,4,0,1,4,1,1,4,29,.207,.241,.270,.512,30,5,1,1,0,0,,0
David Vidal,23,60,237,213,23,48,14,1,3,16,0,0,18,61,.225,.294,.343,.636,73,5,3,2,1,0,,0
Kyle Waldrop*,21,129,540,504,66,130,32,4,21,54,20,8,32,121,.258,.304,.462,.766,233,5,2,0,2,0,,1
Ryan Wright,23,100,445,411,53,109,23,1,8,52,5,3,26,66,.265,.311,.384,.695,158,7,3,1,4,0,,0
25 Players,22.2,140,5284,4780,635,1229,254,35,136,596,142,75,396,1104,.257,.319,.410,.730,1961,88,56,21,31,3,,0
