Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Joe Bonfe,25,3,8,8,0,2,1,0,0,0,0,1,0,1,.250,.250,.375,.625,3,1,0,0,0,0,,0
Jayce Boyd,22,58,241,209,28,61,13,1,4,37,2,0,26,29,.292,.372,.421,.793,88,4,2,2,2,2,,0
Xorge Carrillo,24,2,7,7,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,0
Jonathan Clark*,22,20,49,42,5,8,2,0,0,1,4,3,5,13,.190,.277,.238,.515,10,0,0,2,0,0,,0
Albert Cordero#,23,24,91,82,9,18,4,0,0,6,1,2,7,6,.220,.297,.268,.565,22,2,2,0,0,0,,0
Yucary De La Cruz,22,17,57,53,3,10,4,0,0,8,1,1,4,15,.189,.246,.264,.510,14,1,0,0,0,0,,0
Matt den Dekker*,25,14,62,58,8,16,2,0,0,4,1,0,3,6,.276,.306,.310,.617,18,1,0,0,1,0,,1
Lucas Duda*,27,7,30,28,4,7,2,0,1,5,0,0,2,7,.250,.300,.429,.729,12,2,0,0,0,0,,1
Gilbert Gomez,21,115,424,366,40,79,14,0,1,27,4,7,46,110,.216,.309,.262,.572,96,15,4,7,1,0,,0
Brian Harrison,24,9,40,32,5,7,1,0,1,5,0,1,4,4,.219,.350,.344,.694,11,0,3,0,1,0,,0
Brandon Hicks,27,2,8,8,1,2,1,0,0,2,0,0,0,2,.250,.250,.375,.625,3,0,0,0,0,0,,1
Kyle Johnson,23,48,214,187,42,52,8,1,3,14,12,5,17,35,.278,.344,.380,.724,71,2,4,2,4,0,,0
Dustin Lawley,24,122,514,469,69,122,33,5,25,92,6,3,36,111,.260,.313,.512,.825,240,7,3,0,6,5,,0
Cam Maron*,22,84,325,285,25,67,13,2,0,29,1,0,38,49,.235,.327,.295,.622,84,9,1,1,0,0,,0
Bret Mitchell,24,21,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Kevin Plawecki,22,60,239,204,25,60,14,0,2,37,0,0,19,21,.294,.391,.392,.783,80,4,14,1,1,0,,1
Dimas Ponce,22,10,29,26,1,1,0,0,0,2,0,0,2,10,.038,.103,.038,.142,1,1,0,0,1,0,,0
Matt Reynolds,22,117,488,433,59,98,21,6,5,49,9,2,36,80,.226,.302,.337,.639,146,15,13,1,5,1,,1
T.J. Rivera,24,125,559,502,76,145,23,1,2,51,6,2,34,73,.289,.348,.351,.698,176,19,13,7,3,1,,1
Aderlin Rodriguez,21,62,264,246,27,64,14,0,9,41,1,1,11,43,.260,.295,.427,.722,105,4,3,0,4,0,,0
Eddie Rohan,24,1,4,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,1,0,0,0,0,0,,0
Rylan Sandoval,25,63,247,222,28,54,8,3,1,22,3,2,16,49,.243,.309,.320,.629,71,6,6,1,2,0,,0
Robbie Shields,25,93,364,337,31,78,19,1,2,19,5,5,25,71,.231,.287,.312,.598,105,5,1,1,0,0,,0
Travis Taijeron,24,55,222,188,33,57,20,1,9,27,1,1,23,54,.303,.396,.564,.960,106,2,8,0,3,0,,1
Charley Thurber*,23,79,309,277,38,63,15,1,5,39,3,3,25,64,.227,.301,.343,.644,95,2,4,3,0,2,,0
Justin Turner,28,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
Cory Vaughn,24,12,48,39,5,8,1,1,0,3,5,0,8,9,.205,.354,.282,.636,11,0,1,0,0,0,,0
Nelfi Zapata,22,10,35,30,3,4,2,0,0,3,0,0,5,10,.133,.257,.200,.457,6,1,0,0,0,0,,0
28 Players,23.0,131,4880,4344,565,1084,235,23,70,523,65,39,392,875,.250,.321,.363,.684,1575,103,82,28,34,11,,0
