Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Stetson Allie,22,66,284,236,28,54,18,0,4,25,2,3,41,82,.229,.342,.356,.697,84,0,2,0,5,1,,0
Eric Avila,23,33,118,111,6,26,7,2,3,17,3,2,4,25,.234,.259,.414,.673,46,1,0,2,1,0,,0
D.J. Crumlich,23,28,101,83,9,12,2,0,0,9,1,2,13,15,.145,.260,.169,.429,14,1,1,1,3,0,,0
Chase d'Arnaud,26,2,7,6,2,2,0,1,0,1,1,1,1,0,.333,.429,.667,1.095,4,0,0,0,0,0,,1
Elias Diaz,22,57,220,183,30,51,12,2,2,15,4,4,31,33,.279,.382,.399,.781,73,3,1,3,2,0,,1
Dan Gamache*,22,133,553,480,58,124,34,3,5,54,8,9,58,139,.258,.342,.373,.715,179,4,5,6,4,1,,0
Willy Garcia,20,118,480,449,51,115,21,6,16,60,13,6,23,154,.256,.294,.437,.730,196,5,2,3,3,1,,1
Bengie Gonzalez#,23,105,442,384,55,89,15,3,1,25,27,13,43,66,.232,.314,.294,.608,113,8,4,9,2,0,,0
Dan Grovatt*,24,18,66,53,4,12,1,0,2,8,1,1,5,8,.226,.281,.358,.640,19,1,1,2,5,0,,0
Alen Hanson#,20,92,409,367,51,103,23,8,7,48,24,14,33,70,.281,.339,.444,.783,163,2,2,2,5,1,,1
Devin Ivany,30,2,8,7,0,3,0,0,0,1,0,0,0,0,.429,.500,.429,.929,3,0,1,0,0,0,,0
Chris Lashmet,24,34,124,106,13,21,5,0,1,8,4,1,11,25,.198,.295,.274,.569,29,3,4,2,1,0,,0
Taylor Lewis*,23,95,361,323,42,67,11,12,2,39,17,3,22,103,.207,.265,.334,.599,108,7,5,6,5,0,,0
Carlos Mesa,25,81,292,275,25,62,21,0,9,40,2,2,11,99,.225,.260,.400,.660,110,2,2,3,1,2,,0
Gift Ngoepe,23,28,123,96,17,28,7,3,0,6,7,1,21,35,.292,.424,.427,.851,41,0,1,5,0,1,,1
Jose Osuna,20,123,500,454,47,111,25,1,8,48,18,6,35,76,.244,.298,.357,.655,162,9,2,4,5,1,,1
Gregory Polanco*,21,57,241,218,29,68,17,0,6,30,24,4,16,37,.312,.364,.472,.836,103,4,3,2,2,0,,1
Ashley Ponce,22,26,90,81,9,19,2,0,0,6,1,0,3,16,.235,.267,.259,.527,21,2,1,4,1,0,,0
Kirk Singer,23,6,4,3,0,2,0,0,0,0,0,0,1,1,.667,.750,.667,1.417,2,0,0,0,0,0,,0
Junior Sosa*,22,53,204,178,17,44,8,1,0,18,4,4,16,33,.247,.303,.303,.606,54,4,0,6,4,0,,0
Jacob Stallings,23,78,306,251,36,55,16,2,6,23,1,1,45,62,.219,.352,.371,.722,93,12,7,2,1,0,,1
21 Players,22.0,134,4933,4344,529,1068,245,44,72,481,162,77,433,1079,.246,.317,.372,.689,1617,68,44,62,50,8,,0
