Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jose Brazoban,20,45,182,158,28,37,5,1,1,18,18,5,18,43,.234,.326,.297,.623,47,2,4,1,1,0,0
Joe Buccheri,20,21,71,65,6,13,2,0,0,13,4,4,3,15,.200,.257,.231,.488,15,3,2,1,0,0,0
Matt Ceriani,22,57,184,162,22,49,11,0,1,25,4,0,15,23,.302,.374,.389,.763,63,5,4,2,1,0,0
Brandon Doucet,23,48,152,134,20,32,7,0,0,11,4,0,15,31,.239,.318,.291,.609,39,2,1,1,1,0,0
Brian Foster,17,20,54,46,4,7,0,0,0,2,0,0,5,16,.152,.264,.152,.416,7,3,2,1,0,0,0
Hector Garcia,20,68,285,264,48,81,10,2,16,62,8,1,12,46,.307,.354,.542,.896,143,3,8,0,1,0,0
Anulfo Geraldo,19,45,186,161,28,42,8,0,2,22,2,3,20,26,.261,.341,.348,.688,56,7,0,4,1,0,0
Jeff Kenney,21,48,202,153,40,40,8,2,4,29,8,4,37,33,.261,.428,.418,.846,64,3,9,1,2,0,0
Ryan Knox,22,72,311,275,58,96,17,1,2,25,44,11,25,27,.349,.406,.440,.846,121,1,4,3,4,1,0
Alejandro Martinez#,22,38,146,128,14,37,7,0,2,16,1,0,18,20,.289,.377,.391,.767,50,3,0,0,0,1,0
Terry Mayo,17,36,113,104,5,17,3,0,1,12,0,3,6,47,.163,.216,.221,.437,23,0,1,2,0,0,0
Eduardo Reyes,19,66,253,223,51,65,12,3,6,33,13,4,19,38,.291,.365,.453,.818,101,3,8,1,2,0,0
Eliezer Rojas,20,43,169,151,26,42,4,1,3,20,7,1,14,21,.278,.341,.377,.719,57,4,1,2,1,0,0
Steve Scarborough,21,32,135,113,29,37,11,0,5,18,6,2,19,16,.327,.430,.558,.987,63,0,2,0,1,2,0
Paul Stryhas,22,37,139,123,18,35,8,0,2,14,1,1,13,24,.285,.353,.398,.751,49,4,1,0,2,0,0
Matt Tindell,19,29,109,100,20,28,6,0,2,11,4,1,7,24,.280,.339,.400,.739,40,3,2,0,0,0,0
Steve Truitt,21,54,231,185,51,57,10,1,11,50,19,5,37,40,.308,.429,.551,.980,102,6,5,0,4,0,0
