Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Hector Cruz#,20,24,97,85,9,15,1,1,0,8,2,0,11,23,.176,.268,.212,.480,18,1,0,0,1,0,0,1999,Rookie,ARI
Jorge Delgado,18,20,76,68,11,20,5,1,1,6,1,0,6,14,.294,.368,.441,.810,30,1,2,0,0,0,0,1999,Rookie,ARI
John Egly#,19,51,210,197,25,50,8,1,1,20,1,1,12,54,.254,.300,.320,.620,63,5,1,0,0,1,0,1999,Rookie,ARI
Josh Goldfield*,19,2,5,3,3,1,0,0,0,0,0,0,2,0,.333,.600,.333,.933,1,0,0,0,0,0,0,1999,Rookie,ARI
Victor Hall*,18,27,123,104,19,38,2,1,0,14,10,5,13,25,.365,.442,.404,.846,42,1,2,3,1,0,0,1999,Rookie,ARI
Chris Jorgenson*,18,3,5,3,1,0,0,0,0,0,0,0,2,2,.000,.400,.000,.400,0,0,0,0,0,0,0,1999,Rookie,ARI
Tom Kail,19,55,243,220,33,67,15,3,5,41,1,0,16,48,.305,.354,.468,.822,103,8,3,0,4,0,0,1999,Rookie,ARI
Danny Klassen,23,6,18,17,2,4,1,0,0,1,0,0,1,4,.235,.278,.294,.572,5,1,0,0,0,0,1,1999,Rookie,ARI
Mario Knorr*,19,50,202,193,16,45,5,2,0,21,2,0,6,32,.233,.257,.280,.537,54,5,1,0,2,0,0,1999,Rookie,ARI
Shawn Lagana,18,39,173,159,28,41,8,1,0,21,5,3,10,33,.258,.301,.321,.621,51,5,1,0,3,0,0,1999,Rookie,ARI
Brock McCarty,19,53,201,191,28,61,5,2,1,18,5,3,7,41,.319,.350,.382,.732,73,4,2,1,0,0,0,1999,Rookie,ARI
Joel Noboa,19,52,226,215,31,67,11,1,12,41,5,1,6,60,.312,.336,.540,.876,116,3,3,0,2,0,0,1999,Rookie,ARI
Travis Oglesby,21,35,130,109,20,24,8,0,4,13,0,0,19,40,.220,.346,.404,.750,44,3,2,0,0,0,0,1999,Rookie,ARI
Steven Tomshack,22,44,169,144,21,48,9,1,3,22,0,0,19,24,.333,.414,.472,.886,68,1,3,0,3,2,0,1999,Rookie,ARI
Chris Van Rossum*,25,6,17,16,1,4,0,0,0,0,1,0,1,3,.250,.294,.250,.544,4,0,0,0,0,0,0,1999,Rookie,ARI
Maximo Vizcaino,18,12,53,46,7,13,0,1,0,4,1,0,4,3,.283,.358,.326,.685,15,4,2,0,1,0,0,1999,Rookie,ARI
Joe Yakopich*,18,47,185,154,37,47,5,3,0,22,6,2,30,31,.305,.422,.377,.798,58,5,1,0,0,0,0,1999,Rookie,ARI
