Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Sam Berrien*,20,30,114,92,13,22,3,1,0,9,1,1,18,22,.239,.386,.293,.679,27,1,4,0,0,0,0,1999,Rookie,BAL
Larry Bigbie*,21,8,35,30,3,8,0,0,0,4,1,3,3,8,.267,.343,.267,.610,8,1,1,0,1,0,1,1999,Rookie,BAL
Juan Bonilla,21,34,114,100,12,24,5,0,1,17,0,0,12,23,.240,.325,.320,.645,32,3,1,0,1,0,0,1999,Rookie,BAL
Ray Cabrera,20,31,127,117,21,32,9,0,2,9,1,3,6,14,.274,.323,.402,.725,47,4,3,0,1,0,0,1999,Rookie,BAL
Napoleon Calzado,22,52,223,199,46,58,11,2,6,31,9,1,20,32,.291,.363,.457,.821,91,3,3,0,1,1,1,1999,Rookie,BAL
Edwin Centeno#,21,5,8,8,1,2,0,0,0,0,1,0,0,2,.250,.250,.250,.500,2,0,0,0,0,0,0,1999,Rookie,BAL
Rick Elder*,19,46,194,158,35,52,8,4,10,40,2,0,30,57,.329,.438,.620,1.058,98,2,3,0,3,1,0,1999,Rookie,BAL
Alex Gordon*,19,27,121,105,26,35,4,4,9,32,4,1,13,35,.333,.413,.705,1.118,74,0,2,0,1,1,0,1999,Rookie,BAL
Matt Griswold*,21,40,184,149,30,41,8,1,6,26,2,1,32,50,.275,.408,.463,.871,69,0,2,0,1,1,0,1999,Rookie,BAL
Derrick Gutierrez,20,34,147,123,18,25,2,3,2,15,3,1,20,44,.203,.319,.317,.637,39,0,1,3,0,0,0,1999,Rookie,BAL
Fernando Gutierrez,18,23,83,78,5,21,7,0,0,11,0,1,4,19,.269,.313,.359,.672,28,0,1,0,0,0,0,1999,Rookie,BAL
Willie Harris*,21,5,27,22,3,6,1,0,0,3,1,0,4,2,.273,.370,.318,.689,7,1,0,0,1,0,1,1999,Rookie,BAL
Antoine Ide,20,24,95,85,17,19,2,2,0,8,2,1,7,10,.224,.298,.294,.592,25,1,2,1,0,0,0,1999,Rookie,BAL
Jon Kessick,21,28,101,93,13,19,3,0,4,14,0,0,4,33,.204,.257,.366,.623,34,0,3,0,1,0,0,1999,Rookie,BAL
Francisco Monzon,19,24,92,82,14,20,4,0,1,7,1,1,9,20,.244,.326,.329,.655,27,3,1,0,0,0,0,1999,Rookie,BAL
Tim Nelson,21,33,127,115,19,26,3,2,3,16,0,0,6,35,.226,.291,.365,.657,42,0,5,0,1,0,0,1999,Rookie,BAL
Regino Nolasco,19,58,221,198,35,40,5,3,1,26,5,1,19,49,.202,.279,.273,.551,54,6,2,2,0,0,0,1999,Rookie,BAL
Keith Reed,20,4,17,16,2,3,0,0,0,0,0,1,1,3,.188,.235,.188,.423,3,0,0,0,0,0,1,1999,Rookie,BAL
Matt Riordan,21,5,24,21,2,7,1,1,1,6,1,1,3,3,.333,.417,.619,1.036,13,0,0,0,0,0,0,1999,Rookie,BAL
Steve Salargo,22,50,212,170,46,52,12,1,5,45,8,2,37,28,.306,.425,.476,.901,81,3,1,0,4,0,0,1999,Rookie,BAL
Wil Sowers*,21,53,219,181,32,45,14,1,8,35,2,1,33,54,.249,.365,.470,.835,85,0,2,0,3,1,0,1999,Rookie,BAL
Mamon Tucker,19,58,264,233,52,59,9,5,0,18,7,1,29,44,.253,.341,.335,.676,78,9,2,0,0,0,0,1999,Rookie,BAL
