Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Mike Hampton*,28,14,13,.519,5.41,32,32,0,2,1,0,203.0,236,138,122,31,85,7,122,8,0,6,904,99,5.21,1.581,10.5,1.4,3.8,5.4,1.44,1
SP,Denny Neagle*,32,9,8,.529,5.38,30,30,0,0,0,0,170.2,192,107,102,29,60,3,139,7,0,2,760,99,4.81,1.477,10.1,1.5,3.2,7.3,2.32,1
SP,Shawn Chacon,23,6,10,.375,5.06,27,27,0,0,0,0,160.0,157,96,90,26,87,10,134,10,0,6,711,105,5.31,1.525,8.8,1.5,4.9,7.5,1.54,1
SP,Pedro Astacio,32,6,13,.316,5.49,22,22,0,4,1,0,141.0,151,91,86,21,50,3,125,10,0,2,617,97,4.49,1.426,9.6,1.3,3.2,8.0,2.50,1
SP,Brian Bohanon*,32,5,8,.385,7.14,20,19,0,0,0,0,97.0,127,79,77,20,47,3,47,7,0,2,456,75,6.43,1.794,11.8,1.9,4.4,4.4,1.00,1
SP,John Thomson,27,4,5,.444,4.04,14,14,0,1,1,0,93.2,84,46,42,15,25,3,68,4,0,1,386,132,4.61,1.164,8.1,1.4,2.4,6.5,2.72,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Jose Jimenez,27,6,1,.857,4.09,56,0,49,0,0,17,55.0,56,27,25,6,22,4,37,0,0,3,237,131,4.32,1.418,9.2,1.0,3.6,6.1,1.68,1
RP,Kane Davis,26,2,4,.333,4.35,57,0,6,0,0,0,68.1,66,36,33,11,32,4,47,1,0,4,301,123,5.21,1.434,8.7,1.4,4.2,6.2,1.47,1
RP,Gabe White*,29,1,7,.125,6.25,69,0,16,0,0,0,67.2,70,47,47,18,26,5,47,1,0,1,290,85,6.32,1.419,9.3,2.4,3.5,6.3,1.81,1
RP,Justin Speier,27,4,3,.571,3.70,42,0,8,0,0,0,56.0,47,24,23,8,12,3,47,5,1,4,228,145,4.14,1.054,7.6,1.3,1.9,7.6,3.92,1
RP,Mike Myers*,32,2,3,.400,3.60,73,0,14,0,0,0,40.0,32,17,16,2,24,7,36,1,0,0,169,149,3.77,1.400,7.2,0.5,5.4,8.1,1.50,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ron Villone*,31,1,3,.250,6.36,22,6,6,0,0,0,46.2,56,35,33,6,29,4,48,1,0,2,222,84,4.59,1.821,10.8,1.2,5.6,9.3,1.66,1
,Jason Jennings,22,4,1,.800,4.58,7,7,0,1,1,0,39.1,42,21,20,2,19,0,26,1,0,1,174,117,3.91,1.551,9.6,0.5,4.3,5.9,1.37,1
,Jay Powell,29,3,1,.750,2.79,39,0,15,0,0,7,38.2,34,18,12,5,12,3,26,2,0,0,157,192,4.47,1.190,7.9,1.2,2.8,6.1,2.17,1
,Juan Acevedo,31,0,2,.000,5.63,39,0,14,0,0,0,32.0,37,24,20,4,19,6,26,1,0,0,153,95,4.92,1.750,10.4,1.1,5.3,7.3,1.37,1
,John Wasdin,28,2,1,.667,7.03,18,0,2,0,0,0,24.1,32,19,19,7,8,2,17,1,0,1,110,77,6.50,1.644,11.8,2.6,3.0,6.3,2.13,1
,Scott Elarton,25,0,2,.000,6.65,4,4,0,0,0,0,23.0,20,17,17,8,10,1,11,0,0,0,96,81,7.92,1.304,7.8,3.1,3.9,4.3,1.10,1
,Dan Miceli,30,2,0,1.000,2.21,22,0,6,0,0,1,20.1,18,8,5,2,5,0,17,0,0,1,85,244,3.39,1.131,8.0,0.9,2.2,7.5,3.40,1
,Joe Davenport,25,0,0,,3.48,7,0,3,0,0,0,10.1,8,7,4,1,7,0,8,0,0,0,44,157,4.79,1.452,7.0,0.9,6.1,7.0,1.14,1
,Todd Belitz*,25,1,1,.500,7.71,8,0,3,0,0,0,9.1,9,8,8,2,3,0,5,0,0,0,40,71,5.73,1.286,8.7,1.9,2.9,4.8,1.67,1
,Bobby Chouinard,29,0,0,,8.22,8,0,5,0,0,0,7.2,10,7,7,4,1,1,5,0,0,0,34,67,8.92,1.435,11.7,4.7,1.2,5.9,5.00,1
,Craig Dingman,27,0,0,,13.50,7,0,4,0,0,1,7.1,11,11,11,4,3,2,2,2,0,0,37,41,11.64,1.909,13.5,4.9,3.7,2.5,0.67,1
,Mac Suzuki,26,0,2,.000,15.63,3,1,0,0,0,0,6.1,9,12,11,3,11,0,5,1,0,2,39,36,13.31,3.158,12.8,4.3,15.6,7.1,0.45,1
,Chris Nichting,35,0,0,,4.50,7,0,0,0,0,0,6.0,9,3,3,2,0,0,7,0,0,0,27,124,5.05,1.500,13.5,3.0,0.0,10.5,,1
,Horacio Estrada*,25,1,1,.500,14.54,4,0,2,0,0,0,4.1,8,7,7,1,1,0,4,1,0,0,22,39,5.59,2.077,16.6,2.1,2.1,8.3,4.00,1
,Tim Christman*,26,0,0,,4.50,1,0,1,0,0,0,2.0,1,1,1,1,0,0,2,0,0,0,7,135,7.55,0.500,4.5,4.5,0.0,9.0,,1
,Team Totals,28.5,73,89,.451,5.29,162,162,154,8,4,26,1430.0,1522,906,841,239,598,71,1058,64,1,38,6306,101,5.13,1.483,9.6,1.5,3.8,6.7,1.77,1
,Rank in 16 NL teams,,12,5,,16,,,,2,8,16,15 ,15,16,16,16,14,,13,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
