Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Jeff Suppan,26,10,14,.417,4.37,34,34,0,1,0,0,218.1,227,120,106,26,74,3,120,12,0,6,946,110,4.68,1.379,9.4,1.1,3.1,4.9,1.62,1
SP,Chad Durbin,23,9,16,.360,4.93,29,29,0,2,0,0,179.0,201,109,98,26,58,0,95,11,0,6,777,97,5.03,1.447,10.1,1.3,2.9,4.8,1.64,1
SP,Dan Reichert,24,8,8,.500,5.63,27,19,4,0,0,0,123.0,131,83,77,14,67,2,77,8,0,12,554,85,5.11,1.610,9.6,1.0,4.9,5.6,1.15,1
SP,Kris Wilson,24,6,5,.545,5.19,29,15,6,0,0,1,109.1,132,78,63,26,32,0,67,7,0,1,487,93,5.98,1.500,10.9,2.1,2.6,5.5,2.09,1
SP,Paul Byrd,30,6,6,.500,4.05,16,15,0,1,0,0,93.1,110,45,42,11,22,1,49,1,0,1,399,119,4.27,1.414,10.6,1.1,2.1,4.7,2.23,1
SP,Chris George*,21,4,8,.333,5.59,13,13,0,1,0,0,74.0,83,48,46,14,18,0,32,0,2,3,313,86,5.37,1.365,10.1,1.7,2.2,3.9,1.78,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Roberto Hernandez,36,5,6,.455,4.12,63,0,55,0,0,28,67.2,69,34,31,7,26,3,46,1,0,6,287,117,4.23,1.404,9.2,0.9,3.5,6.1,1.77,1
RP,Jason Grimsley,33,1,5,.167,3.02,73,0,24,0,0,0,80.1,71,32,27,8,28,5,61,2,0,4,327,159,3.95,1.232,8.0,0.9,3.1,6.8,2.18,1
RP,Doug Henry,37,2,2,.500,6.07,53,0,20,0,0,0,75.2,75,53,51,14,45,2,57,3,0,5,342,79,5.85,1.586,8.9,1.7,5.4,6.8,1.27,1
RP,Cory Bailey,30,1,1,.500,3.48,53,0,13,0,0,0,67.1,57,28,26,3,33,2,61,0,0,4,283,139,3.29,1.337,7.6,0.4,4.4,8.2,1.85,1
RP,Tony Cogan*,24,0,4,.000,5.84,39,0,7,0,0,0,24.2,32,17,16,7,13,0,17,5,0,1,119,83,7.55,1.824,11.7,2.6,4.7,6.2,1.31,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Blake Stein,27,7,8,.467,4.74,36,15,5,0,0,1,131.0,112,73,69,20,79,2,113,3,0,10,568,101,5.19,1.458,7.7,1.4,5.4,7.8,1.43,1
,Mac Suzuki,26,2,5,.286,5.30,15,9,3,0,0,0,56.0,61,38,33,12,25,1,37,3,0,6,251,91,6.01,1.536,9.8,1.9,4.0,5.9,1.48,1
,Brian Meadows,25,1,6,.143,6.97,10,10,0,0,0,0,50.1,73,41,39,12,12,2,21,1,0,1,224,69,6.09,1.689,13.1,2.1,2.1,3.8,1.75,1
,Jose Santiago,26,2,2,.500,6.75,20,0,6,0,0,0,29.1,40,22,22,2,9,1,15,1,0,1,136,72,3.94,1.670,12.3,0.6,2.8,4.6,1.67,1
,Jeff Austin,24,0,0,,5.54,21,0,9,0,0,0,26.0,27,17,16,4,14,2,27,1,0,3,117,88,4.70,1.577,9.3,1.4,4.8,9.3,1.93,1
,Mike MacDougal,24,1,1,.500,4.70,3,3,0,0,0,0,15.1,18,10,8,2,4,0,7,1,0,3,67,104,4.81,1.435,10.6,1.2,2.3,4.1,1.75,1
,Scott Mullen*,26,0,0,,4.50,17,0,2,0,0,0,10.0,13,6,5,0,9,0,3,0,0,0,52,110,5.15,2.200,11.7,0.0,8.1,2.7,0.33,1
,Brad Voyles,24,0,0,,3.86,7,0,3,0,0,0,9.1,5,4,4,1,8,0,6,1,0,0,40,129,6.05,1.393,4.8,1.0,7.7,5.8,0.75,1
,Team Totals,26.9,65,97,.401,4.87,162,162,157,5,0,30,1440.0,1537,858,779,209,576,26,911,61,2,73,6289,99,5.00,1.467,9.6,1.3,3.6,5.7,1.58,1
,Rank in 14 AL teams,,12,3,,11,,,,10,13,13,8 ,11,11,11,13,13,,13,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
