Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Robert Person,31,15,7,.682,4.19,33,33,0,3,1,0,208.1,179,103,97,34,80,3,183,8,1,10,867,101,4.68,1.243,7.7,1.5,3.5,7.9,2.29,1
SP,Omar Daal*,29,13,7,.650,4.46,32,32,0,0,0,0,185.2,199,100,92,26,56,3,107,5,3,0,801,95,4.70,1.373,9.6,1.3,2.7,5.2,1.91,1
SP,Randy Wolf*,24,10,11,.476,3.70,28,25,1,4,2,0,163.0,150,74,67,15,51,4,152,10,0,1,684,115,3.50,1.233,8.3,0.8,2.8,8.4,2.98,1
SP,Dave Coggin,24,6,7,.462,4.17,17,17,0,0,0,0,95.0,99,46,44,7,39,6,62,5,0,3,415,102,4.09,1.453,9.4,0.7,3.7,5.9,1.59,1
SP,Amaury Telemaco,27,5,5,.500,5.54,24,14,2,1,0,0,89.1,93,59,55,15,32,3,59,9,0,3,388,77,5.29,1.399,9.4,1.5,3.2,5.9,1.84,1
SP,Bruce Chen*,24,4,5,.444,5.00,16,16,0,0,0,0,86.1,90,53,48,19,31,4,79,1,0,2,381,85,5.19,1.402,9.4,2.0,3.2,8.2,2.55,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Jose Mesa,35,3,3,.500,2.34,71,0,59,0,0,42,69.1,65,26,18,4,20,2,59,2,1,2,291,182,3.05,1.226,8.4,0.5,2.6,7.7,2.95,1
RP,Ricky Bottalico,31,3,4,.429,3.90,66,0,18,0,0,3,67.0,58,31,29,11,25,2,57,4,0,5,281,109,4.78,1.239,7.8,1.5,3.4,7.7,2.28,1
RP,Jose Santiago,26,2,4,.333,3.61,53,0,5,0,0,0,62.1,66,25,25,3,13,1,28,2,0,0,261,118,3.50,1.267,9.5,0.4,1.9,4.0,2.15,1
RP,Rheal Cormier*,34,5,6,.455,4.21,60,0,16,0,0,1,51.1,49,26,24,5,17,4,37,4,0,1,222,101,4.10,1.286,8.6,0.9,3.0,6.5,2.18,1
RP,Wayne Gomes,28,4,3,.571,4.31,42,0,12,0,0,1,48.0,51,23,23,4,22,4,35,1,0,2,215,99,4.11,1.521,9.6,0.8,4.1,6.6,1.59,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nelson Figueroa,27,4,5,.444,3.94,19,13,1,0,0,0,89.0,95,40,39,8,37,3,61,7,0,2,393,108,4.33,1.483,9.6,0.8,3.7,6.2,1.65,1
,Brandon Duckworth,25,3,2,.600,3.52,11,11,0,0,0,0,69.0,57,29,27,2,29,5,40,6,0,2,289,121,3.79,1.246,7.4,0.3,3.8,5.2,1.38,1
,Vicente Padilla,23,3,1,.750,4.24,23,0,5,0,0,0,34.0,36,18,16,1,12,0,29,0,0,1,144,101,2.78,1.412,9.5,0.3,3.2,7.7,2.42,1
,Chris Brock,31,3,0,1.000,4.13,24,0,6,0,0,0,32.2,35,16,15,6,15,2,26,2,0,2,147,104,5.41,1.531,9.6,1.7,4.1,7.2,1.73,1
,Cliff Politte,27,2,3,.400,2.42,23,0,7,0,0,0,26.0,24,8,7,2,8,3,23,1,0,1,109,177,3.32,1.231,8.3,0.7,2.8,8.0,2.88,1
,Eddie Oropesa*,29,1,0,1.000,4.74,30,0,4,0,0,0,19.0,16,10,10,1,17,6,15,0,0,1,87,91,4.84,1.737,7.6,0.5,8.1,7.1,0.88,1
,Turk Wendell,34,0,2,.000,7.47,21,0,8,0,0,0,15.2,21,13,13,4,12,3,15,1,0,1,79,58,6.94,2.106,12.1,2.3,6.9,8.6,1.25,1
,Ed Vosberg*,39,0,0,,2.84,18,0,4,0,0,0,12.2,8,4,4,0,3,0,11,0,1,0,46,153,2.02,0.868,5.7,0.0,2.1,7.8,3.67,1
,Paul Byrd,30,0,1,.000,8.10,3,1,1,0,0,0,10.0,10,9,9,1,4,0,3,1,0,1,45,54,5.25,1.400,9.0,0.9,3.6,2.7,0.75,1
,Dennis Cook*,38,0,0,,5.59,19,0,3,0,0,0,9.2,15,6,6,2,4,2,4,1,0,0,46,79,6.46,1.966,14.0,1.9,3.7,3.7,1.00,1
,Doug Nickle,26,0,0,,0.00,2,0,2,0,0,0,2.0,1,0,0,0,0,0,1,0,0,0,7,,2.05,0.500,4.5,0.0,0.0,4.5,,1
,Team Totals,28.1,86,76,.531,4.15,162,162,154,8,3,47,1445.1,1417,719,667,170,527,60,1086,70,6,40,6198,102,4.31,1.345,8.8,1.1,3.3,6.8,2.06,1
,Rank in 16 NL teams,,7,9,,6,,,,2,11,3,7 ,7,6,6,6,10,,10,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
