Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Chan Ho Park,28,15,11,.577,3.50,36,35,0,2,1,0,234.0,183,98,91,23,91,1,218,20,3,3,981,114,3.89,1.171,7.0,0.9,3.5,8.4,2.40,1
SP,Terry Adams,28,12,8,.600,4.33,43,22,10,0,0,0,166.1,172,84,80,9,54,1,141,3,2,7,708,92,3.09,1.359,9.3,0.5,2.9,7.6,2.61,1
SP,Eric Gagne,25,6,7,.462,4.75,33,24,3,0,0,0,151.2,144,90,80,24,46,1,130,16,1,3,649,84,4.62,1.253,8.5,1.4,2.7,7.7,2.83,1
SP,Luke Prokopec,23,8,7,.533,4.88,29,22,2,0,0,0,138.1,146,80,75,27,40,1,91,4,2,3,596,82,5.22,1.345,9.5,1.8,2.6,5.9,2.28,1
SP,Kevin Brown,36,10,4,.714,2.65,20,19,0,1,0,0,115.2,94,41,34,8,38,2,104,2,1,3,465,151,3.19,1.141,7.3,0.6,3.0,8.1,2.74,1
SP,Darren Dreifort,29,4,7,.364,5.13,16,16,0,0,0,0,94.2,89,62,54,11,47,0,91,6,0,10,416,78,4.32,1.437,8.5,1.0,4.5,8.7,1.94,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Jeff Shaw,34,3,5,.375,3.62,77,0,66,0,0,43,74.2,63,32,30,10,18,8,58,2,1,0,303,110,4.04,1.085,7.6,1.2,2.2,7.0,3.22,1
RP,Matt Herges,31,9,8,.529,3.44,75,0,22,0,0,1,99.1,97,39,38,8,46,12,76,8,0,2,435,116,4.20,1.440,8.8,0.7,4.2,6.9,1.65,1
RP,Giovanni Carrara,33,6,1,.857,3.16,47,3,2,0,0,0,85.1,73,30,30,12,24,3,70,1,0,0,348,126,4.12,1.137,7.7,1.3,2.5,7.4,2.92,1
RP,Mike Fetters,36,2,1,.667,6.07,34,0,7,0,0,1,29.2,33,23,20,6,13,0,26,1,0,6,139,66,5.34,1.551,10.0,1.8,3.9,7.9,2.00,1
RP,Jesse Orosco*,44,0,1,.000,3.94,35,0,7,0,0,0,16.0,17,7,7,3,7,1,21,0,0,0,69,103,4.17,1.500,9.6,1.7,3.9,11.8,3.00,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,James Baldwin,29,3,6,.333,4.20,12,12,0,0,0,0,79.1,82,39,37,10,25,1,53,3,0,3,333,95,4.41,1.349,9.3,1.1,2.8,6.0,2.12,1
,Terry Mulholland*,38,1,1,.500,5.83,19,3,5,0,0,0,29.1,40,20,19,7,7,0,25,1,0,0,135,69,5.26,1.602,12.3,2.1,2.1,7.7,3.57,1
,Alberto Reyes,31,2,1,.667,3.86,19,0,9,0,0,1,25.2,28,13,11,3,13,1,23,1,1,0,120,104,4.41,1.597,9.8,1.1,4.6,8.1,1.77,1
,Gregg Olson,34,0,1,.000,8.03,28,0,10,0,0,0,24.2,26,24,22,4,20,1,24,0,0,1,120,50,5.64,1.865,9.5,1.5,7.3,8.8,1.20,1
,Jeff Williams*,29,2,1,.667,6.29,15,1,2,0,0,0,24.1,26,18,17,5,17,1,9,1,0,1,109,64,7.20,1.767,9.6,1.8,6.3,3.3,0.53,1
,Mike Trombley,34,0,4,.000,6.56,19,0,10,0,0,0,23.1,27,17,17,5,10,3,27,0,0,0,108,62,4.81,1.586,10.4,1.9,3.9,10.4,2.70,1
,Dennis Springer,36,1,1,.500,3.32,4,3,1,0,0,0,19.0,19,7,7,3,2,0,7,3,0,2,75,122,5.15,1.105,9.0,1.4,0.9,3.3,3.50,1
,Andy Ashby,33,2,0,1.000,3.86,2,2,0,0,0,0,11.2,14,5,5,2,1,0,7,0,0,0,49,106,4.33,1.286,10.8,1.5,0.8,5.4,7.00,1
,Jose Nunez*,22,0,1,.000,13.50,6,0,2,0,0,0,7.1,14,15,11,4,5,0,11,0,0,0,42,31,9.19,2.591,17.2,4.9,6.1,13.5,2.20,1
,Chris Donnels,35,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,,3.05,0.000,0.0,0.0,0.0,0.0,,1
,Team Totals,29.7,86,76,.531,4.25,162,162,159,3,1,46,1450.2,1387,744,685,184,524,37,1212,72,11,44,6201,94,4.26,1.317,8.6,1.1,3.3,7.5,2.31,1
,Rank in 16 NL teams,,7,9,,8,,,,13,15,5,4 ,4,7,8,7,7,,4,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
