Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Todd Ritchie,29,11,15,.423,4.47,33,33,0,4,2,0,207.1,211,118,103,23,52,7,124,7,0,7,887,102,4.15,1.268,9.2,1.0,2.3,5.4,2.38,1
SP,Jimmy Anderson*,25,9,17,.346,5.10,34,34,0,1,0,0,206.1,232,123,117,15,83,14,89,11,1,6,922,89,4.50,1.527,10.1,0.7,3.6,3.9,1.07,1
SP,David Williams*,22,3,7,.300,3.71,22,18,1,0,0,0,114.0,100,53,47,15,45,4,57,7,0,0,472,123,5.13,1.272,7.9,1.2,3.6,4.5,1.27,1
SP,Bronson Arroyo,24,5,7,.417,5.09,24,13,1,1,0,0,88.1,99,54,50,12,34,6,39,4,1,4,390,89,5.22,1.506,10.1,1.2,3.5,4.0,1.15,1
SP,Jason Schmidt,28,6,6,.500,4.61,14,14,0,1,0,0,84.0,81,46,43,11,28,2,77,7,1,3,357,99,4.17,1.298,8.7,1.2,3.0,8.3,2.75,1
SP,Tony McKnight,24,2,6,.250,5.19,12,12,0,0,0,0,69.1,88,44,40,15,21,4,36,3,0,4,316,88,5.86,1.572,11.4,1.9,2.7,4.7,1.71,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Mike Williams,32,2,4,.333,3.67,40,0,38,0,0,22,41.2,39,18,17,6,21,2,43,0,0,1,183,125,4.37,1.440,8.4,1.3,4.5,9.3,2.05,1
RP,Joe Beimel*,24,7,11,.389,5.23,42,15,9,0,0,0,115.1,131,72,67,12,49,4,58,6,0,3,511,87,4.83,1.561,10.2,0.9,3.8,4.5,1.18,1
RP,Omar Olivares,33,6,9,.400,6.55,45,12,15,1,0,1,110.0,123,87,80,17,42,8,69,10,1,3,494,70,5.22,1.500,10.1,1.4,3.4,5.6,1.64,1
RP,Josias Manzanillo,33,3,2,.600,3.39,71,0,25,0,0,2,79.2,60,32,30,4,26,3,80,5,0,4,329,134,2.86,1.079,6.8,0.5,2.9,9.0,3.08,1
RP,Scott Sauerbeck*,29,2,2,.500,5.60,70,0,14,0,0,2,62.2,61,41,39,4,40,6,79,2,0,3,281,81,3.37,1.612,8.8,0.6,5.7,11.3,1.98,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mike Lincoln,26,2,1,.667,2.68,31,0,5,0,0,0,40.1,34,16,12,3,11,0,24,4,0,2,168,171,3.94,1.116,7.6,0.7,2.5,5.4,2.18,1
,Damaso Marte*,26,0,1,.000,4.71,23,0,4,0,0,0,36.1,34,21,19,5,12,3,39,3,0,1,154,97,3.93,1.266,8.4,1.2,3.0,9.7,3.25,1
,Terry Mulholland*,38,0,0,,3.72,22,1,3,0,0,0,36.1,38,15,15,5,10,1,17,1,0,1,150,123,4.81,1.321,9.4,1.2,2.5,4.2,1.70,1
,Jose Silva,27,3,3,.500,6.75,26,0,10,0,0,0,32.0,35,24,24,6,9,1,23,0,0,0,140,68,4.89,1.375,9.8,1.7,2.5,6.5,2.56,1
,Rich Loiselle,29,0,1,.000,11.50,18,0,9,0,0,1,18.0,28,24,23,3,17,4,9,4,0,3,101,40,7.72,2.500,14.0,1.5,8.5,4.5,0.53,1
,Mike Fetters,36,1,1,.500,4.58,20,0,14,0,0,8,17.2,16,9,9,1,13,1,11,3,0,1,84,101,5.26,1.642,8.2,0.5,6.6,5.6,0.85,1
,Marc Wilkins,30,0,1,.000,6.75,14,0,6,0,0,0,17.1,22,13,13,2,8,1,11,1,0,2,80,69,4.84,1.731,11.4,1.0,4.2,5.7,1.38,1
,Don Wengert,31,0,2,.000,12.38,4,4,0,0,0,0,16.0,33,22,22,2,6,2,4,0,0,0,84,37,5.30,2.438,18.6,1.1,3.4,2.3,0.67,1
,Ramon Martinez,33,0,2,.000,8.62,4,4,0,0,0,0,15.2,16,15,15,4,16,0,9,2,0,1,77,54,8.67,2.043,9.2,2.3,9.2,5.2,0.56,1
,Ryan Vogelsong,23,0,2,.000,12.00,2,2,0,0,0,0,6.0,10,10,8,1,6,1,7,0,0,0,34,40,5.88,2.667,15.0,1.5,9.0,10.5,1.17,1
,Billy Taylor,39,0,0,,4.50,1,0,0,0,0,0,2.0,2,1,1,1,0,0,3,0,0,0,8,118,6.55,1.000,9.0,4.5,0.0,13.5,,1
,Team Totals,27.6,62,100,.383,5.05,162,162,154,8,2,36,1416.1,1493,858,794,167,549,74,908,80,4,49,6222,90,4.63,1.442,9.5,1.1,3.5,5.8,1.65,1
,Rank in 16 NL teams,,16,1,,15,,,,2,7,10,16 ,12,15,15,5,11,,16,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
