Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Rick Helling,30,12,11,.522,5.17,34,34,0,2,1,0,215.2,256,134,124,38,63,2,154,4,0,6,941,90,4.84,1.479,10.7,1.6,2.6,6.4,2.44,1
SP,Doug Davis*,25,11,10,.524,4.45,30,30,0,1,0,0,186.0,220,103,92,14,69,1,115,3,2,7,828,105,3.95,1.554,10.6,0.7,3.3,5.6,1.67,1
SP,Darren Oliver*,30,11,11,.500,6.02,28,28,0,1,0,0,154.0,189,109,103,23,65,0,104,6,2,8,696,78,5.02,1.649,11.0,1.3,3.8,6.1,1.60,1
SP,Kenny Rogers*,36,5,7,.417,6.19,20,20,0,0,0,0,120.2,150,88,83,18,49,2,74,8,1,4,552,75,5.18,1.649,11.2,1.3,3.7,5.5,1.51,1
SP,Rob Bell,24,5,5,.500,7.18,18,18,0,0,0,0,105.1,130,87,84,23,47,0,64,4,0,8,482,65,6.12,1.680,11.1,2.0,4.0,5.5,1.36,1
SP,Aaron Myette,23,4,5,.444,7.14,19,15,1,0,0,0,80.2,94,65,64,12,37,0,67,11,0,2,376,66,5.11,1.624,10.5,1.3,4.1,7.5,1.81,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Jeff Zimmerman,28,4,4,.500,2.40,66,0,53,0,0,28,71.1,48,19,19,10,16,1,72,4,0,0,273,195,3.69,0.897,6.1,1.3,2.0,9.1,4.50,1
RP,Pat Mahomes,30,7,6,.538,5.70,56,4,14,0,0,0,107.1,115,71,68,17,55,9,61,0,0,3,475,82,5.51,1.584,9.6,1.4,4.6,5.1,1.11,1
RP,Mark Petkovsek,35,1,2,.333,6.69,55,0,19,0,0,0,76.2,103,61,57,14,28,4,42,5,0,4,362,70,5.62,1.709,12.1,1.6,3.3,4.9,1.50,1
RP,Mike Venafro*,27,5,5,.500,4.80,70,0,20,0,0,4,60.0,54,35,32,2,28,4,29,7,0,3,266,98,4.27,1.367,8.1,0.3,4.2,4.4,1.04,1
RP,Juan Moreno*,26,3,3,.500,3.92,45,0,6,0,0,0,41.1,22,21,18,6,28,2,36,0,3,5,173,120,5.23,1.210,4.8,1.3,6.1,7.8,1.29,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ryan Glynn,26,1,5,.167,7.04,12,9,3,0,0,0,46.0,59,38,36,7,26,1,15,0,0,5,219,67,6.07,1.848,11.5,1.4,5.1,2.9,0.58,1
,Tim Crabtree,31,0,5,.000,6.56,21,0,14,0,0,4,23.1,37,18,17,3,14,2,16,1,0,3,117,72,5.28,2.186,14.3,1.2,5.4,6.2,1.14,1
,Chris Michalak*,30,2,2,.500,3.32,11,0,2,0,0,1,21.2,24,8,8,5,6,0,10,1,1,1,93,142,6.10,1.385,10.0,2.1,2.5,4.2,1.67,1
,Jeff Brantley,37,0,1,.000,5.14,18,0,7,0,0,0,21.0,26,12,12,5,9,1,11,0,0,1,94,92,6.38,1.667,11.1,2.1,3.9,4.7,1.22,1
,Kevin Foster,32,0,1,.000,6.62,9,0,3,0,0,0,17.2,21,14,13,2,10,0,16,3,0,1,82,72,4.92,1.755,10.7,1.0,5.1,8.2,1.60,1
,J.D. Smart,27,1,2,.333,6.46,15,0,4,0,0,0,15.1,19,11,11,3,4,0,10,0,0,1,68,74,5.07,1.500,11.2,1.8,2.3,5.9,2.50,1
,Danny Kolb,26,0,0,,4.70,17,0,1,0,0,0,15.1,15,8,8,2,10,1,15,0,0,3,70,101,4.74,1.630,8.8,1.2,5.9,8.8,1.50,1
,Justin Duchscherer,23,1,1,.500,12.27,5,2,1,0,0,0,14.2,24,20,20,5,4,0,11,4,0,1,76,39,7.62,1.909,14.7,3.1,2.5,6.8,2.75,1
,R.A. Dickey,26,0,1,.000,6.75,4,0,1,0,0,0,12.0,13,9,9,3,7,1,4,0,0,1,53,71,7.38,1.667,9.8,2.3,5.3,3.0,0.57,1
,Jonathan Johnson,26,0,0,,9.58,5,0,2,0,0,0,10.1,13,11,11,2,7,1,11,1,0,0,53,50,5.76,1.935,11.3,1.7,6.1,9.6,1.57,1
,Mike Judd,26,0,1,.000,8.00,4,1,1,0,0,0,9.0,15,10,8,2,5,0,5,0,0,1,47,60,6.49,2.222,15.0,2.0,5.0,5.0,1.00,1
,Brandon Villafuerte,25,0,0,,14.29,6,0,4,0,0,0,5.2,12,9,9,3,4,0,4,1,0,1,35,34,11.17,2.824,19.1,4.8,6.4,6.4,1.00,1
,Joaquin Benoit,23,0,0,,10.80,1,1,0,0,0,0,5.0,8,6,6,3,3,0,4,0,0,0,26,46,11.05,2.200,14.4,5.4,5.4,7.2,1.33,1
,Francisco Cordero,26,0,1,.000,3.86,3,0,2,0,0,0,2.1,3,1,1,0,2,1,1,0,0,1,12,138,4.76,2.143,11.6,0.0,7.7,3.9,0.50,1
,Team Totals,28.7,73,89,.451,5.71,162,162,158,4,1,37,1438.1,1670,968,913,222,596,33,951,63,9,70,6469,82,5.11,1.575,10.4,1.4,3.7,6.0,1.60,1
,Rank in 14 AL teams,,10,5,,14,,,,11,11,10,9 ,14,14,14,14,14,,9,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
