Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Juan Bautista,25,50,188,172,24,43,10,1,5,25,8,6,13,29,.250,.305,.407,.712,70,5,1,1,1,0,0
Harry Berrios,28,24,107,102,20,33,6,1,5,18,5,1,3,12,.324,.340,.549,.889,56,3,0,1,1,0,0
Cliff Brumbaugh,26,7,36,27,5,6,1,0,2,3,1,0,9,10,.222,.417,.481,.898,13,2,0,0,0,0,1
Shawn Gallagher,23,29,128,113,22,32,8,0,5,24,0,0,12,30,.283,.352,.487,.838,55,3,1,0,2,0,0
Jason Grabowski*,24,135,592,493,93,135,33,5,19,90,8,7,88,106,.274,.383,.477,.860,235,12,4,0,7,1,1
Rusty Greer*,31,2,8,7,0,1,0,0,0,1,0,0,1,3,.143,.250,.143,.393,1,0,0,0,0,0,1
Jeremy Jones,22,30,115,97,18,28,6,1,2,13,0,2,13,19,.289,.366,.433,.799,42,2,0,3,2,0,0
Gabe Kapler,24,3,13,12,3,7,0,0,1,4,0,0,1,2,.583,.615,.833,1.449,10,0,0,0,0,0,1
Ryan Lane,25,117,502,425,75,137,29,2,16,79,15,7,69,94,.322,.416,.513,.929,218,5,3,0,5,4,0
Josh McAffee,22,4,10,8,1,2,2,0,0,0,0,1,1,3,.250,.333,.500,.833,4,0,0,1,0,0,0
Dave Meliah*,23,10,38,36,2,9,1,2,0,5,0,0,1,7,.250,.263,.389,.652,14,0,0,0,1,1,0
Craig Monroe,23,120,539,464,89,131,34,5,20,89,12,13,64,91,.282,.366,.506,.873,235,12,2,1,8,4,1
Carlos Pena*,22,138,648,529,117,158,36,2,28,105,12,0,101,108,.299,.414,.533,.947,282,7,9,1,8,10,1
Juan Piniella,22,126,531,447,68,110,17,1,5,40,24,8,67,105,.246,.349,.322,.671,144,5,4,12,1,0,0
Scott Podsednik*,24,49,203,169,20,42,7,2,2,13,19,4,30,33,.249,.361,.349,.710,59,4,1,1,2,1,1
Jason Romano,21,131,620,535,87,145,35,2,8,70,25,10,56,84,.271,.343,.389,.732,208,13,6,16,7,0,1
Reed Secrist*,30,42,151,133,19,43,10,1,3,20,3,0,13,28,.323,.397,.481,.879,64,0,4,0,1,2,0
Tom Sergio*,25,37,167,141,20,36,8,0,1,19,7,0,21,14,.255,.361,.333,.695,47,1,3,1,1,0,0
Danny Solano,24,109,417,359,36,90,13,3,7,33,10,6,40,66,.251,.334,.362,.696,130,11,6,10,2,0,0
Luis Taveras,24,82,329,285,44,66,14,3,5,37,3,2,34,73,.232,.312,.354,.666,101,8,2,2,6,0,0
Corey Wright*,20,17,76,69,6,13,0,0,0,3,1,1,5,20,.188,.253,.188,.442,13,1,1,1,0,0,0
Michael Young,23,43,212,188,30,60,13,5,1,32,9,3,17,28,.319,.368,.457,.826,86,4,0,3,4,1,1
Mike Zywica,25,5,22,19,7,8,1,0,1,8,0,0,2,2,.421,.500,.632,1.132,12,0,1,0,0,0,0
