Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Brandon Backe,22,4,10,8,1,2,0,0,0,0,0,2,2,1,.250,.400,.250,.650,2,0,0,0,0,0,1
Brooks Badeaux#,23,73,305,260,37,68,8,6,1,27,2,2,34,29,.262,.357,.350,.707,91,5,5,5,1,1,0
Brian Becker,25,132,551,503,45,140,27,2,9,58,1,3,40,88,.278,.336,.394,.729,198,11,5,0,3,1,0
Andy Beinbrink,23,3,12,11,2,5,0,0,1,3,0,0,1,1,.455,.500,.727,1.227,8,1,0,0,0,0,0
Jason Brown,26,69,256,230,21,60,12,1,8,29,1,0,14,53,.261,.318,.426,.744,98,8,7,1,4,0,0
Garrett Butler#,24,38,128,117,14,28,5,0,1,7,3,4,7,17,.239,.305,.308,.612,36,5,4,0,0,0,0
Dustin Carr,25,2,11,11,1,3,0,0,0,1,0,0,0,2,.273,.273,.273,.545,3,0,0,0,0,0,0
Eddy De Los Santos,25,48,180,171,11,40,6,1,0,8,2,3,5,26,.234,.263,.281,.543,48,2,2,1,1,0,0
Dan Fraraccio,29,9,29,28,2,3,0,0,1,1,0,0,1,5,.107,.138,.214,.352,6,1,0,0,0,0,0
Neil Garcia#,27,34,116,99,11,20,3,2,1,6,0,0,16,27,.202,.310,.303,.613,30,1,0,0,1,1,0
Toby Hall,24,68,294,271,37,93,14,0,9,50,3,2,17,24,.343,.378,.494,.872,134,6,1,0,5,2,1
Adonis Harrison*,23,25,90,80,10,17,3,0,0,5,5,3,8,11,.213,.284,.250,.534,20,3,0,2,0,1,0
Paul Hoover,24,106,446,360,54,90,20,4,3,44,9,8,67,66,.250,.382,.353,.735,127,5,13,1,5,2,1
Kenny Kelly,21,124,560,489,73,123,17,8,3,29,31,21,59,119,.252,.338,.337,.676,165,9,6,4,2,1,1
Scott Neuberger,22,118,469,418,36,91,15,1,8,40,4,5,31,75,.218,.286,.316,.602,132,8,10,8,2,0,0
Nestor Pérez,23,75,269,240,15,49,4,0,0,14,0,3,14,40,.204,.254,.221,.475,53,5,2,13,0,0,0
Tony Pigott,24,43,134,125,13,30,5,0,0,9,2,3,6,29,.240,.275,.280,.555,35,4,0,3,0,0,0
Joe Pomierski*,26,131,542,459,60,108,25,3,16,65,0,3,70,137,.235,.336,.407,.744,187,6,4,1,8,2,0
Damian Rolls,22,14,60,51,6,13,5,0,0,3,1,1,7,6,.255,.350,.353,.703,18,0,1,0,1,0,1
Alex Sanchez*,23,20,89,86,12,25,2,1,0,4,2,6,1,13,.291,.307,.337,.644,29,1,1,1,0,0,1
Jared Sandberg,22,67,282,244,30,63,15,1,5,35,5,3,33,55,.258,.348,.389,.737,95,6,2,0,3,0,1
Rod Smith#,24,60,244,206,21,50,8,0,0,12,12,9,28,45,.243,.333,.282,.615,58,1,2,4,4,0,0
