Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Anthony Aquilino,22,22,89,76,14,20,4,0,2,11,2,1,9,15,.263,.364,.395,.758,30,1,3,1,0,0,0
Welinson Baez,19,51,194,171,24,40,7,2,4,18,3,0,21,62,.234,.320,.368,.688,63,2,1,0,1,0,0
Cesar Cespedes#,22,34,117,105,13,26,4,0,4,13,4,1,10,35,.248,.316,.400,.716,42,0,1,0,1,0,0
Reece Creswell*,18,16,55,49,4,12,1,0,0,9,0,0,4,23,.245,.309,.265,.574,13,0,1,0,1,0,0
Phillip Cuevas,19,9,28,27,3,7,0,0,0,2,0,0,0,5,.259,.259,.259,.519,7,1,0,1,0,0,0
Jim Deschaine,26,3,13,13,2,3,1,0,1,3,0,0,0,1,.231,.231,.538,.769,7,0,0,0,0,0,0
Carl Galloway,20,9,37,36,2,8,4,0,1,4,0,0,0,8,.222,.216,.417,.633,15,0,0,0,1,0,0
Greg Golson,18,47,201,183,34,54,8,5,1,22,12,2,10,54,.295,.345,.410,.755,75,2,5,1,2,0,1
Robby Goodson*,22,30,113,97,12,18,1,0,4,14,2,0,15,24,.186,.292,.320,.612,31,2,0,0,1,0,0
Mitch Graham,18,47,182,159,28,45,4,3,1,13,6,2,14,45,.283,.358,.365,.722,58,4,5,3,1,0,0
Orlando Guevara,20,14,35,31,0,3,1,0,0,0,0,0,2,11,.097,.176,.129,.306,4,1,1,1,0,0,0
Brad Harman,18,51,200,183,23,42,10,0,2,19,2,1,11,41,.230,.281,.317,.598,58,2,3,1,2,0,1
Jason Jaramillo#,21,1,3,3,1,2,0,0,0,1,0,0,0,0,.667,.667,.667,1.333,2,0,0,0,0,0,1
Terry Jones,21,1,2,2,1,1,0,0,1,1,0,0,0,0,.500,.500,2.000,2.500,4,0,0,0,0,0,0
Carlos Leon#,24,2,7,7,1,3,0,0,0,0,0,0,0,1,.429,.429,.429,.857,3,0,0,0,0,0,0
Mike Lombardi#,22,26,77,68,12,19,6,0,1,16,0,2,9,18,.279,.364,.412,.775,28,0,0,0,0,0,0
Andy MacFarlane,20,46,187,166,20,38,10,2,1,19,6,0,13,36,.229,.301,.331,.632,55,2,5,1,2,0,0
Lou Marson,18,38,126,113,18,29,3,0,4,8,4,0,13,18,.257,.333,.389,.723,44,4,0,0,0,0,1
Ruben Mateo#,19,5,17,15,2,2,0,0,0,0,0,0,1,4,.133,.188,.133,.321,2,0,0,1,0,0,0
R.T. Plumsky,20,35,132,112,20,33,6,0,6,25,5,0,17,28,.295,.394,.509,.903,57,2,2,0,1,0,0
Buck Shaw*,20,46,177,159,24,41,8,1,8,30,5,0,17,25,.258,.328,.472,.799,75,1,0,0,1,1,0
Jordan Szabo,20,29,99,90,5,18,1,0,0,7,2,1,8,14,.200,.273,.211,.484,19,1,1,0,0,0,0
Marc Tugwell,23,6,24,20,3,4,0,0,1,3,1,0,1,3,.200,.333,.350,.683,7,0,3,0,0,0,0
Julian Williams,20,12,27,24,1,7,0,1,0,1,1,1,2,5,.292,.333,.375,.708,9,0,0,0,1,0,0
