Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Robbie Bouman,21,35,127,117,12,32,4,2,0,12,3,2,9,32,.274,.331,.342,.673,40,3,1,0,0,0,0,2004,Rookie,TBR
Reid Brignac#,18,25,109,97,16,35,4,2,1,25,2,1,9,10,.361,.413,.474,.887,46,2,1,0,2,0,1,2004,Rookie,TBR
Alex Crooks*,20,34,108,93,12,14,5,0,1,8,0,0,14,24,.151,.262,.237,.498,22,2,0,1,0,1,0,2004,Rookie,TBR
Christopher Cunningham,21,55,211,174,31,45,8,2,4,36,1,5,23,45,.259,.365,.397,.761,69,7,9,0,5,1,0,2004,Rookie,TBR
Jairo De La Rosa,18,46,161,146,26,43,4,4,4,22,3,3,5,43,.295,.346,.459,.805,67,2,7,2,1,0,0,2004,Rookie,TBR
J.T. Hall*,20,41,140,119,21,23,3,1,3,16,1,2,15,47,.193,.307,.311,.618,37,1,5,0,1,0,0,2004,Rookie,TBR
Blair Irvin*,21,39,112,101,15,21,1,0,0,5,14,3,7,24,.208,.259,.218,.477,22,0,0,4,0,0,0,2004,Rookie,TBR
Thomas Lagreid,20,26,100,84,14,19,4,0,3,16,1,1,12,18,.226,.333,.381,.714,32,3,2,1,1,0,0,2004,Rookie,TBR
Christian Lopez,19,29,105,96,18,27,6,0,3,13,3,1,6,24,.281,.333,.438,.771,42,2,2,0,1,0,0,2004,Rookie,TBR
Romelio Lopez#,20,6,4,4,1,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,1,0,0,0,0,0,0,2004,Rookie,TBR
Craig Markel,24,37,124,106,12,26,2,0,1,12,0,0,16,14,.245,.347,.292,.639,31,2,1,0,1,0,0,2004,Rookie,TBR
Carlos Ramos*,24,22,90,83,18,31,2,3,3,14,5,2,4,6,.373,.411,.578,.989,48,2,2,0,1,0,0,2004,Rookie,TBR
Jake Ritchie,23,47,192,167,31,48,13,0,6,28,4,1,21,50,.287,.380,.473,.853,79,3,4,0,0,0,0,2004,Rookie,TBR
Craig Roberson,22,6,13,13,1,1,0,0,0,0,0,0,0,8,.077,.077,.077,.154,1,0,0,0,0,0,0,2004,Rookie,TBR
Brandon Rousseve,19,50,210,183,26,38,5,3,0,12,13,3,18,57,.208,.306,.268,.574,49,2,8,1,0,1,0,2004,Rookie,TBR
Ryan Royster,17,52,187,176,25,48,10,2,5,26,3,3,5,47,.273,.297,.438,.735,77,1,2,2,2,0,0,2004,Rookie,TBR
Blake Schultz,22,42,160,141,20,41,3,1,2,14,5,0,16,27,.291,.365,.369,.734,52,5,1,1,1,1,0,2004,Rookie,TBR
Shane Shelley#,20,6,21,19,3,3,0,0,0,1,1,1,0,10,.158,.238,.158,.396,3,0,2,0,0,0,0,2004,Rookie,TBR
Josh Touchstone,23,43,189,173,21,49,8,0,3,20,9,4,11,32,.283,.328,.382,.710,66,3,2,0,3,0,0,2004,Rookie,TBR
Logan Wiens,18,42,156,144,13,25,6,0,1,13,1,0,7,44,.174,.209,.236,.445,34,5,0,3,2,0,0,2004,Rookie,TBR
