Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Roidany Aguila,18,21,46,42,1,5,1,0,0,5,0,0,1,13,.119,.156,.143,.298,6,0,1,1,1,0,0
Evan Button*,22,5,15,14,0,2,0,0,0,0,0,0,0,3,.143,.200,.143,.343,2,1,1,0,0,0,0
Adonys Canelo#,20,11,26,24,0,5,1,1,0,3,2,0,2,8,.208,.269,.333,.603,8,1,0,0,0,0,0
Clayton Conner,22,45,194,174,22,45,10,0,9,39,8,3,14,45,.259,.330,.471,.801,82,4,5,0,1,2,0
Jorge Corniel,21,40,118,108,8,29,6,0,0,13,0,0,8,18,.269,.316,.324,.640,35,4,0,1,1,0,0
Matt Davidson,18,72,299,270,29,65,15,0,2,28,0,2,21,75,.241,.312,.319,.631,86,9,7,1,0,0,1
Andrew Fie,21,11,25,22,3,6,1,0,1,5,3,0,3,12,.273,.360,.455,.815,10,0,0,0,0,0,0
Brent Greer,21,69,305,273,38,82,12,2,7,31,5,4,14,66,.300,.357,.436,.793,119,7,10,8,0,0,0
Matt Helm,18,16,59,55,6,16,1,0,1,5,2,0,4,16,.291,.339,.364,.703,20,2,0,0,0,0,0
Astolfo Inciarte*,21,57,175,153,16,34,5,1,1,8,3,2,20,23,.222,.310,.288,.598,44,4,0,1,1,0,0
Dan Kaczrowski,22,71,314,274,43,73,16,1,1,20,12,3,28,42,.266,.345,.343,.688,94,6,6,4,2,0,0
Gerson Montilla,19,66,250,227,27,50,7,2,5,24,5,8,17,42,.220,.278,.335,.613,76,2,2,2,2,0,0
Jhoan Pimentel,19,4,9,8,1,2,0,0,0,0,0,0,1,2,.250,.333,.250,.583,2,0,0,0,0,0,0
Roberto Rodriguez*,20,58,159,142,14,23,5,1,0,11,13,1,12,48,.162,.236,.211,.447,30,3,2,2,1,0,0
Tim Sherlock*,22,65,228,193,23,46,10,1,2,24,1,3,28,66,.238,.342,.332,.674,64,2,4,0,3,0,0
Alex Thieroff,22,21,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Tyson Van Winkle,21,51,188,156,14,38,10,0,0,14,4,2,25,35,.244,.367,.308,.675,48,5,6,0,1,0,0
Zac Varnell,23,29,45,37,7,4,1,0,0,4,1,0,8,20,.108,.267,.135,.402,5,0,0,0,0,0,0
Ryan Wheeler*,20,64,280,234,44,85,20,3,5,36,7,4,37,28,.363,.461,.538,.999,126,4,7,0,2,3,1
Tyrell Worthington,20,65,203,186,26,38,10,0,1,16,8,4,13,62,.204,.264,.274,.538,51,6,2,2,0,0,0
