Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Luke Anders*,22,58,243,208,35,59,10,1,5,41,2,2,30,48,.284,.370,.413,.784,86,5,1,0,4,2,0
Drew Biery,23,59,249,215,43,70,14,1,6,48,4,1,27,39,.326,.406,.484,.889,104,6,4,0,3,1,0
Ryan Cavan#,22,58,233,191,42,53,9,5,9,33,3,2,35,34,.277,.399,.518,.917,99,1,5,0,2,0,0
Dan Cook#,23,61,264,235,39,69,11,4,2,37,7,3,18,36,.294,.354,.400,.754,94,8,5,4,2,0,0
Evan Crawford,20,31,129,114,23,36,8,2,1,23,5,2,9,30,.316,.375,.447,.822,51,1,3,1,2,0,0
Caleb Curry,23,43,172,142,23,29,7,1,0,13,10,3,11,24,.204,.310,.268,.577,38,4,12,4,3,0,0
Chris Dominguez,22,47,198,181,31,46,5,1,9,32,11,2,9,57,.254,.298,.442,.740,80,8,4,0,4,0,1
John Eshleman,20,8,30,23,3,7,2,0,0,2,1,0,7,5,.304,.467,.391,.858,9,0,0,0,0,0,0
Kyle Henson,22,30,101,94,14,21,7,0,1,8,1,1,3,26,.223,.267,.330,.597,31,1,3,0,1,0,0
Brooks Lindsley,22,38,107,98,15,17,2,0,3,17,5,4,4,20,.173,.224,.286,.510,28,3,3,0,2,1,0
Ryan Lollis*,22,52,220,199,31,62,9,3,2,25,1,5,20,24,.312,.373,.417,.790,83,2,0,0,1,0,1
Aaron Lowenstein,24,11,39,32,4,4,0,0,0,6,0,0,3,10,.125,.243,.125,.368,4,3,2,2,0,0,0
Ryan Mantle,22,33,117,101,18,22,3,1,2,9,3,1,13,39,.218,.319,.327,.646,33,1,2,1,0,0,0
Juan Martinez,22,67,267,249,44,71,9,9,4,37,4,3,12,43,.285,.325,.442,.766,110,9,3,2,1,0,0
Evan McArthur,25,10,42,34,5,5,1,0,0,0,0,0,6,12,.147,.310,.176,.486,6,1,2,0,0,1,0
Jose Medina,22,34,102,90,15,16,3,1,0,7,0,1,6,28,.178,.245,.233,.478,21,0,2,4,0,0,0
Francisco Peguero,21,17,76,71,14,28,3,1,0,12,7,0,3,9,.394,.421,.465,.886,33,4,1,0,1,0,1
Ryne Price*,23,20,63,56,4,5,0,0,0,1,1,0,6,11,.089,.190,.089,.280,5,1,1,0,0,0,0
Skyler Stromsmoe#,25,2,9,9,2,2,0,0,0,1,0,0,0,0,.222,.222,.222,.444,2,1,0,0,0,0,0
Ydwin Villegas,18,3,9,8,1,3,0,0,0,2,0,0,1,2,.375,.444,.375,.819,3,1,0,0,0,0,0
Joel Weeks*,24,31,118,102,16,30,4,0,4,15,1,2,11,13,.294,.365,.451,.816,46,5,1,3,1,0,0
Eliezer Zambrano#,22,32,96,85,11,17,2,2,1,16,1,2,5,9,.200,.245,.306,.551,26,2,1,2,3,0,0
C.J. Ziegler,23,14,62,47,10,19,7,0,2,13,0,0,12,7,.404,.532,.681,1.213,32,3,2,0,1,1,0
